ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25;T26;T27;T28;T29;T30;T31;T32;T33;T34;T35;T36;T37;T38;T39;T40;T41;T42;T43;T44;T45;T46;T47;T48;T49;T50;T51;T52;T53;T54;T55;T56;T57;T58;T59;T60;T61;T62;T63;T64;T65;T66
34;7;54;24.6249156;20.97955332;19.04059459;16.81704906;12.55999932;32.34333936;6.460187224;14.43858763;10.22108228;27.9477261;16.03208551;22.47223423;28.53941692;31.70134618;32.80911757;13.63358772;17.81236106;10.79086223;27.61979969;28.01108666;3.204871966;22.20815956;29.373693;25.43313249;10.74981777;15.52434529;33.99057195;25.59180626;11.21902314;29.21869764;26.89901313;25.64625636;18.10481459;24.63572847;15.59830723;25.93113137;24.24100377;17.58067794;12.9516291;17.46869241;19.01068071;13.40064474;12.33714638;14.30322444;15.64188461;10.59013732;15.19676021;27.40859427;13.90768928;22.24925948;23.78736349;29.33667234;18.57457723;13.6221187;16.96360068;25.29729617;14.69047225;13.62596647;20.02295055;18.7114724;59.20434901;47.53363422;12.27170322;62.92999164;41.97424124;33.77785523;35.60111823
38;49;16;22.66880136;20.31951516;19.40959795;27.63441828;21.8662914;23.9433666;18.67198386;26.65038427;16.35490148;22.44105792;19.42291567;12.86715223;19.69845292;28.28195146;23.61472765;25.84538436;30.0241577;13.17896273;15.96565805;17.69519582;15.41666861;13.01376964;20.17930308;31.58216193;15.10990869;2.638105568;25.24188831;22.17241154;18.84910938;20.83076214;17.70462321;24.43915602;26.50580441;24.44694111;6.467985729;26.91079709;19.28675865;29.79247458;25.16342574;25.95714609;9.405598708;16.67043498;12.13029614;26.51502108;15.94019399;11.77359028;9.041583653;18.21420435;10.61483624;34.46105612;14.17552453;20.14228242;27.13354825;25.83391534;6.635166297;23.92339457;26.90226889;9.107483348;18.01493289;21.4157249;50.00995909;38.3392443;13.45515618;53.73560172;32.77985132;24.58346531;33.64500399
41;7;67;27.91337028;25.8344292;23.69432581;20.10550374;17.1516816;36.22265244;9.748641904;17.72704231;16.23335984;32.2984158;19.75752631;27.96698839;34.63699906;34.98980086;38.30387173;16.9220424;21.10081574;15.55343561;33.71738183;34.1086688;6.493326646;27.70291372;33.93349248;28.72158717;16.12317927;21.01909945;37.27902663;28.88026094;17.31660528;32.50715232;32.39376729;28.93471104;21.39326927;27.92418315;21.09306139;29.21958605;27.52945845;20.4897879;16.24008378;20.75714709;24.50543487;17.66317956;17.53746434;15.19394586;20.53052441;15.47877712;20.69151437;32.90334843;19.40244344;25.53771416;29.79964105;33.2181231;21.86303191;16.91057338;22.45835484;28.58575085;17.97892693;19.12072063;24.87782643;23.30315468;64.69910317;53.02838838;17.16034302;68.4247458;47.4689954;39.27260939;38.88957291
46;40;52;31.16432358;4.407573604;1.458259754;18.3073911;8.021845015;14.29303008;19.83484524;16.25345515;12.53966156;9.8084562;29.69133457;23.17836667;14.64943936;35.24813284;41.74211143;13.288488;24.3035636;19.39166111;17.32307795;15.96915674;16.57952999;31.14115342;18.55992264;31.97254047;23.13602073;18.69445153;37.77317055;29.99488922;26.25346674;17.5328994;35.83200699;12.12842706;11.65721951;19.83832401;16.35872509;19.30142135;19.62066165;11.62211244;14.76649662;7.239591873;26.53011705;15.14373474;25.97904746;12.918786;29.46244811;24.41070082;16.37637725;21.17864325;18.27096368;21.17951564;10.16341686;33.12487326;21.73001929;13.27701898;20.98343892;21.71521997;28.06513027;22.37525977;3.450970829;0.572202496;68.13734287;56.46662808;26.09226672;71.8629855;50.9072351;42.71084909;42.14052621
48;49;88;19.51651698;19.37478006;19.63315063;9.78596046;21.70252584;20.47881996;10.74504558;7.407499032;21.2976638;15.74263578;25.86017791;29.67309727;20.83522924;26.59294756;40.57045939;13.4265864;12.32817746;21.65608721;24.54692153;22.588694;10.78097729;27.9225025;24.74571252;20.32473387;21.82639929;26.60092681;28.88217333;20.48340764;22.29560466;23.3954745;34.66035495;12.37893102;10.33722389;17.59954233;26.67488875;15.09440807;19.13260515;17.6466906;5.9205405;13.80726417;26.77202253;23.76583116;23.4137279;14.84768544;26.63317601;21.58142872;26.27334173;27.76750185;24.9842708;12.56305952;21.40017811;24.8212698;12.82882483;13.41511738;28.0401822;20.18889755;17.39952829;24.70254799;21.35670105;18.74709338;59.29519645;47.62448166;23.26299462;63.02083908;42.06508868;33.86870267;30.49271961
58;96;42;18.77377854;28.75403484;31.46335045;23.73939546;34.67756495;18.24830568;25.3671282;22.84061653;29.16617504;22.45566246;32.23418923;21.57696799;17.47091878;17.77392304;31.91385133;28.04866902;28.77301544;25.99023629;22.03149419;20.07326666;25.40305991;19.26589444;15.25469376;27.68713911;27.92118225;21.09677485;9.407994334;15.49583006;31.66038294;14.61391488;26.00374689;19.51340094;26.59463207;20.55191829;22.40104327;23.01577427;15.39173583;32.26877322;22.4653131;28.42934679;18.11541447;29.48170854;24.9415697;29.46976806;28.75146755;24.58486384;24.04907537;20.31294291;23.7371942;31.97011994;24.37651681;1.483045264;23.23852543;28.0372;24.96514758;20.02837175;32.02161091;21.91875691;30.06868539;32.2140305;46.89666265;35.22594786;26.26642974;50.62230528;29.66655488;21.47016887;28.51343181
63;26;37;33.4065642;13.96541544;12.32693389;25.59869766;6.077368195;24.0317985;15.24183582;23.22023623;6.474886338;22.57509024;16.99031803;24.54332173;19.99785922;39.54742888;34.88020507;21.4314807;26.59400966;6.690644573;19.07824199;19.46952896;11.98652057;24.27924706;25.0751058;34.21478109;10.43500419;17.59543279;36.50736573;33.43788896;15.00669966;26.90362368;28.97010063;25.81833738;20.64366863;32.70918051;16.00645375;30.20404625;30.55223607;19.76510514;21.7332777;20.09501031;21.08176821;4.8304704;14.36302058;19.8183381;17.71297211;12.66122482;14.47391033;23.02793529;11.40380996;31.03090808;14.43387979;31.40775984;27.35622583;21.42001168;19.03468818;34.07894477;23.47212085;15.50810605;11.17294737;13.30006682;61.27543651;49.60472172;14.34279072;65.00107914;44.04532874;35.84894273;44.38276683
65;41;46;33.96833478;2.899028524;1.988212934;21.14994894;8.437247155;14.26281456;21.68969244;19.05746635;10.29785882;11.50870332;27.07459015;20.32094371;14.19753334;38.2456258;40.19318137;16.71062538;27.2335853;16.77491669;14.46565499;13.45743644;18.43437719;29.59222336;18.16555668;34.77655167;20.51927631;15.83702857;38.02364373;32.5465703;23.99030532;17.52317292;34.28307693;15.12592002;14.49977735;22.41512787;14.48583505;21.87822521;21.03060987;15.04424982;17.57050782;10.66172925;23.67269409;12.8385291;23.64688136;16.34092338;27.23094791;22.17920062;13.77619025;18.41534829;15.77064878;24.60165302;7.732381985;31.5228972;24.31417477;16.69915636;18.12601596;24.13273865;29.91997747;19.86151567;0.028833449;3.738596596;66.58841281;54.91769802;23.86076652;70.31405544;49.35830504;41.16191903;44.94453741
68;43;46;33.26327436;3.387517264;2.476701674;20.12423436;8.925735895;14.7513033;22.17818118;18.35240593;11.22290924;11.99719206;27.99964057;19.26774055;13.3523815;38.73411454;39.23156473;17.19911412;26.52852488;17.69996711;13.41245183;12.40423328;18.92286593;28.63060672;17.32040484;34.07149125;21.44432673;14.78382541;38.20113909;33.03505904;24.91535574;18.01166166;33.32146029;15.61440876;13.47406277;22.90361661;13.84817839;22.36671395;21.51909861;15.53273856;16.8654474;10.43058969;22.61949093;13.76357952;24.56128082;16.66121508;28.15599833;23.10425104;14.40467507;17.36214513;16.58382176;25.09014176;6.679178825;30.46969404;23.82242659;17.1876451;17.0728128;24.62122739;30.32736271;20.33735359;1.082036609;4.482828616;65.62679617;53.95608138;24.78581694;69.3524388;48.3966884;40.20030239;44.23947699
85;43;79;19.74637098;16.72410852;17.49633823;4.44204192;22.0750521;21.95917146;11.11757184;6.938473332;21.67019006;17.22298728;26.23270417;30.46343005;22.31558074;26.82280156;40.80031339;9.916010219;14.52345908;22.02861347;26.02727303;24.0690455;11.15350355;28.1523565;25.76649318;20.55458787;22.19892555;26.97345307;29.11202733;20.71326164;22.66813092;24.34015302;34.89020895;13.85928252;4.485080266;18.71023029;27.04741501;16.20509603;19.36245915;14.08005558;6.29306676;8.896759353;27.00187653;24.13835742;23.78625416;12.71812134;27.00570227;21.95395498;26.64586799;29.19940497;25.35679706;14.04341102;20.54029135;25.0511238;8.352044892;9.904541202;28.41270846;20.41875155;17.77205455;25.07507425;18.08451561;16.61028098;59.52505045;47.85433566;23.63552088;63.25069308;42.29494268;34.09855667;30.72257361
90;63;72;19.52570202;18.01423542;19.34620225;10.51515162;25.80942246;13.56285324;21.02950896;12.85529797;29.57174612;11.63187852;36.14464129;23.44012189;16.72447198;26.6021326;40.57964443;16.16684436;24.4353962;31.94055059;20.43616427;18.47793674;21.06544067;27.93168754;17.37682692;23.34951987;32.11086267;29.76256795;28.89135837;20.49259268;32.58006804;16.28249466;34.66953999;8.26817376;10.92869021;9.492396994;30.61055869;6.987262733;14.90837961;19.77661698;14.27354532;14.29023297;26.78120757;32.1124164;33.6073628;18.73715472;36.91763939;31.8658921;31.71431615;23.65674459;32.4029873;18.4786493;18.15536419;24.83045484;9.014937972;16.15537534;32.40398958;8.961265126;27.68399167;30.58455001;20.91426891;18.460145;59.30438149;47.6336667;33.547458;63.03002412;42.07427372;33.87788771;30.17831685
96;44;18;25.60303506;18.39283956;17.48202397;28.37320008;21.21064578;24.31275294;18.01633824;25.99473865;15.69925586;22.81044426;18.76727005;16.00195381;20.06783926;31.21618516;26.54896135;25.18973874;29.36851208;12.52331711;16.29962669;18.06458216;14.76102299;15.94800334;23.11353678;34.51639563;14.45426307;2.579575628;28.17612201;25.10664524;18.19346376;23.76499584;20.63885691;26.50057194;25.97830985;27.38117481;3.594952749;29.84503079;22.22099235;29.13682896;24.50778012;25.42965153;12.54040029;16.01478936;11.47465052;25.85937546;15.28454837;11.11794466;6.168550673;20.24931999;10.01534846;33.8054105;14.54491086;23.07651612;30.06778195;25.17826972;3.522217017;26.85762827;26.24662327;8.451837728;17.39585181;19.48815092;52.94419279;41.273478;12.79951056;56.66983542;35.71408502;27.51769901;36.57923769
98;72;68;19.0116516;22.41306882;23.74503565;14.60167476;30.20825586;14.54613948;23.62675068;17.09810617;32.1761636;15.24665988;38.74188301;23.90719081;17.99414404;27.60730048;40.13515531;20.28177084;27.03263792;34.21154027;21.73754435;19.77931682;23.66268239;27.48719842;13.3243794;25.75671693;34.70810439;29.31807883;28.44686925;20.11424546;35.17730976;11.22208746;34.22505087;12.66700716;15.21252899;7.916363074;30.62234725;5.411228813;9.207208588;23.67487308;18.51635352;16.88689287;26.33671845;34.71683388;33.16287368;21.3415722;36.97277153;32.80616782;32.27037935;24.92641665;31.95849818;20.92688936;22.55419759;24.38596572;11.29749505;20.27030182;33.18645156;8.721698746;30.28123339;30.14006089;25.31310231;22.8589784;58.85989237;47.18917758;34.48773372;62.585535;41.6297846;33.43339859;31.07863569
107;39;76;22.66254798;17.96775294;16.50185695;7.8879594;20.16471336;24.95565576;12.4441062;10.38439081;22.99672442;20.21947158;27.55923853;32.31449023;25.31206504;29.73897856;43.71649039;8.475046859;14.57730188;23.35514783;26.45920151;25.35832838;12.48003791;31.0685335;28.68267018;23.47076487;23.52545991;27.83057509;32.02820433;23.62943864;23.99466528;27.25633002;37.80638595;16.85576682;8.538400246;19.17069897;26.89492807;16.66556471;22.27863615;11.7417045;9.73898424;7.902278073;29.91805353;25.46489178;25.11278852;8.942699339;28.33223663;23.28048934;26.74958651;30.40889481;26.68333142;19.0142003;19.63327393;27.9673008;9.395102412;8.463577842;29.73924282;19.61889569;19.09858891;26.40160861;18.00245235;15.6157997;62.44122745;50.77051266;24.96205524;66.16687008;45.21111968;37.01473367;33.63875061
109;59;16;22.76907108;22.30780008;23.84723245;27.734688;23.17210092;19.6087305;19.97779338;26.83590907;17.660711;18.5622642;20.72872519;8.834540168;16.5140911;28.38222118;22.11264253;27.15119388;31.32996722;14.48477225;14.19506651;14.89164464;16.72247813;12.73773436;20.2795728;31.68243165;16.41571821;7.687553888;25.34215803;22.27268126;20.1549189;20.93103186;16.40393151;22.25239188;30.58992461;24.54721083;10.89557923;27.01106681;19.38702837;31.0982841;26.46060564;30.62650305;5.372986648;17.9762445;13.43610566;27.8208306;17.24600351;13.0793998;12.54361133;16.31278581;12.23173016;35.76686564;18.18121273;20.24255214;27.23381797;27.13972486;11.68461462;24.02366429;28.20807841;10.41329287;23.06438121;25.8533594;50.11022881;38.43951402;14.7609657;53.83587144;32.88012104;24.68373503;33.74527371
110;35;23;27.33493572;17.83314114;16.19465959;27.48235878;19.16944632;26.32300572;17.12549694;25.10389735;14.80841456;24.82069704;17.87642875;17.94397867;22.07809204;32.94808582;28.28086201;24.29889744;28.47767078;11.28390101;18.06021389;20.04248744;13.87018169;17.679904;24.84543744;36.09844221;13.56342177;9.143664248;29.90802267;26.8385459;17.30262246;25.4968965;22.37075757;28.51082472;24.51139433;29.11307547;5.948378829;31.57693145;23.95289301;28.24598766;23.61693882;23.96273601;14.48242515;10.68114102;10.58380922;24.96853416;14.39370707;10.22710336;3.770656673;22.00990719;2.959742058;32.9145692;16.55516365;24.80841678;29.23988695;24.28742842;12.06882246;28.58952893;25.35578197;7.064038148;15.04067307;16.83402962;54.67609345;43.00537866;11.90866926;58.40173608;37.44598568;29.24959967;38.31113835
116;64;54;21.44266488;12.65203242;14.41999897;17.39123148;20.98358424;3.975248524;28.03601454;19.88766289;25.1767118;7.75033086;39.81881431;13.32083935;7.405851763;27.05581498;37.42831171;22.74261678;30.11124086;31.65376967;11.16665339;9.208425856;28.07194625;26.85051952;8.242141084;30.35602545;35.39812929;23.78546413;27.81019035;19.67116838;38.8691583;7.63343328;30.71526393;7.41427794;17.80477007;9.499145614;24.28102063;7.778433233;11.36067339;21.806244;21.30591024;15.38561313;16.74292947;27.71738208;32.52619478;23.10291756;36.33609263;32.16948892;25.38477809;14.33812437;29.07870992;21.737666;12.28555375;23.2157238;14.78882305;22.73114776;24.83399766;10.81051919;32.04495997;29.50338199;15.55206591;13.53394172;58.22321347;46.55249868;33.85105482;61.9488561;40.9931057;32.79671969;31.51878375
118;39;47;34.2185562;4.093368604;3.182553014;21.36162372;9.631587235;15.45715464;22.88403252;19.30768777;11.4921989;12.29824548;28.26893023;21.44472271;13.51906192;38.20087156;40.00453801;16.34272062;27.35779622;17.96925677;15.58943399;14.32888586;19.62871727;29.40358;17.48708526;35.02677309;21.71361639;17.03136865;38.36781951;32.94762794;25.1846454;18.06648852;34.09443357;15.08116578;14.71145213;22.77347889;14.03178943;22.23657623;21.65045661;14.67634506;17.82072924;10.29382449;24.86681283;14.03286918;22.92481484;15.97301862;26.73471269;22.56810898;13.32214463;19.46995095;15.21673106;24.13225436;8.403534905;32.42980872;24.78425191;16.3312516;19.32035604;24.65037485;31.11431755;19.32102715;1.223173529;2.544256516;66.39976945;54.72905466;24.24967488;70.12541208;49.16966168;40.97327567;45.19475883
119;48;30;30.70756554;13.27687872;12.36696151;25.575471;18.81599574;16.90073016;24.75520212;24.02085697;16.48986176;15.39842148;25.50613393;16.11656113;12.65581648;36.32071564;31.65349183;22.87252524;32.19697592;14.12327387;10.26127241;10.65255938;21.49988687;21.05253382;17.7741141;39.62092611;20.41368951;5.662344908;33.28065249;30.21117572;24.93232764;20.3269992;25.74338739;18.84055194;19.46316797;26.30484603;7.657215549;25.76794337;24.28615503;25.12867128;22.53389844;18.91450965;17.64493077;11.74138698;18.2135144;22.32966612;22.02341225;17.85680854;8.649199553;14.21096571;10.82834624;27.89164052;7.132888085;28.1810466;28.52214847;22.86105622;9.659405637;27.38828381;32.98548715;14.58187807;10.97229645;14.37308846;58.04872327;46.37800848;19.53837444;61.7743659;40.8186155;32.62222949;41.68376817
120;49;51;27.47289168;5.493383224;6.214703234;15.45170574;12.48714804;9.536586604;23.31451698;15.09191791;17.02950806;5.05201272;34.18605463;18.73086391;9.892995883;30.9546388;42.37684213;16.84571118;25.25959646;23.88638117;13.17094079;11.21271326;21.33597347;32.05815274;13.80347916;29.28687681;27.63074079;16.66796383;33.01672707;25.70139518;30.74331324;12.77645592;35.84416425;7.83493302;12.04027379;15.54482997;18.66283447;15.00792731;15.00407835;16.11182154;16.51016526;9.488707533;22.15295403;19.60903776;29.21913332;17.33461734;33.02903117;28.86242746;19.24315457;16.42219977;21.42230126;16.8860216;8.493089525;28.80374268;17.81339707;16.83424216;20.66502456;17.42172593;27.19331557;25.17583309;8.207414309;5.328645976;64.25344027;52.58272548;30.54399336;67.9790829;47.0233325;38.82694649;38.29197915
122;39;28;30.08671602;12.51526374;10.87678219;25.84368852;15.78379338;21.8383878;20.49460686;23.75120593;12.93300248;20.33607912;21.24553867;19.82155495;17.59347412;35.69986612;31.03264231;22.6028742;31.8467807;9.823631093;13.96626623;15.59021702;17.23929161;20.4316843;22.71177174;39.00007659;16.11404673;8.622792968;32.65980297;29.5903262;20.67173238;25.26465684;25.12253787;24.0262068;19.19351693;31.24250367;5.059893729;28.75389455;26.70467331;23.64824076;22.2642474;18.64485861;17.23420545;8.38896744;13.95291914;22.06001508;17.76281699;13.59621328;4.350248933;17.91595953;6.244835358;32.43114428;12.07054572;27.56019708;29.54188075;22.59140518;10.78337208;31.34130923;28.72489189;10.34913145;9.722795669;11.51615222;57.42787375;45.75715896;15.27777918;61.15351638;40.19776598;32.00137997;41.06291865
125;103;47;18.55255014;29.78456478;32.73038545;24.51536496;37.10057796;19.85686218;26.1430977;23.61658603;32.15007104;23.32197558;35.21808523;24.56086399;23.2555984;12.28537864;34.89774733;28.82463852;29.54898494;28.97413229;26.53677791;24.57855038;26.17902941;22.24979044;16.51573746;28.46310861;30.90507825;24.08067085;11.24603055;10.5204743;34.64427894;16.14136206;28.98764289;21.3201027;27.37060157;21.32788779;25.38493927;23.79174377;16.16770533;33.04474272;23.2412826;29.20531629;21.09931047;32.46560454;27.9254657;30.24573756;31.73536355;27.56875984;27.03297137;23.29683891;26.7210902;32.74608944;27.65567827;5.303229544;24.01449493;28.8131695;27.94904358;20.80434125;32.79758041;24.90265291;32.68459827;33.2376938;52.58100043;40.91028564;29.25032574;56.30664306;35.35089266;27.15450665;24.85645011
130;38;28;30.20701578;13.0122936;11.37381205;26.34071838;15.74648892;22.33541766;19.997577;24.24823579;12.89569802;20.83310898;20.74850881;20.31858481;18.09050398;35.82016588;31.15294207;23.09990406;31.34975084;10.27382447;14.46329609;16.08724688;16.74226175;20.55198406;23.2088016;38.97052227;16.43550183;9.119822828;32.78010273;29.71062596;20.17470252;25.7616867;25.24283763;24.52323666;19.69054679;31.73953353;5.556923589;29.25092441;26.82497307;24.14527062;22.76127726;19.14188847;17.35450521;7.89193758;13.45588928;22.55704494;17.26578713;13.09918342;4.847278793;18.41298939;6.741865218;32.92817414;12.56757559;27.68049684;30.03891061;23.08843504;11.24243586;31.46160899;28.22786203;10.00026991;10.21982553;12.01318208;57.54817351;45.87745872;14.78074932;61.27381614;40.31806574;32.12167973;41.18321841
