ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25;T26;T27;T28;T29;T30;T31;T32;T33;T34;T35;T36;T37;T38;T39;T40;T41;T42;T43;T44;T45;T46;T47;T48;T49;T50;T51;T52;T53;T54;T55;T56;T57;T58;T59;T60;T61;T62;T63;T64;T65;T66
34;7;54;17.68695126;15.19372902;13.80041683;12.25877556;8.950087075;23.16507114;4.584221044;10.48687627;7.634130678;20.0999613;10.97995225;16.21183897;21.23438446;23.43531502;24.31214893;9.824121119;12.65352884;7.491327593;20.03406317;20.16610382;2.301791026;15.81954466;20.86209714;18.47822301;7.496002289;11.14908529;24.35649615;18.61612148;8.442702544;21.01099824;19.09209363;18.28796256;13.09176125;17.41907625;11.24857897;18.67840823;17.39626827;12.2927055;9.39629016;12.81361239;13.57274835;9.40150776;8.984391857;10.48090602;11.09207249;7.485257021;10.85171009;19.42957401;10.08885074;16.11215672;17.12981983;21.01023708;13.78584067;9.812652102;12.01034112;18.26247347;10.79079199;9.865967168;14.52365529;13.29017408;43.33410985;34.53543396;8.650073938;46.8844878;30.6252851;24.40291391;26.08554561
38;49;16;16.42254522;14.76882714;14.10587359;20.15485308;16.1989353;17.67143784;13.43633118;19.33898641;12.31714946;16.82818356;14.06657215;9.580866488;14.36985766;21.11507554;17.93218375;18.67623126;21.50563898;9.624287633;11.57831321;12.97886402;11.15390117;9.439579482;14.48213196;23.04524061;11.00608371;1.783600268;18.19116555;16.295882;14.17275108;15.3494325;12.71212845;17.53911186;19.60032515;17.79635049;4.729331589;19.61081969;13.96664991;21.14481564;18.2484003;19.32217629;6.941775868;12.31083612;9.087062117;19.33301616;12.03085367;8.737527041;6.436649213;13.04960883;7.592894658;24.94266416;10.79234617;14.6302719;19.75137313;18.66476224;4.597203837;17.47710881;19.64290213;6.925444748;13.09254315;15.49091672;36.95414467;28.15546878;9.902343958;40.50452262;24.24531992;18.02294873;24.82113957
41;7;67;20.13350394;18.77097978;17.37766759;14.70532824;12.52733784;25.93348974;7.030773724;12.93342895;12.10612124;23.00810652;14.35937833;20.44117441;25.9449853;25.8818677;28.54148437;12.2706738;15.10008152;11.42432027;24.31461431;24.87670466;4.748343706;20.0488801;24.66838764;20.92477569;11.70435135;15.37842073;26.80304883;21.06267416;13.15330338;23.45755092;23.32142907;20.73451524;15.53831393;19.86562893;15.47791441;21.12496091;19.84282095;14.92316316;11.84284284;15.26016507;17.80208379;12.66484266;12.78293366;10.886505;14.89061429;11.28379882;15.08104553;23.65890945;14.31818618;18.5587094;21.84042067;24.08243184;16.23239335;12.25920478;16.23967656;20.70902615;13.23734467;14.09530261;18.10090605;16.86742484;47.56344529;38.7647694;12.44861574;51.11382324;34.85462054;28.63224935;28.53209829
46;40;52;22.57776384;3.163392604;1.020670814;13.24497348;5.966890555;10.5994779;14.09151438;11.75229817;9.086259378;7.3696146;21.01705261;17.09206579;11.10742612;25.93228864;31.17284131;9.305505239;17.22579242;13.71515609;12.62644163;11.77280846;11.80908437;22.68023704;13.77802194;23.36903559;16.20606927;13.37972725;27.24492717;22.47418478;19.31222616;12.92978004;25.95278601;9.36674424;8.315951626;14.74600755;12.12116647;14.26888451;14.60582625;8.00153928;10.66171206;5.188461753;19.03175595;11.28533298;18.8464391;8.978401259;21.50121869;17.89440322;12.01443335;15.29185515;13.31413664;15.24053204;7.481108045;24.25011804;15.96491173;9.294036222;15.59518434;15.95627033;20.15565085;16.18602787;2.493318869;0.388707616;50.19480223;41.39612634;19.05922014;53.74518018;37.48597748;31.26360629;30.97635819
48;49;88;14.01453936;13.76744856;14.50862575;7.29988596;15.68438682;15.00762678;7.747183384;5.420693172;15.7306607;11.43887286;18.76848151;22.06942261;15.58194502;19.76290312;30.16973257;9.648030779;9.195531256;15.58785761;18.06134063;16.5646727;7.905392686;20.29125664;18.18617082;14.80581111;15.59253231;19.24561531;20.68408425;14.94370958;16.53923256;17.3310594;24.94967727;9.16528158;7.289197786;13.18327233;19.34510899;11.32752485;13.72385637;12.8780676;4.33010706;10.18638693;19.43033199;17.07394584;17.08092188;10.83969606;19.18860251;15.58178704;18.94824011;20.32586661;18.18538076;8.693656703;15.30239347;17.96346726;9.414540972;9.636561762;20.10687114;14.59006157;12.98209141;17.96249719;15.80758197;13.87666256;43.48660933;34.68793344;16.74660396;47.03698728;30.77778458;24.55541339;22.41313371
58;96;42;13.4508948;20.76992154;22.81631515;17.18320266;25.21926936;13.45650072;18.18068166;16.48182841;21.33748352;16.40851692;23.08690621;15.73263481;12.52884898;13.11068626;23.83294477;20.08152906;20.45980166;18.64462169;15.78110801;14.28444008;18.33889097;13.95446884;11.33193108;20.07359019;20.02641777;15.06951823;6.767708014;11.23665446;23.19308514;10.9805619;18.61288947;13.76770536;19.26381905;14.82470007;16.19269825;16.63916927;10.99499949;23.31156588;16.15737654;20.61988521;13.09354419;21.33117018;18.10739618;21.27319434;21.05118773;17.7578611;17.28330815;14.48977077;17.22138614;23.48612834;17.68135159;1.115668444;16.77972271;20.07006004;17.8831218;14.50545839;23.41558969;15.94577881;21.80298471;23.52315722;34.46399083;25.66531494;18.92267802;38.01436878;21.75516608;15.53279489;20.75892699
63;26;37;23.86903584;10.01205684;8.638989194;18.44086014;4.221167335;17.21058288;10.76630562;16.66896085;4.610421498;16.11628932;12.14908891;17.82341989;14.8341565;29.10662164;25.92372985;14.99702052;18.83561342;4.847192393;13.68686489;13.76587586;8.483875606;17.43112558;18.05251098;24.66030759;7.338105569;12.76066621;26.18271165;24.2874281;11.07563886;19.63767486;20.70367455;18.25783194;14.95713503;23.60116083;11.68354807;21.93726941;21.95819601;13.69305456;15.57837474;14.60195529;15.18432927;3.56673738;9.978475397;14.11857174;12.70365341;9.096837941;10.43467535;16.35227841;8.310409458;22.2942413;10.31253384;22.621818;19.96792525;14.9855515;13.62192204;24.44455805;16.97287657;11.18230069;7.951305749;9.355213336;44.94569077;36.14701488;10.26165486;48.49606872;32.23686602;26.01449483;32.26763019
65;41;46;24.76320144;2.131103464;1.468149914;15.08476326;6.450042055;10.10244558;15.68486976;14.06655427;7.619531898;8.23533594;19.30420021;15.05356639;10.38756478;27.47109196;29.89666333;11.76999066;19.54004852;12.00230369;10.58794223;9.889820956;13.40243975;21.40405906;13.0873341;25.68329169;14.49321687;11.34122785;27.32347353;23.71612322;17.60136972;12.55055592;24.67660803;10.90554756;10.15574141;16.28542389;10.84498849;15.80830085;15.25040691;10.4660247;12.97596816;7.652947173;16.99325655;9.61921248;17.1335867;11.44288668;19.83509819;16.22828272;10.30158095;13.25335575;11.60128424;17.53132562;5.648670725;22.8898197;17.80470151;11.75852164;13.55668494;17.49568667;21.89144071;14.47317547;0.028833449;2.809623556;48.91862425;40.11994836;17.39309964;52.4690022;36.2097995;29.98742831;32.72575035
68;43;46;24.33517968;2.468772784;1.805819234;14.32110792;6.787711375;10.4401149;16.02253908;13.50971401;8.077187478;8.57300526;19.76185579;14.28991105;9.841124443;27.80876128;29.13300799;12.10765998;18.98320826;12.45995927;9.824286886;9.126165616;13.74010907;20.64040372;12.62499252;25.12645143;14.95087245;10.57757251;27.66114285;24.05379254;18.0590253;12.88822524;23.91295269;11.24321688;9.392086066;16.62309321;10.08133315;16.14597017;15.58807623;10.80369402;12.4191279;7.484310573;16.22960121;10.07686806;17.59124228;11.780556;20.29275377;16.6859383;10.48825949;12.48970041;11.90497154;17.73839816;4.885015385;22.12616436;17.04104617;12.09619096;12.7930296;17.83335599;22.22911003;14.50432513;0.792488789;3.190862356;48.15496891;39.35629302;17.85075522;51.70534686;35.44614416;29.22377297;32.73377403
85;43;79;14.10877998;12.49563222;12.55657309;3.2518713;16.10385456;15.70309932;8.166651124;5.186276472;16.15012844;12.1343454;19.18794925;22.16366323;16.27741756;19.85714374;30.26397319;7.183430339;10.44577112;16.00732535;18.75681317;17.26014524;8.324860426;20.38549726;18.64366368;14.90005173;16.01200005;19.66508305;20.77832487;15.0379502;16.9587003;17.43282696;25.04391789;9.86075412;3.280829566;13.52020089;19.76457673;11.66445341;13.81809699;10.10679276;4.7495748;6.601189533;19.52457261;17.49341358;17.50038962;9.200949719;19.60807025;16.00125478;19.36770785;20.92079919;18.6048485;9.389129243;15.22572409;18.05770788;6.216509952;7.171961322;20.52633888;14.68430219;13.40155915;18.38196493;12.65753883;11.9246099;43.58084995;34.78217406;17.1660717;47.1312279;30.8720252;24.64965401;22.50737433
90;63;72;14.14368684;13.17342666;14.68701745;7.64839398;18.84263034;9.471040324;15.28915434;8.988999432;21.84685358;8.35997844;26.31045247;16.67117755;12.15641542;19.8920506;30.29888005;11.64402198;17.56827434;23.12982857;14.74999565;13.25332772;15.44736365;20.42040412;12.64958436;17.15238891;23.13450327;21.53545351;20.81323173;15.07285706;24.08120352;11.78022828;25.07882475;6.08638716;7.980816166;6.929877994;22.41062977;5.074130513;10.89297465;14.488524;10.01087436;10.12390947;19.27080477;23.84653416;24.57333146;13.591437;26.73057347;23.123758;23.25304541;16.93565829;23.68732142;13.27607108;13.24301994;18.09261474;6.351754752;11.63255296;23.1725445;6.512199586;20.52406237;22.41171409;15.30553509;14.05505426;43.61575681;34.81708092;24.28857492;47.16613476;30.90693206;24.68456087;22.20798147
96;44;18;18.28376982;13.58826018;12.92530663;20.56714194;15.65519154;18.08220204;12.89258742;18.79524265;11.7734057;17.07861534;13.52282839;11.68059499;14.43587536;22.97630014;19.79340835;18.1324875;20.96189522;9.080543873;11.61929483;13.04488172;10.61015741;11.30080408;16.34335656;24.90646521;10.46233995;1.824581888;20.05239015;18.1571066;13.62900732;17.2106571;14.57335305;19.10985798;19.18207961;19.65757509;2.629603089;21.47204429;15.82787451;20.60107188;17.70465654;18.90393075;9.041504368;11.76709236;8.543318357;18.7892724;11.48710991;8.193783281;4.336920713;14.28470835;7.342183818;24.4205231;10.85836387;16.4914965;21.61259773;18.12101848;2.708591397;19.33833341;19.09915837;6.381700988;12.67429761;14.31034976;38.81536927;30.01669338;9.358600198;42.36574722;26.10654452;19.88417333;26.68236417
98;72;68;13.13925444;16.40791344;17.92150423;10.62810672;22.07711712;10.28710434;17.21732136;12.56251189;23.7674564;10.69431804;28.23861949;17.18672767;12.97247944;20.14085842;29.54262541;14.86827516;19.49644136;24.35430233;15.64916951;14.15250158;17.37553067;19.66414948;9.325093024;18.41988057;25.06267029;20.77919887;20.05697709;14.80243118;26.00937054;7.82246868;24.32257011;9.32087394;11.20506935;5.909289694;21.90237889;4.053542213;6.487479748;17.50224732;13.58438682;11.91293361;18.80322483;25.76713698;23.81707682;15.54496578;26.76086837;23.46754174;22.99298879;17.75172231;22.93106678;15.05646566;16.39191055;17.3363601;8.179208472;14.85680614;23.59280244;6.136348186;22.45222939;21.65545945;18.54002187;17.28954104;42.85950217;34.06082628;24.63235866;46.40988012;30.15067742;23.92830623;22.55735199
107;39;76;16.33942236;13.4767458;11.79101197;5.8319532;14.7544071;18.32236386;9.026879944;7.766358372;17.01035726;14.75360994;20.04817807;24.04457137;18.8966821;22.08778612;32.49461557;6.324164939;10.79152742;16.86755417;19.57894721;18.7013132;9.185089246;22.61613964;20.87430606;17.13069411;16.87222887;20.33223283;23.00896725;17.26859258;17.81892912;19.66346934;27.27456027;12.48001866;6.113777266;14.21640027;19.83599347;12.36065279;16.04873937;8.52730908;7.3296567;5.835628413;21.75521499;18.3536424;18.36061844;6.488937539;20.46829907;16.8614836;19.79063321;22.24436073;19.46507732;13.38820766;14.46016296;20.28835026;7.151178252;6.312695922;21.3865677;14.73343127;14.00535397;19.24219375;13.11343071;11.15904878;45.81149233;37.01281644;18.02630052;49.36187028;33.10266758;26.88029639;24.73801671
109;59;16;16.33334694;16.0349472;17.49396841;20.0656548;16.94449386;14.31085176;14.18188974;19.36428055;13.06270802;13.27301898;14.81213071;6.560329928;12.04312264;21.02587726;17.06502121;19.42178982;22.25119754;10.36984619;10.43949647;10.84362566;11.89945973;9.350381202;14.39293368;22.95604233;11.75164227;5.651869208;18.10196727;16.20668372;14.91830964;15.26023422;11.84496591;15.9432306;22.14627119;17.70715221;7.917922749;19.52162141;13.87745163;21.8903742;18.99395886;22.19518677;3.921239308;13.05639468;9.832620677;20.07857472;12.77641223;9.483085601;9.008532653;12.21117615;8.946610638;25.70982542;13.10121445;14.54107362;19.66217485;19.4103208;8.465472777;17.38791053;20.38846069;7.671003308;16.68530031;18.87901154;36.86494639;28.0662705;10.64790252;40.41532434;24.15612164;17.93375045;24.73194129
110;35;23;19.66208742;13.06144812;11.68838047;19.85826138;14.25302982;19.27242354;12.18370686;18.08636209;11.06452514;18.26883684;12.81394783;13.07141599;15.62609686;24.35461774;21.17172595;17.42360694;20.25301466;8.371663313;12.89553473;14.23510322;9.901276846;12.67912168;17.72167416;26.07770883;9.753459389;6.437894948;21.43070775;19.5354242;12.92012676;18.5889747;15.95167065;20.69836932;18.00652631;21.03589269;4.398435909;22.85036189;17.20619211;19.88177328;16.99577598;17.72837745;10.43232537;8.01190152;7.834437797;18.08039184;10.77822935;7.484902721;2.798190533;15.56094825;2.171279478;23.71164254;12.04858537;17.8698141;21.38532649;17.41213792;8.869918137;20.71665101;18.39027781;5.043170708;11.00069703;12.82593974;40.19368687;31.39501098;8.649719638;43.74406482;27.48486212;21.26249093;28.06068177
116;64;54;15.50001108;9.042191884;10.60865437;12.44659266;15.4825635;2.857605004;20.22979794;14.38099783;18.21055418;5.50579536;28.74395341;9.798928328;5.458120123;20.1925414;27.89761891;16.44222066;21.99775292;22.74234047;8.219670166;6.723002236;20.38800725;19.61151604;6.036149044;22.08972897;25.23325365;17.77066477;20.00434365;14.04296222;28.3414065;5.30571534;22.67756361;5.11939152;12.77901485;6.732547594;17.91018985;5.532216173;8.266734808;16.23648954;15.40287276;11.07551085;12.39855555;20.35924926;23.76444338;17.04704826;26.70823493;23.4149083;18.75260549;10.23736299;21.22004972;15.28410884;8.962411205;16.83933078;10.44237685;16.43075164;18.23211822;7.942810366;22.83149029;21.60282601;11.17430031;9.976691176;42.80686873;34.00819284;24.57972522;46.35724668;30.09804398;23.87567279;22.42183275
118;39;47;24.69469812;2.951597044;2.288643494;15.56058468;7.270535635;10.92293916;16.40712558;14.06790937;8.440025478;8.8399146;20.12469379;15.84246367;9.910040983;27.40258864;30.23115613;11.62111644;19.54140362;12.82279727;11.37683951;10.35302252;14.12469557;21.73855186;12.6098103;25.68464679;15.31371045;12.16172143;27.73863405;23.94448478;18.4218633;13.04822292;25.01110083;10.83704424;10.63156283;16.52187915;10.79597509;16.04475611;15.68632971;10.31715048;12.97732326;7.504072953;17.81375013;10.43970606;17.29584482;11.29401246;20.23963637;16.94630974;10.22575151;13.92953541;11.50919282;16.71083204;6.061322105;23.51134116;18.09158251;11.60964742;14.37717852;17.75025815;22.47126205;14.38108405;0.849327029;1.989129976;49.25311705;40.45444116;18.11112666;52.803495;36.5442923;30.32192111;33.04728783
119;48;30;21.8422533;9.613434244;8.950480694;19.0158003;13.83166536;12.59565798;17.5759752;17.88127879;11.92190198;11.41353474;18.20621617;11.94495085;8.949331303;26.53478362;23.35189183;16.63144746;23.35477304;10.31494085;7.479326686;7.558337656;15.29354519;14.85928756;13.11179694;28.46494869;14.93703321;3.935730128;23.61087363;21.71559008;18.3123951;15.034269;18.13183653;13.41066438;14.44493225;19.09549929;5.415598029;18.61837625;18.00478779;17.94835548;16.79069268;14.00770533;12.59998785;8.399958;13.22670614;16.50896412;16.17049769;12.87717106;6.318038093;10.14474021;7.734750138;19.28445218;5.371819805;20.04997998;20.66520265;16.61997844;6.749333697;20.29817681;23.78254615;10.33410373;7.937150249;10.33552382;42.37385275;33.57517686;14.04198798;45.9242307;29.665028;23.44265681;30.24084765
120;49;51;19.584108;3.919783744;4.660960934;11.33159004;8.816573815;6.968755564;16.58905632;10.88663401;11.93594264;3.72932448;23.91310573;13.99657153;7.476703783;22.29199852;31.03610209;11.97055584;18.313886;16.61120921;9.861063586;8.364395656;15.27825473;22.54349782;10.1472996;21.02591553;19.10212239;11.61994039;23.60463705;18.83389466;22.21027524;9.28948992;25.81604679;5.72645412;8.649520126;11.41128903;13.09980829;10.93416599;10.96553613;11.47070964;11.90850894;6.584819493;16.52469507;14.13501624;20.9109164;12.35797842;23.85470795;20.56138132;14.00224835;12.12558957;15.4189604;11.60024192;6.223209965;20.60982792;12.98099239;11.95908682;14.43354396;12.63966803;19.14762337;18.01831399;5.959917149;4.028997736;46.89096565;38.09228976;21.72619824;50.4413436;34.1821409;27.95976971;27.93669771
122;39;28;21.66374532;9.282410644;7.909342994;19.15651068;11.15689308;16.30056168;14.39409714;17.66383537;9.300322818;15.29697498;15.21758257;14.43903409;12.83083792;26.35627564;23.17338385;16.41400404;22.46340494;6.878486813;9.973409926;11.43984428;12.11166713;14.68077958;16.81670064;28.28644071;11.50057917;6.730636568;23.43236565;21.5370821;15.13051704;18.7391727;17.95332855;17.7173346;14.22748883;23.02041567;3.738202809;21.20762321;19.20785001;16.90721778;16.57324926;13.94933997;12.43398327;5.85919428;10.23807254;16.2915207;13.18186409;9.888537461;3.167979233;12.63882345;4.451420538;23.21120948;9.076723505;19.871472;21.87644893;16.40253502;7.926017277;22.71830891;20.60066809;7.323311768;7.221659549;9.046902256;42.19534477;33.39666888;11.05335438;45.74572272;29.48652002;23.26414883;30.06233967
125;103;47;13.3141512;21.9549027;24.09413131;17.93610702;26.87078946;14.61305454;18.93358602;17.23473277;23.80074428;17.16142128;25.55016697;18.19589557;16.86830122;8.829863198;26.29620553;20.83443342;21.21270602;21.10788245;19.31815649;17.82148856;19.09179533;16.4177296;12.38887182;20.82649455;22.48967853;17.53277899;8.231728174;7.716297258;25.6563459;12.13711572;21.07615023;14.77075998;20.01672341;15.57760443;18.65595901;17.39207363;11.74790385;24.06447024;16.9102809;21.37278957;15.55680495;23.79443094;20.57065694;22.0260987;23.51444849;20.22112186;19.74656891;16.95303153;19.6846469;24.2390327;20.41136971;4.038714424;17.53262707;20.8229644;20.34638256;15.25836275;24.16849405;18.40903957;24.08701113;24.52621184;38.80344307;30.00476718;21.38593878;42.35382102;26.09461832;19.87224713;18.40069431
130;38;28;21.69071442;9.657418384;8.284350734;19.53151842;11.07110994;16.67556942;14.21233386;18.03884311;9.214539678;15.67198272;14.84257483;14.81404183;13.20584566;26.38324474;23.20035295;16.78901178;22.28164166;7.253494553;10.34841767;11.81485202;11.92990385;14.70774868;17.19170838;28.10633583;11.78208639;7.105644308;23.45933475;21.5640512;14.94875376;19.11418044;17.98029765;17.79058008;14.60249657;23.06451969;4.113210549;21.58263095;19.23481911;17.19662994;16.948257;14.32434771;12.46095237;5.48418654;9.863064797;16.66652844;12.80685635;9.513529721;3.542986973;13.01383119;4.826428278;23.58621722;9.451731245;19.8984411;22.25145667;16.77754276;8.301025017;22.74527801;20.41890481;7.203634388;7.596667289;9.421909996;42.22231387;33.42363798;10.67834664;45.77269182;29.51348912;23.29111793;30.08930877
