ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25;T26;T27;T28;T29;T30;T31;T32;T33;T34;T35;T36;T37;T38;T39;T40;T41;T42;T43;T44;T45;T46;T47;T48;T49;T50;T51;T52;T53;T54;T55;T56;T57;T58;T59;T60;T61;T62;T63;T64;T65;T66
34;7;54;17.72701626;15.27587694;13.93123087;12.09957354;9.118073755;23.40520332;4.624452484;10.38317317;7.524400038;20.36406648;11.48667511;16.30557643;21.19561114;23.12234842;24.29645065;9.629216699;12.64362662;7.775288693;20.21272109;20.14615046;2.318668306;16.01995354;21.08320602;18.35282763;7.423912049;11.33393017;24.58100055;18.54773552;8.268330664;20.9372652;19.07471091;18.59008284;12.94917419;17.29921779;11.44310899;18.59918903;17.26627131;12.78332484;9.26337972;12.52392369;13.79001885;9.56367294;9.044736077;10.5384474;11.18671775;7.644247901;11.11944581;19.54866615;10.37923124;15.81373946;17.03006101;21.26362338;13.59728893;9.617747682;12.43674264;18.25536785;10.92879751;10.04043703;14.64166467;13.54429526;43.05499777;34.76960184;8.834504098;46.99656864;30.40864136;24.47010473;26.21761617
38;49;16;16.34574354;14.8750326;14.22782833;19.97240034;15.97505022;17.56957998;13.4827023;19.24142299;12.07926158;16.5715599;14.23953817;9.619330628;14.21934682;20.6757649;17.63464795;18.48746652;21.50187644;9.732867653;11.63136185;12.73943786;11.17691813;9.358150842;14.42140332;22.90805571;10.80676887;1.774980068;18.28719387;16.101152;13.87095876;15.11271618;12.41290821;17.32072242;19.79881325;17.72930199;4.813504869;19.48624763;13.78568247;21.64157466;18.12162954;19.44575547;7.103773048;12.33299232;8.943165917;19.39669722;11.55496307;8.659827521;6.551611013;12.88686345;7.806804378;24.67198928;10.54945554;14.60182068;19.54726543;18.4759975;4.717230477;17.14685363;19.78704733;6.799628168;13.26388917;15.67220834;36.39319507;28.10779914;9.850083718;40.33476594;23.74683866;17.80830203;24.83634345
41;7;67;20.17893036;18.86777112;17.50627987;14.55148764;12.4511385;25.85711742;7.076366584;12.83508727;11.93724902;23.38614822;14.32915249;20.09146537;25.83780046;25.57426252;28.08233959;12.0811308;15.09554072;11.12740421;24.77151401;24.78833978;4.770582406;19.80584248;24.53729814;20.80474173;11.31838233;15.11981911;27.03291465;20.99964962;12.91051998;23.3891793;22.86059985;21.04199694;15.40108829;19.75113189;15.22899793;21.05110313;19.71818541;14.9012277;11.71529382;14.97583779;17.57590779;12.42260664;12.46541642;10.8873675;14.50347281;10.96100296;14.90533475;23.33455509;14.16512018;18.26565356;21.58077631;24.12930732;16.04920303;12.06966178;16.22263158;20.70728195;13.38071161;13.82632597;18.23355885;16.8191012;46.84088671;38.55549078;12.15125916;50.78245758;34.1945303;28.25599367;28.66953027
46;40;52;22.5906747;3.159866704;1.077946994;13.39169538;5.966851015;10.6417575;14.35933374;11.88567433;9.087137958;7.21053954;21.13835059;16.94198623;10.9273045;26.14844308;31.14667717;9.662106179;17.08388798;13.60055789;12.55314929;11.39907248;12.05354957;22.87018006;13.70375196;23.21648607;16.00288467;13.56757837;27.51379353;21.97881476;19.08353472;12.93148302;25.92493743;9.32807562;8.314431226;14.60864907;12.19411483;14.21464043;14.45301555;8.21993658;10.76588088;5.023895613;19.12583499;11.05203462;18.92708318;9.252112259;21.35014775;17.8076779;12.18124835;15.04586355;13.16869898;15.03164582;7.380252185;24.53679768;15.97139047;9.650637162;15.52728912;16.02962117;20.33209867;15.99118273;2.525654429;0.390768316;49.74845107;41.46305514;18.9979341;53.69002194;37.10209466;31.16355803;31.08127461
48;49;88;14.16152574;13.59767196;14.26699531;7.16023014;15.69897546;14.96032008;7.651971904;5.428365072;15.40057118;11.34262434;18.73947289;21.99632557;15.33723892;19.5568579;29.98719979;9.390856799;9.083523916;15.53772461;17.62041719;16.19311532;7.759589926;20.31089902;18.02231454;14.78733711;15.30008319;19.21010131;21.01551003;14.982245;16.1445018;17.30378796;24.76546005;8.99847306;7.402788046;12.68347161;19.31928013;10.88524769;13.70078079;12.69000312;4.30857162;9.937582953;19.48076799;16.83292704;16.87573682;10.75192044;18.91379321;15.37132336;18.99561695;19.83990639;18.25540238;8.389055903;15.27902875;18.1119027;8.970059892;9.379387782;20.31291378;14.65311479;12.88209949;17.91660817;15.68909049;13.57981664;42.91923967;34.63384374;16.56157956;46.86081054;30.27288326;24.33434663;22.65212565
58;96;42;13.56123282;20.82342738;22.90185391;17.18788962;25.14156078;13.34157228;18.25299096;16.48613185;21.24577214;16.39932966;23.40604873;15.66307285;12.88587274;12.7567531;23.65394707;19.99187586;20.65830494;18.89937821;15.83835743;14.41105556;18.36060899;13.9776463;11.27993562;20.12354499;19.97327943;15.23340367;6.878843674;11.16883544;23.03746932;10.87363416;18.43220733;14.0932353;19.42632377;14.94479127;16.29067669;16.70173691;11.00117175;23.29102218;16.29890826;20.53860201;13.14751527;21.49950288;18.10967648;21.3529395;20.72147363;17.82633808;17.52888683;14.53074813;17.39533334;23.80933874;18.00154435;1.115486764;16.76275471;19.98040684;18.16249518;14.36234291;23.48311855;15.96613873;22.17925839;23.81207924;33.94175365;25.65635772;19.01659428;37.88332452;21.29539724;15.35686061;21.14358285
63;26;37;23.96217456;9.982994764;8.756183534;18.33473184;4.419203755;17.20078464;10.85961078;16.61833147;4.621549638;16.06459272;12.38880943;17.91198493;14.50603804;29.0443258;26.00320885;15.7933656;18.87878492;4.851016733;13.52314799;13.45657736;8.553826606;17.72671174;18.09626256;24.58798593;7.253343509;13.04068837;26.65575477;24.4697129;10.94166054;19.64089428;20.78146911;18.44327598;14.99460431;23.27187855;11.58290623;21.47365463;22.15424337;14.351196;15.49853802;14.64154653;15.49677705;3.62602866;10.17754202;14.5465758;12.78307517;9.346042901;10.57649441;16.24188327;8.418969978;22.04889776;10.14758407;22.97038158;19.83244723;15.78189658;14.14350084;24.49052615;17.16395581;11.24145373;7.959397829;9.289389856;44.76175597;36.47636004;10.5362991;48.70332684;32.11539956;26.17686293;32.45277447
65;41;46;24.49162812;2.090413564;1.443209294;15.4915413;6.508138375;10.22055768;15.81863802;14.33518483;7.610013678;8.17201152;19.45098319;14.89560193;10.04335696;27.55001794;29.95611511;12.15892716;19.58070896;11.91319049;10.50676499;9.801338956;13.51285385;21.679618;12.90653376;25.71330705;14.31551727;11.52119407;27.53010177;23.38038962;17.39616732;12.66066732;24.73437537;10.72965048;10.41427715;16.12070565;10.82653543;15.72669701;15.29437413;10.71675756;13.21539138;7.520716593;17.07945069;9.57491034;17.21531234;11.74893324;19.82710949;16.33055362;10.30201751;13.22550027;11.48133158;17.50285454;5.520639545;23.2659117;18.03367267;12.14745814;13.48090482;17.54167775;22.12298305;14.30381533;0.028833449;2.789518276;48.71466223;40.4292663;17.52080982;52.6562331;36.06830582;30.12976919;32.98222803
68;43;46;24.67490742;2.397921484;1.750717214;14.7335967;6.815646295;10.5280656;16.12614594;13.77284593;8.206761558;8.47951944;19.95896401;14.13765733;9.775139683;27.85752586;29.19817051;12.46643508;19.19336186;12.42117131;9.748820386;9.043394356;13.82036177;20.9216734;12.71137344;25.30071879;14.82349809;10.76324947;27.83760969;23.68789754;17.90414814;12.96817524;23.97643077;11.0371584;9.656332546;16.42821357;10.24560817;16.03420493;15.60188205;11.02426548;12.65305248;7.328865153;16.32150609;10.17165822;17.72329316;12.05644116;20.33509031;16.84405156;10.62743171;12.46755567;11.9893124;17.81036246;4.762694945;22.5079671;17.31329179;12.45496606;12.72296022;17.84918567;22.43049097;14.81179615;0.786778049;3.195097216;47.95671763;39.6713217;18.03430776;51.8982885;35.31036122;29.37182459;33.16550733
85;43;79;14.29361412;12.49320258;12.47037043;3.4423674;16.12772808;16.00861764;8.080724524;5.229444852;15.8293238;12.3909219;19.16822551;22.12841395;16.38553648;19.68894628;30.11928817;7.057944959;10.4860385;15.96647723;18.66871475;17.24141288;8.188342546;20.4429874;18.6519819;14.91942549;15.72883581;19.63885393;21.14759841;15.11433338;16.57325442;17.50386306;24.89754843;10.04677062;3.242525446;13.51059117;19.74803275;11.71236725;13.83286917;10.22855676;4.73732424;6.466800573;19.61285637;17.26167966;17.30448944;9.058274459;19.34254583;15.80007598;19.42436957;20.88820395;18.684155;9.437353463;15.09442699;18.24399108;6.402278412;7.046475942;20.7416664;14.61496499;13.31085211;18.34536079;12.83596557;11.78319176;43.05132805;34.76593212;16.99033218;46.99289892;30.40497164;24.46643501;22.78421403
90;63;72;14.33734122;12.79271016;14.40059233;7.5627441;18.78676494;10.0171938;15.36213984;8.879589732;21.74685218;8.14416552;26.44964083;17.32585327;12.1387801;19.73267338;30.16301527;11.68092822;17.76745382;23.24789255;14.42195837;12.9946565;15.46975787;20.4867145;13.07918826;17.23269387;23.01025113;21.74247187;21.19132551;15.15806048;23.85466974;12.22128486;24.94127553;5.80001424;7.756303846;6.886141474;22.09258201;5.087917553;10.97596047;14.34738924;9.930672;10.18133841;19.65658347;23.71174884;24.58590476;13.70969538;26.62396115;23.0814913;22.98843479;16.64144757;23.90440154;12.92199422;13.05189829;18.28771818;6.416043852;11.6694592;23.27506026;6.561526486;20.59226743;22.47520693;14.88412869;13.71341366;43.09505515;34.80965922;24.2717475;47.03662602;30.44869874;24.51016211;22.44207831
96;44;18;18.47617452;13.65537432;13.00817005;20.63967126;15.65689812;18.1985541;13.1645502;18.92327089;11.76110948;16.95885162;13.92138607;11.77420471;14.60663854;22.80619588;19.76507893;18.16931442;21.18372434;9.414715553;11.77514375;13.12672958;10.85876603;11.48858182;16.5518343;25.03848669;10.48861677;1.918761968;20.41762485;18.23158298;13.55280666;17.24314716;14.54333919;19.4511534;19.43497721;19.85973297;2.655163569;21.61667861;15.91611345;21.32342256;17.80347744;19.03449507;9.258647128;11.77130454;8.625013817;19.07854512;11.23681097;8.341675421;4.393269713;14.49387903;7.438202898;24.35383718;10.93674727;16.73225166;21.67769641;18.1578454;2.659916757;19.27728461;19.46889523;6.481476068;12.90005313;14.45255006;38.52362605;30.23823012;9.531931618;42.46519692;25.87726964;19.93873301;26.96677443
98;72;68;13.17748416;16.29560448;17.90348665;10.82515632;22.28965926;10.22797122;17.08785912;12.61223377;23.51962478;10.70393628;28.17536011;17.17229209;12.84577084;19.86729208;29.26362865;14.79847914;19.4931731;24.50905979;15.35646215;13.92916028;17.19547715;19.58732788;9.255533344;18.35426073;24.73597041;20.84308525;20.29193889;14.42603222;25.58038902;7.7600331;24.04188891;9.30290856;11.25385613;5.658494974;21.90035827;3.860271053;6.478918048;17.35712202;13.66331604;12.14561247;18.75719685;25.48452144;23.71935806;15.4852869;26.33115521;23.43601966;23.13856841;17.57595135;23.00501492;14.8992833;16.17923119;17.38833156;8.224551732;14.78701012;23.77217676;6.222748366;22.31798671;21.57582031;18.38702301;17.21630798;42.19566853;33.9102726;24.62627586;46.1372394;29.54931212;23.61077549;23.04393633
107;39;76;16.30546908;13.34114556;11.78268097;5.84940474;14.7753408;18.30898572;8.816765464;7.636482192;16.56536474;14.69128998;19.90426645;23.96617141;18.68590456;21.70080124;32.13114313;6.043398539;10.78463468;16.70251817;19.57733447;18.80394614;8.924383486;22.45484236;20.66383686;16.93128045;16.46487675;20.37489487;23.15945337;17.12618834;17.30929536;19.51571802;26.90940339;12.3471387;6.204361606;13.94097321;20.07412225;12.14274929;15.84472413;8.53153128;7.14436158;5.779111113;21.62471133;17.9977206;18.04053038;6.593448599;20.07858677;16.53611692;19.87286939;22.29606975;19.42019594;13.31668112;14.52324673;20.25584604;7.103192412;6.031929522;21.47770734;14.30065901;13.96576315;19.08140173;13.23038841;11.0955023;45.06318301;36.77778708;17.72637312;49.00475388;32.4168266;26.47828997;24.79606899
109;59;16;16.44634968;15.99880248;17.51629669;20.07300648;16.95738024;14.31381084;14.46503232;19.37124871;13.0615916;13.33899714;15.22186819;6.463180988;12.0155209;20.77637104;16.65867331;19.46979654;22.48420646;10.71519767;10.40504465;10.7382074;12.15924815;9.369114102;14.52200946;23.00866185;11.78909889;5.331694748;18.38780001;16.20175814;14.85328878;15.21332232;11.43693357;15.8966361;22.31144063;17.82990813;8.106496149;19.58685377;13.88628861;22.62390468;19.10395956;22.36450353;3.947623408;13.31532234;9.925495937;20.37902724;12.53729309;9.642157541;9.344706293;12.14138871;9.211152798;25.6543193;13.17691945;14.70242682;19.64787157;19.45832752;8.273945157;17.24745977;20.76937735;7.781958188;16.55235753;18.9606767;36.49380121;28.20840528;10.83241374;40.43537208;23.8474448;17.90890817;24.93694959
110;35;23;19.71917238;13.03482174;11.80801051;19.81985796;13.99138542;19.11899796;12.3447369;18.10345759;10.94129618;17.87929548;13.10157277;13.01720257;15.5270824;24.04919374;21.00807679;17.34950112;20.36391104;8.426740733;12.99285797;14.04717344;10.03895273;12.73157968;17.79483216;26.07311205;9.668803469;6.617231408;21.66062271;19.47458084;12.73299336;18.48614502;15.78633705;20.43693444;18.04643129;21.10273083;4.366235049;22.85967647;17.15911131;19.73050812;16.98366414;17.69337351;10.50164499;8.18729478;7.805200517;18.25873182;10.41699767;7.521862121;2.776510133;15.71159325;2.253238278;23.53402388;11.85719113;17.97524952;21.31757335;17.3380321;8.848098957;20.52028247;18.64908193;5.027524688;11.01122481;12.6429272;39.76662391;31.48122798;8.712118318;43.70819478;27.1202675;21.18173087;28.20977229
116;64;54;15.69871506;8.831987104;10.30307689;12.70842654;15.16013466;3.001416124;20.3904732;14.49550399;18.25149002;5.63837298;29.17717465;9.858367688;5.333524123;20.02873642;27.65768899;16.3154964;21.54226688;22.68349331;8.061435346;6.634133476;20.49809123;19.74877222;6.063410584;22.26102723;25.08582009;17.78762971;20.31096021;14.21978978;28.16647014;5.44152576;22.43594925;5.39027364;12.69218801;6.839489374;17.77968145;5.531426273;8.355313408;15.94338144;15.54658626;10.93476975;12.33446187;20.24531826;23.8808024;16.81414218;26.49259955;23.597464;18.72657509;10.28092455;21.31552118;14.9990075;8.884204385;17.05210122;10.71095401;16.30402738;18.2922189;7.917773146;23.06887153;21.73726465;10.92340563;9.615898216;42.35711287;34.07171694;24.7877202;46.29868374;29.71075646;23.77221983;23.13276183
118;39;47;24.8526651;2.946483364;2.299279094;15.65368578;7.364208175;11.07662748;16.62132414;14.14766473;8.466083478;8.7688938;20.30705299;15.75167173;9.904320583;27.93254596;30.03804133;11.92409658;19.34587838;12.76926029;11.36283479;10.37608856;14.31553997;21.76154422;12.76749738;25.47847647;15.17158707;12.37726387;27.93747237;23.76291764;18.25223712;13.51673712;24.81630159;11.1121785;10.57642163;16.70997873;10.55362279;16.31597009;16.01136981;10.48192698;13.02787128;7.285886013;17.93552049;10.43098014;16.9423997;11.51410266;19.55419685;16.6590613;10.02910487;14.02287963;11.44458584;16.8157487;6.357268265;23.86246284;18.23338087;11.91262756;14.33697462;18.13095083;22.59408907;14.16472387;0.884903249;1.933448476;48.79658845;40.51119252;17.8493175;52.73815932;36.15023204;30.21169541;33.34326501
119;48;30;22.06584552;9.747299584;9.124722074;18.58234416;14.09147862;12.6422025;17.80803864;18.16115701;12.0672611;11.40250002;18.56487451;12.02578555;9.050286943;26.39586688;23.35474993;17.18367786;23.58167294;10.28737865;7.636948606;7.570377976;15.50225447;15.07825282;13.28014632;28.62815769;14.94945675;4.034150648;24.00729585;21.82125398;18.1962951;15.08231214;18.13301019;13.85642478;14.69570699;19.13699823;5.430256749;18.74298959;17.89824423;18.39827034;17.04136356;13.82318121;12.84831813;8.29154562;13.26850226;16.9371528;15.88029941;12.98516386;6.326790533;10.35568389;7.902847218;19.55999498;5.380395665;20.32192266;20.77207663;17.17220884;7.058657937;20.20520363;24.11238367;10.53999565;8.160782909;10.56910208;42.11329705;33.82790112;14.17542006;46.05486792;29.46694064;23.52840401;30.55644543
120;49;51;19.71205812;3.786618784;4.681690754;11.43021354;8.842114735;7.038013744;16.69502148;11.05800607;11.96240168;3.60679578;24.01361431;14.12618269;7.414932583;22.77044794;31.37229133;12.2789433;18.19691006;16.47582161;9.665819146;8.238517276;15.65729333;23.09579422;10.1000082;21.15201543;18.87814839;12.05169205;23.91004977;18.60081962;21.95879844;9.32773926;26.15055159;5.95008048;8.549238406;11.54788071;13.44779815;11.15387207;10.84927179;11.82368034;12.10908834;6.898216653;16.60227687;13.92729834;21.28604366;12.54077316;23.89784081;20.68294162;14.07905729;11.88530835;15.65511398;11.65365068;6.207046025;21.00644244;13.12302763;12.26747428;15.07619934;12.96885281;19.72351471;18.29226241;5.878037309;3.994512076;46.37045593;38.08506;21.87319782;50.3120268;33.72409952;27.78556289;28.20265803
122;39;28;21.80754384;9.266936104;8.040124874;19.3558098;11.49173874;16.22102058;14.540343;17.74399567;9.445195278;14.9813181;15.29717887;14.43717805;12.62910502;26.1375652;23.09644825;16.76651652;22.55951714;7.198146473;10.04834111;11.14919606;12.23455883;14.81995114;16.8589644;28.26871815;11.86022457;6.369586568;23.74899417;21.5629523;14.92859946;18.66113022;17.87470851;17.53895706;14.27854565;22.55581989;3.612029709;20.75759597;19.24748277;17.31367314;16.62420222;13.92548787;12.59001645;5.75975172;10.00080662;16.51999146;12.61260377;9.717468221;3.087511793;12.76707639;4.502992758;23.36579;8.959213745;20.06362098;21.93550489;16.7550475;7.889655057;22.60865393;20.84468803;7.223130788;7.243339169;8.875041556;41.85499537;33.56959944;10.90772442;45.79656624;29.20863896;23.27010233;30.29814375
125;103;47;13.06197636;22.34953212;24.42795865;17.96720052;27.07930542;14.74331094;19.03230186;17.26544275;23.74397864;17.17864056;25.90425523;18.16127935;17.21631694;8.426308898;26.15215357;20.77118676;21.43761584;21.39758471;19.34233805;17.91503618;19.13991989;16.4758528;12.26384418;20.90285589;22.47148593;17.73161017;8.349864694;7.701404178;25.53567582;12.27537282;20.93041383;15.3155226;20.20563467;15.72410217;18.78888319;17.48104781;11.78048265;24.07033308;17.07821916;21.31791291;15.64572177;23.99770938;20.60788298;22.1322504;23.21968013;20.32454458;20.02709333;17.02895463;19.89353984;24.58864964;20.25808135;4.002048844;17.54206561;20.75971774;20.66070168;15.14165381;24.26242945;18.46434523;24.44095065;24.70343864;38.20131637;29.91592044;21.51480078;42.14288724;25.55495996;19.61642333;18.50400051
130;38;28;21.55635534;9.625359244;8.398548014;19.71423294;11.26961982;16.57944372;14.18191986;18.10241881;9.223076358;15.33974124;14.93875573;14.79560119;12.98752816;25.8863767;22.84525975;17.12493966;22.201094;7.397161613;10.40676425;11.5076192;11.87613569;14.56876264;17.21738754;27.91029501;11.50598643;6.728009708;23.49780567;21.3117638;14.57017632;19.01955336;17.62352001;17.8973802;14.63696879;22.91424303;3.970452849;21.11601911;18.99629427;17.20439748;16.98262536;14.28391101;12.33882795;5.40132858;9.642383477;16.8784146;12.25418063;9.359045081;3.445934933;13.12549953;4.861415898;23.72421314;9.317636885;19.81243248;22.29392803;17.11347064;8.229609597;22.35746543;20.48626489;6.864707648;7.601762309;9.233464696;41.60380687;33.31841094;10.54930128;45.54537774;28.95745046;23.01891383;30.04695525
