ID_CENTRO;ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25
15;3040;33;71;13.75060264;21.43957679;10.37587807;14.85543758;33.76527034;13.99939932;19.51079211;20.60864911;12.81973097;21.0472788;31.92773834;15.20919247;6.873315855;7.127204261;19.8853834;4.472063617;11.5839621;16.89589924;13.33973874;17.37555531;50.91240794;29.68763882;19.08456033;53.24843824;36.10294701;40.15400206
16;3055;31;98;21.1735365;22.14414576;6.951406945;21.31857052;34.46983932;14.7039683;22.7708584;21.31321809;2.633238426;21.75184778;34.20448131;22.80589467;10.59600951;14.55013812;23.14544969;12.35795873;15.71158592;10.88700108;14.04430772;18.11286341;51.61697692;32.94770512;22.34462663;53.95300722;36.80751599;40.85857104
17;3015;22;27;11.44973601;26.5919092;17.06664816;26.14738982;38.91760275;20.09898491;9.877173201;21.03385693;19.51050106;18.75006474;22.29411943;10.6814295;14.02671331;18.69619486;10.25176449;18.47999481;21.69778703;25.879786;20.03050883;24.09906453;45.87437162;20.05401991;9.450941428;48.21040191;41.25527942;35.11596574
18;2459;60;35;13.49651319;26.44299285;25.5864234;12.02576881;38.51144463;17.65773611;23.40059647;19.44426012;27.52126768;13.95714017;23.83880778;12.9882666;26.4467478;17.88553383;23.77518776;20.65791386;16.61066453;24.24696885;20.63658407;15.80344628;46.06113541;33.57744319;22.9743647;48.39716571;40.8491213;35.30272953
19;2365;60;39;13.27473438;25.2964089;23.97362673;10.35121924;37.16815152;17.11983014;24.45559396;17.76971055;25.84671811;12.2825906;23.02895457;11.68416453;24.83395113;16.44793734;24.83018525;18.98336429;14.93611496;22.57241928;18.9620345;14.12889671;45.08378572;34.63244068;24.02936219;47.41981602;39.50582819;34.32537984
20;2122;15;63;12.83312703;19.62859869;8.564899975;19.88463409;31.95429225;12.18842123;11.49942445;18.79767102;11.00875288;19.23630071;23.91637068;12.60750474;5.524965122;12.55360689;11.87401574;9.978246624;13.19603885;17.37803781;11.52876065;15.59731634;47.49662287;21.67627117;11.07319268;49.83265317;34.29196892;36.73821699
21;3131;76;9;23.74942352;21.34483053;25.02441761;21.69060367;33.67052408;14.85190624;17.99034841;15.78677826;26.92459695;13.50298607;10.29345732;22.78794461;23.11977024;27.59291468;18.3649397;26.11924802;24.9688936;32.24532351;20.95711084;18.90058946;40.62729295;28.16719512;17.56411664;42.96332324;36.00820075;29.86888707
22;2989;71;44;16.92191512;19.59989819;23.27948527;11.25781665;31.4647543;12.91929804;23.52021081;11.400566;25.17966461;8.693696828;23.51542514;15.74754104;21.3748379;18.84655175;23.8948021;20.84275336;16.79550402;24.43180835;18.5011794;9.292020159;42.98609811;33.69705753;23.09397904;45.32212841;33.80243097;32.22769223
23;3882;63;101;28.05191905;21.72651956;18.8600236;23.40377904;34.05221311;14.28634209;29.13022512;20.89559189;20.76020294;21.33422158;33.78685511;29.23252342;16.95537623;21.42852067;29.50481641;19.95485401;17.06549379;12.7688003;12.31876221;17.69523721;51.19935072;39.30707183;28.70399335;53.53538101;36.38988978;40.44094484
24;3729;17;27;14.41385977;28.08493958;17.28911722;28.43071271;40.41063313;20.91263847;11.37020358;22.5268873;19.73297012;20.24309511;23.78714981;13.46848054;14.24918237;21.27782413;11.74479487;18.70246387;21.92025609;26.10225505;20.25297789;24.32153358;47.36740199;21.54705029;10.9439718;49.70343229;42.7483098;36.60899611
25;2693;47;20;14.35260389;22.66000979;20.95232108;21.14831685;34.98570335;16.16708551;12.69148588;17.10195752;23.39617398;14.81816533;18.36222002;13.8443573;17.91238622;18.74762189;13.06607717;21.57329579;24.63782449;28.67545589;22.27229011;20.21576872;41.94247221;22.86833259;12.2652541;44.27850251;37.32338002;31.18406633
26;3674;109;44;33.59294287;17.21247866;26.10078808;22.29300096;30.85757809;15.92827671;28.26321162;6.712329288;28.00096742;11.13787984;28.98355649;32.90969237;24.19614071;28.66928516;28.63780291;27.19561849;26.04526407;33.32169398;22.03348131;19.97695993;44.0315001;38.44005834;27.83697985;46.3675304;33.19525476;33.27309422
27;3664;95;60;27.41649876;9.432400505;19.03868427;15.69546106;21.7305867;8.866172898;25.41789107;10.24481325;20.93886361;13.6856024;26.13823593;29.41118409;17.13403689;21.60718134;25.79248236;20.13351468;18.98316026;26.25959016;14.9713775;12.91485611;43.55073154;35.59473778;24.99165929;45.88676184;24.06826337;32.79232566
28;4507;3;35;17.92958662;29.16593525;18.10223653;29.42197065;41.4916288;21.72575778;14.66331057;25.8199943;20.54608943;23.53620211;27.0802568;15.68852612;15.06230168;22.09094345;15.03790186;19.51558318;22.7333754;26.91537437;21.0660972;25.1346529;50.66050899;24.84015729;14.2370788;52.99653929;43.82930547;39.90210311
29;3564;73;48;16.85288968;18.31848545;21.99807253;10.75995927;29.70225232;11.15679606;24.10054443;11.42274925;23.89825187;8.941895044;24.8208893;17.89658155;20.09342516;18.18686236;24.47513572;19.97957656;15.93232722;23.56863154;17.59083438;8.381675135;42.74071466;34.27739114;23.67431266;45.07674496;32.03992899;31.98230878
30;4268;65;-8;27.00237337;26.2614329;29.50413346;26.60720604;38.58712645;19.76850861;21.24329826;20.70338062;31.84119932;18.41958844;3.390180587;26.04089446;26.46419861;32.50951705;21.61788955;30.91748011;29.88549597;37.16192588;25.87371321;23.81719183;45.54389531;31.42014497;20.81706649;47.87992561;40.92480312;34.78548943
31;1999;58;57;13.2962695;18.40560167;16.85205091;1.575231806;30.47405344;10.99305078;27.21005571;14.56516417;17.88773243;15.47776704;27.93040058;16.75213873;17.2851506;9.370478322;27.584647;11.02437862;6.97712928;14.6134336;11.00304882;8.002249535;45.34289618;37.38690242;26.78382394;47.67892648;32.81173011;34.5844903
32;4183;44;71;12.73772517;21.24994521;11.12568678;10.78017793;33.57563877;13.80976775;23.45472145;20.41901754;13.56953968;20.85764723;33.31028076;12.73158582;11.17594698;5.524649188;23.82931274;3.282507024;7.339841926;12.52766469;12.22223855;13.5893744;50.72277637;33.63156817;23.02848968;53.05880667;35.91331544;39.96437049
33;3175;68;65;19.52724097;16.00436624;17.8460191;6.172161;28.23636523;6.231648814;27.34435692;15.17343857;19.74619844;15.61206826;28.06470179;22.07904443;15.94137173;12.93558524;27.71894821;14.50428295;8.309512534;18.89181404;10.01522091;4.059844149;45.4771974;37.52120364;26.91812515;47.8132277;30.5740419;34.71879152
34;3847;44;23;12.10817687;23.6555973;21.07062338;21.36588909;35.98129085;17.16267301;12.80978818;18.09754502;23.51447628;15.81375283;19.35780753;11.59993028;18.03068853;17.78827523;13.18437947;21.06577799;24.92622529;29.88376121;23.26787761;21.21135622;42.93805971;22.98663489;12.3835564;45.27409001;38.31896752;32.17965383
35;2526;65;67;19.06126143;16.2015211;18.7155879;5.706181459;29.75844477;7.752331013;29.34308702;17.17216867;20.12610448;17.4446553;30.06343189;20.03903604;17.40029677;12.4696057;29.71767831;12.46427457;6.269504153;16.85180566;7.975212533;3.593864608;47.4759275;39.51993373;28.91685525;49.81195779;32.09612144;36.71752162
36;3624;76;54;18.76689253;14.19616417;17.87575126;9.081802194;26.26461595;7.349918668;23.00061822;10.82969986;19.7759306;11.10721929;23.72096308;20.87255656;15.97110388;16.87704871;23.37520951;18.53094901;14.48369967;22.12000399;13.80844449;6.841415463;41.13345869;33.17746493;22.57438644;43.46948899;28.60229262;30.37505281
37;4244;37;64;13.02780442;25.48276079;14.46640783;14.71921581;37.80845434;18.04258332;22.66712427;24.65183311;16.91026073;25.0904628;35.0840705;16.31402101;11.34748364;8.816442702;23.04171556;7.823151638;14.93505012;20.24698726;17.38292274;18.24506788;54.95559194;32.84397098;22.2408925;57.29162224;40.14613101;44.19718606
38;3761;45;80;15.75300616;17.48837279;7.735895109;13.48716429;29.81406634;10.04819532;19.28736963;16.65744511;10.17974801;17.0960748;29.54870834;15.25442953;7.112520736;11.40459658;19.66196092;6.150774998;6.6354198;15.21212716;9.38853474;13.45709044;46.96120394;29.46421634;18.86113786;49.29723424;32.15174301;36.20279806
39;4168;42;64;9.278421614;22.42935488;12.785866;9.417772019;34.75504843;14.98917741;23.05606752;21.59842721;14.1670295;22.0370569;34.48969043;12.2734381;10.88121863;2.065345635;23.43065881;5.151675911;10.80738873;16.03610462;14.32951683;11.92278865;51.90218604;33.23291423;22.62983575;54.23821633;37.0927251;41.14378016
40;2504;64;20;20.96238523;20.57472013;23.8174207;18.13645097;32.90041369;14.08179585;15.5565855;15.01666786;26.15448656;11.81596707;14.19539128;20.3541817;20.77748584;25.05498601;15.93117679;25.23076735;23.82914691;31.46545123;20.18700045;18.13047906;39.85718255;25.73343221;15.13035372;42.19321285;35.23809036;29.09877667
41;3403;30;31;9.508488941;29.37998273;18.67387519;23.24781597;41.70567628;22.29739644;12.37433787;23.82193045;21.11772809;21.53813826;25.08219296;7.849713311;15.63394034;15.796621;12.74892916;19.81397548;23.30501406;27.48701302;21.63773586;25.70629156;48.66244514;22.55118458;11.9481061;50.99847544;44.04335295;37.90403926
42;3675;22;15;17.23398822;26.05507704;18.61553883;26.40085018;38.3807706;19.56215276;7.109733285;20.49702477;21.05939173;18.21323258;21.75728727;15.15229983;15.57560397;22.60424574;7.484324575;20.02888548;23.2466777;27.42867666;21.5793995;23.61083597;45.33753946;17.28658;6.683501512;47.67356976;40.71844727;34.57913358
43;4359;31;66;13.3369849;23.37990461;12.41333563;15.77321354;35.70559816;15.93972714;20.42111643;22.54897693;14.85718853;22.98760662;32.83806266;15.26553901;8.910773415;6.713586521;20.79570772;7.268214697;13.98173292;19.70750326;15.28006656;18.23753877;52.85273576;30.59796314;19.99488465;55.18876606;38.04327483;42.09432988
44;4458;13;15;20.00454381;29.11973236;21.05929896;29.4655055;41.44542591;22.62680807;9.459233961;23.56168009;23.50315186;21.2778879;24.82194259;17.59605996;18.01936411;25.04800588;9.833825251;22.47264561;25.69043783;29.8724368;24.02315963;26.67549129;48.40219478;19.63608067;9.033002188;50.73822507;43.78310258;37.6437889
45;2153;20;1;16.08719228;25.59584823;17.14194743;25.94162137;37.92154178;19.10292394;3.095663829;20.03779595;19.58580033;17.75400377;21.29805846;13.67870843;14.10201258;21.13065434;3.470255119;18.55529408;21.7730863;25.95508527;20.1058081;23.15160716;44.87831064;13.27251054;2.669432056;47.21434094;40.25921845;34.11990476
46;2625;40;24;11.05364937;25.125583;20.6983731;22.22596004;37.45127655;18.63265871;12.4375379;19.56753073;23.142226;17.28373854;20.82779323;10.54540278;17.65843825;18.05133124;12.81212919;20.70780231;25.32951197;29.51151094;23.66223377;22.68134193;44.40804542;22.61438461;12.01130613;46.74407571;39.78895322;33.64963954
47;4085;60;29;16.36218193;21.96578624;25.64537332;14.49041058;34.29147979;15.47286195;21.78236136;16.40773397;27.54555266;13.23753448;19.70007329;15.82335586;23.74072595;20.58712867;22.15695265;23.12255563;19.07530629;26.71161062;21.57806655;17.97460453;41.24824866;31.95920807;21.35612959;43.58427895;36.62915646;30.48984278
48;2458;34;22;10.83809712;24.90953988;20.00067525;24.64118278;37.23523344;18.4166156;11.73984005;19.35148761;22.44452815;17.06769542;20.61175011;9.894368129;16.96074039;18.08455596;12.11443134;21.4140219;24.63181412;28.81381308;22.96453592;22.46529881;44.1920023;21.91668676;11.31360827;46.5280326;39.57291011;33.43359642
49;951;50;98;20.01929514;25.62067147;12.61178073;13.80932021;37.94636502;18.180494;26.41940621;24.7897438;10.97750863;25.22837349;37.68100702;22.83076893;14.24455732;15.62383231;26.7939975;10.22695026;9.941735663;2.521243207;15.48715946;18.02049282;55.09350263;36.59625292;25.99317444;57.42953292;40.28404169;44.33509675
50;4009;49;44;8.998832146;27.73622129;19.69772449;11.29720893;39.60796391;20.33845542;22.80848163;20.29446644;22.37820821;17.58709543;27.76234886;7.408262296;20.5580489;12.17203511;23.18307292;14.82850618;14.78688678;21.25343141;18.81280632;16.45124782;50.85428685;32.98532835;22.38224986;53.19031715;41.94564057;40.09588097
51;3966;99;42;27.197785;14.90573135;22.51226773;18.70448061;29.92960168;12.33975636;23.38428903;3.123808938;24.41244707;6.964855148;24.1046339;26.2053341;20.60762036;25.08076481;23.75888032;23.60709814;22.45674372;29.73317363;18.44496096;16.38843958;38.57472747;33.56113575;22.95805726;40.91075777;32.26727835;27.81632159
52;3700;59;78;21.23522483;18.06123744;13.69022816;11.4428545;30.38693099;10.62105997;23.96042968;17.23030977;15.5904075;17.66893946;30.12157299;21.3604271;11.78558079;13.99810343;24.33502097;9.67449491;5.940601572;16.22161332;3.619721472;9.216375287;47.5340686;34.13727639;23.53419791;49.87009889;32.72460766;36.77566272
53;3040;33;71;13.73913362;21.42810777;10.36440905;14.84396857;33.75380132;13.9879303;19.49932309;20.5971801;12.80826195;21.03580979;31.91626932;15.19772345;6.861846838;7.115735244;19.87391438;4.4605946;11.57249308;16.88443023;13.32826972;17.3640863;50.90093893;29.6761698;19.07309132;53.23696922;36.09147799;40.14253305
54;727;50;17;16.4134711;25.56319204;22.01337607;21.89382878;37.8888856;19.07026776;13.75254087;20.00513977;24.45722897;17.72134758;21.26540227;15.90522451;18.97344121;20.75440348;14.12713216;23.42672272;25.56806604;30.8265139;24.97723674;23.11895097;44.84565446;23.92938758;13.32630909;47.18168476;40.22656227;34.08724858
55;3481;73;64;20.97939057;16.40127159;18.73224036;7.624310592;28.87169355;6.866977126;26.96653195;14.7956136;20.6324197;14.09432639;27.68687682;23.57040564;16.82759298;14.38773483;27.34112324;16.54732256;10.35255215;20.93485365;11.52242363;2.020758561;45.09937243;37.14337867;26.54030018;47.43540273;31.20937022;34.34096655
56;3616;19;89;21.92646845;25.12491641;14.0612177;22.91778723;37.45060997;17.68473895;20.59276587;24.29398874;16.5050706;24.73261843;33.0097121;21.70084616;9.015039502;18.04992461;20.96735716;14.14025134;18.69235657;22.87435553;17.02507837;21.09363406;54.59774757;30.76961259;20.1665341;56.93377787;39.78828664;43.83934169
57;3780;34;14;13.85047379;23.50117337;19.73530238;23.84694651;35.82686693;17.00824909;11.11328686;17.9431211;22.17915528;15.65932891;19.2033836;12.9067448;16.69536752;21.09693263;11.84905847;21.14864903;24.36644125;28.54844021;22.69916305;21.0569323;42.78363579;21.65131389;11.0482354;45.11966609;38.1645436;32.02522991
58;65;41;46;4.46258305;30.32821862;18.39540358;13.49784875;42.32140879;22.55097519;20.74096284;24.62132062;21.0758873;21.45768039;29.73769895;4.92787822;19.25572799;7.852718411;21.11555413;13.52618527;17.10105315;22.02643819;21.12697269;18.76541418;53.31795113;30.91780955;20.31473106;55.65398143;44.65908546;42.55954525
59;2450;39;52;3.513782397;28.19863122;16.24192437;12.33667912;40.52432478;20.75845376;22.21489162;25.32661149;18.92240809;22.49610344;31.51418157;7.158458187;16.81360401;5.640621538;22.58948291;11.08406129;15.82618676;20.05458054;19.8521063;17.49054779;55.09443376;32.39173834;21.78865985;57.43046406;42.86200145;44.33602788
60;3032;145;-10;54.32830229;47.41960523;51.09919232;47.76537837;59.74529879;40.92668095;48.56922718;40.2786155;52.99937166;37.97008885;49.28957204;53.36682338;49.19454494;53.66768939;48.94381847;52.19402273;51.04366831;58.32009821;47.03188555;44.97536416;14.98509963;58.74607389;48.1429954;4.140528888;62.08297546;30.44738507
61;3854;126;-3;44.79673834;37.88804129;41.56762837;38.23381442;50.21373484;31.395117;39.03766323;30.74705155;43.46780771;28.4385249;39.7580081;43.83525943;39.662981;44.13612544;39.41225452;42.66245878;41.51210436;48.78853426;37.5003216;35.44380021;11.07453926;49.21450994;38.61143145;13.41056956;52.55141151;20.91582112
62;2152;20;-10;17.41714624;26.92580218;18.47190139;27.27157532;39.25149574;20.4328779;4.425617786;21.36774991;20.91575429;19.08395772;22.62801241;15.00866239;15.43196653;22.4606083;2.110316676;19.88524804;23.10304026;27.28503922;21.43576206;24.48156111;46.2082646;11.9125721;1.309493613;48.5442949;41.58917241;35.44985872
63;4351;111;-22;58.36140778;51.45271072;55.13229781;51.79848386;63.77840428;44.95978644;52.60233266;44.31172099;57.03247715;42.00319434;53.32267753;57.39992887;53.22765043;57.70079488;52.97692395;56.22712821;55.0767738;62.3532037;51.06499104;49.00846965;11.26268264;62.77917938;52.17610089;21.35423542;66.11608095;34.48049056
64;3720;137;41;40.07349696;33.16479991;36.84438699;33.51057305;45.49049346;26.67187562;34.31442185;26.02381018;38.74456633;23.71528353;35.03476672;39.11201805;34.93973962;39.41288406;34.68901314;37.9392174;36.78886298;44.06529289;32.77708022;30.72055884;29.41769387;44.49126856;33.88819008;31.75372416;47.82817013;9.930299465
65;3943;120;32;33.16538517;26.25668811;29.9362752;26.60246125;38.58238167;19.76376383;27.40631006;19.11569838;31.83645454;16.80717173;28.12665492;32.20390626;28.03162782;32.50477227;27.78090135;31.03110561;29.88075119;37.15718109;25.86896843;23.81244704;24.21683503;37.58315677;26.98007828;26.55286533;40.92005834;13.45842915
66;2516;109;92;36.65562937;15.84204679;27.46373392;26.40821483;7.053562987;16.43151723;35.12413751;21.99079072;29.36391326;23.39184885;35.84448238;37.83623374;25.55908654;30.03223099;35.4987288;28.55856432;27.40820991;34.68463981;23.39642715;21.2462112;53.25697799;45.30098423;34.69790574;55.59300829;9.391239656;42.49857211
