ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25;T26;T27;T28;T29;T30;T31;T32;T33;T34;T35;T36;T37;T38;T39;T40;T41;T42;T43;T44;T45;T46;T47;T48;T49;T50;T51;T52;T53;T54;T55;T56;T57;T58;T59;T60;T61;T62;T63;T64;T65;T66
34;7;54;18.05816826;15.34678572;13.93426104;12.37014066;9.199107;23.31812784;5.08364244;10.90190946;7.75151982;20.2113264;11.6891613;16.87589214;21.47207934;23.51832168;24.57463896;10.45519002;13.55215002;7.70778246;20.2440552;20.50834896;2.7347007;16.57028454;21.01515384;19.63437174;7.81317024;11.4852366;25.58094966;19.30961208;10.2384108;21.01099824;20.46157746;18.28796256;13.36201128;17.75110284;11.53128942;18.78340428;17.84327274;12.3298272;9.43341186;13.35411252;14.01975282;9.54999456;9.15040512;10.96348812;12.68873718;8.87124426;10.95670614;19.82418306;10.20623988;16.89259578;17.4973059;21.16329378;14.20087386;10.31756178;12.46194606;18.5327235;12.0681237;10.20211848;14.84082324;13.63241922;44.44837932;35.27786796;9.87114654;70.10457804;31.62274728;25.13506824;26.83720272
38;49;16;16.79376222;14.92188384;14.2397178;20.26621818;16.44795522;17.82449454;13.93575258;19.7540196;12.4345386;16.93954866;14.7757812;10.24491966;14.60755254;21.1980822;18.19467378;19.30730016;22.40426016;9.8407425;11.78830524;13.32110916;11.58681084;10.19031936;14.63518866;24.20138934;11.32325166;2.11975158;19.41561906;16.9893726;15.96845934;15.3494325;14.08161228;17.53911186;19.87057518;18.12837708;5.01204204;19.71581574;14.41365438;21.18193734;18.285522;19.86267642;7.38878034;12.45932292;9.25307538;19.81559826;13.62751836;10.12351428;6.54164526;13.44421788;7.7102838;25.72310322;11.15983224;14.7833286;20.16640632;19.16967192;5.04880878;17.74735884;20.92023384;7.26159606;13.4097111;15.83316186;38.06841414;28.89790278;11.12341656;63.72461286;25.2427821;18.75510306;25.57279668
41;7;67;20.50472094;18.92403648;17.5115118;14.81669334;12.77635776;26.08654644;7.53019512;13.34846214;12.22351038;23.11947162;15.06858738;21.10522758;26.18268018;25.96487436;28.8039744;12.9017427;15.9987027;11.64077514;24.52460634;25.2189498;5.18125338;20.79961998;24.82144434;22.08092442;12.0215193;15.71457204;28.02750234;21.75616476;14.94901164;23.45755092;24.6909129;20.73451524;15.80856396;20.19765552;15.76062486;21.22995696;20.28982542;14.96028486;11.87996454;15.8006652;18.24908826;12.81332946;12.94894692;11.3690871;16.48727898;12.66978606;15.18604158;24.0535185;14.43557532;19.33914846;22.20790674;24.23548854;16.64742654;12.76411446;16.6912815;20.97927618;14.51467638;14.43145392;18.418074;17.20966998;48.67771476;39.5072034;13.66968834;74.33391348;35.85208272;29.36440368;29.2837554
46;40;52;22.94898084;3.3164493;1.15451502;13.35633858;6.21591048;10.7525346;14.59093578;12.16733136;9.20364852;7.4809797;21.72626166;17.75611896;11.345121;26.0152953;31.43533134;9.93657414;18.1244136;13.93161096;12.83643366;12.1150536;12.24199404;23.43097692;13.93107864;24.52518432;16.52323722;13.71587856;28.46938068;23.16767538;21.10793442;12.92978004;27.32226984;9.36674424;8.58620166;15.07803414;12.40387692;14.37388056;15.05283072;8.03866098;10.69883376;5.72896188;19.47876042;11.43381978;19.01245236;9.46098336;23.09788338;19.28039046;12.1194294;15.6864642;13.43152578;16.0209711;7.84859412;24.40317474;16.37994492;9.7989459;16.04678928;16.22652036;21.43298256;16.52217918;2.81048682;0.73095276;51.3090717;42.13856034;20.28029274;76.96527042;38.48343966;31.99576062;31.7280153
48;49;88;14.38575636;13.92050526;14.64246996;7.41125106;15.93340674;15.16068348;8.24660478;5.83572636;15.84804984;11.55023796;19.47769056;22.73347578;15.8196399;19.84590978;30.4322226;10.27909968;10.09415244;15.80431248;18.27133266;16.90691784;8.33830236;21.04199652;18.33922752;15.96195984;15.90970026;19.58176662;21.90853776;15.63720018;18.33494082;17.3310594;26.3191611;9.16528158;7.55944782;13.51529892;19.62781944;11.4325209;14.17086084;12.9151893;4.36722876;10.72688706;19.87733646;17.22243264;17.24693514;11.32227816;20.7852672;16.96777428;19.05323616;20.72047566;18.3027699;9.47409576;15.66987954;18.11652396;9.82957416;10.14147144;20.55847608;14.8603116;14.25942312;18.2986485;16.12474992;14.2189077;44.6008788;35.43036744;17.96767656;70.25707752;31.77524676;25.28756772;23.16479082
58;96;42;13.8221118;20.92297824;22.95015936;17.29456776;25.46828928;13.60955742;18.68010306;16.8968616;21.45487266;16.51988202;23.79611526;16.39668798;12.76654386;13.19369292;24.0954348;20.71259796;21.35842284;18.86107656;15.99110004;14.62668522;18.77180064;14.70520872;11.48498778;21.22973892;20.34358572;15.40566954;7.99216152;11.93014506;24.9887934;10.9805619;19.9823733;13.76770536;19.53406908;15.15672666;16.4754087;16.74416532;11.44200396;23.34868758;16.19449824;21.16038534;13.54054866;21.47965698;18.27340944;21.75577644;22.64785242;19.14384834;17.3883042;14.88437982;17.33877528;24.2665674;18.04883766;1.26872514;17.1947559;20.57496972;18.33472674;14.77570842;24.6929214;16.28193012;22.12015266;23.86540236;35.5782603;26.40774894;20.14375062;61.23445902;22.75262826;16.26494922;21.5105841
63;26;37;24.24025284;10.16511354;8.7728334;18.55222524;4.47018726;17.36363958;11.26572702;17.08399404;4.72781064;16.22765442;12.85829796;18.48747306;15.07185138;29.1896283;26.18621988;15.62808942;19.7342346;5.06364726;13.89685692;14.108121;8.91678528;18.18186546;18.20556768;25.81645632;7.65527352;13.09681752;27.40716516;24.9809187;12.87134712;19.63767486;22.07315838;18.25783194;15.22738506;23.93318742;11.96625852;22.04226546;22.40520048;13.73017626;15.61549644;15.14245542;15.63133374;3.71522418;10.14448866;14.60115384;14.3003181;10.48282518;10.5396714;16.74688746;8.4277986;23.07468036;10.68001992;22.7748747;20.38295844;15.49046118;14.07352698;24.71480808;18.25020828;11.518452;8.2684737;9.69745848;46.05996024;36.88944888;11.48272746;71.71615896;33.2343282;26.74664916;33.0192873
65;41;46;25.13441844;2.28416016;1.60199412;15.19612836;6.69906198;10.25550228;16.18429116;14.48158746;7.73692104;8.34670104;20.01340926;15.71761956;10.62525966;27.55409862;30.15915336;12.40105956;20.4386697;12.21875856;10.79793426;10.2320661;13.83534942;22.15479894;13.2403908;26.83944042;14.81038482;11.67737916;28.54792704;24.40961382;19.39707798;12.55055592;26.04609186;10.90554756;10.42599144;16.61745048;11.12769894;15.9132969;15.69741138;10.5031464;13.01308986;8.1934473;17.44026102;9.76769928;17.29959996;11.92546878;21.43176288;17.61426996;10.406577;13.6479648;11.71867338;18.31176468;6.0161568;23.0428764;18.2197347;12.26343132;14.00828988;17.7659367;23.16877242;14.80932678;0.3460014;3.1518687;50.03289372;40.86238236;18.61417224;75.68909244;37.20726168;30.71958264;33.47740746
68;43;46;24.70639668;2.62182948;1.93966344;14.43247302;7.0367313;10.5931716;16.52196048;13.9247472;8.19457662;8.68437036;20.47106484;14.95396422;10.07881932;27.89176794;29.39549802;12.73872888;19.88182944;12.67641414;10.03427892;9.46841076;14.17301874;21.3911436;12.77804922;26.28260016;15.2680404;10.91372382;28.88559636;24.74728314;19.85473356;12.88822524;25.28243652;11.24321688;9.6623361;16.9551198;10.3640436;16.25096622;16.0350807;10.84081572;12.4562496;8.0248107;16.67660568;10.22535486;17.75725554;12.2631381;21.88941846;18.07192554;10.59325554;12.88430946;12.02236068;18.51883722;5.25250146;22.27922106;17.45607936;12.60110064;13.24463454;18.10360602;23.50644174;14.84047644;1.10965674;3.5331075;49.26923838;40.09872702;19.07182782;74.9254371;36.44360634;29.9559273;33.48543114
85;43;79;14.47999698;12.64868892;12.6904173;3.3632364;16.35287448;15.85615602;8.66607252;5.60130966;16.26751758;12.2457105;19.8971583;22.8277164;16.51511244;19.9401504;30.52646322;7.81449924;11.3443923;16.22378022;18.9668052;17.60239038;8.7577701;21.13623714;18.79672038;16.05620046;16.329168;20.00123436;22.00277838;15.7314408;18.75440856;17.43282696;26.41340172;9.86075412;3.5510796;13.85222748;20.04728718;11.76944946;14.26510146;10.14391446;4.7866965;7.14168966;19.97157708;17.64190038;17.66640288;9.68353182;21.20473494;17.38724202;19.4727039;21.31540824;18.72223764;10.1695683;15.59321016;18.21076458;6.63154314;7.676871;20.97794382;14.95455222;14.67889086;18.71811624;12.97470678;12.26685504;44.69511942;35.52460806;18.3871443;70.35131814;31.86948738;25.38180834;23.25903144
90;63;72;14.51490384;13.32648336;14.82086166;7.75975908;19.09165026;9.62409702;15.78857574;9.40403262;21.96424272;8.47134354;27.01966152;17.33523072;12.3941103;19.97505726;30.56137008;12.27509088;18.46689552;23.34628344;14.95998768;13.59557286;15.88027332;21.171144;12.80264106;18.30853764;23.45167122;21.87160482;22.03768524;15.76634766;25.87691178;11.78022828;26.44830858;6.08638716;8.2510662;7.26190458;22.69334022;5.17912656;11.33997912;14.5256457;10.04799606;10.6644096;19.71780924;23.99502096;24.73934472;14.0740191;28.32723816;24.50974524;23.35804146;17.33026734;23.80471056;14.05651014;13.61050602;18.24567144;6.76678794;12.13746264;23.62414944;6.78244962;21.80139408;22.7478654;15.62270304;14.3972994;44.73002628;35.55951492;25.50964752;70.386225;31.90439424;25.4167152;22.95963858
96;44;18;18.65498682;13.74131688;13.05915084;20.67850704;15.90421146;18.23525874;13.39200882;19.21027584;11.89079484;17.18998044;14.23203744;12.34464816;14.67357024;23.0593068;20.05589838;18.7635564;21.8605164;9.29699874;11.82928686;13.38712686;11.04306708;12.05154396;16.49641326;26.06261394;10.7795079;2.1607332;21.27684366;18.8505972;15.42471558;17.2106571;15.94283688;19.10985798;19.45232964;19.98960168;2.91231354;21.57704034;16.27487898;20.63819358;17.74177824;19.44443088;9.48850884;11.91557916;8.70933162;19.2718545;13.0837746;9.57977052;4.44191676;14.6793174;7.45957296;25.20096216;11.22584994;16.6445532;22.02763092;18.62592816;3.16019634;19.60858344;20.37649008;6.7178523;12.99146556;14.6525949;39.92963874;30.75912738;10.5796728;65.58583746;27.1040067;20.61632766;27.43402128
98;72;68;13.51047144;16.56097014;18.05534844;10.73947182;22.32613704;10.44016104;17.71674276;12.97754508;23.88484554;10.80568314;28.94782854;17.85078084;13.21017432;20.22386508;29.80511544;15.49934406;20.39506254;24.5707572;15.85916154;14.49474672;17.80844034;20.41488936;9.47814972;19.5760293;25.37983824;21.11535018;21.2814306;15.49592178;27.8050788;7.82246868;25.69205394;9.32087394;11.47531938;6.24131628;22.18508934;4.15853826;6.93448422;17.53936902;13.62150852;12.45343374;19.2502293;25.91562378;23.98309008;16.02754788;28.35753306;24.85352898;23.09798484;18.14633136;23.04845592;15.83690472;16.75939662;17.4894168;8.59424166;15.36171582;24.04440738;6.40659822;23.7295611;21.99161076;18.85718982;17.63178618;43.97377164;34.80326028;25.85343126;69.62997036;31.1481396;24.66046056;23.3090091
107;39;76;16.71063936;13.6298025;11.92485618;5.9433183;15.00342702;18.47542056;9.52630134;8.18139156;17.1277464;14.86497504;20.75738712;24.70862454;19.13437698;22.17079278;32.7571056;6.95523384;11.6901486;17.08400904;19.78893924;19.04355834;9.61799892;23.36687952;21.02736276;18.28684284;17.18939682;20.66838414;24.23342076;17.96208318;19.61463738;19.66346934;28.6440441;12.48001866;6.3840273;14.54842686;20.11870392;12.46564884;16.49574384;8.56443078;7.3667784;6.37612854;22.20221946;18.5021292;18.5266317;6.97151964;22.06496376;18.24747084;19.89562926;22.63896978;19.58246646;14.16864672;14.82764904;20.44140696;7.56621144;6.8176056;21.83817264;15.0036813;15.28268568;19.57834506;13.43059866;11.50129392;46.9257618;37.75525044;19.24737312;72.58196052;34.10012976;27.61245072;25.48967382
109;59;16;16.70456394;16.1880039;17.62781262;20.1770199;17.19351378;14.46390846;14.68131114;19.77931374;13.18009716;13.38438408;15.52133976;7.2243831;12.28081752;21.10888392;17.32751124;20.05285872;23.14981872;10.58630106;10.6494885;11.1858708;12.3323694;10.10112108;14.54599038;24.11219106;12.06881022;5.98802052;19.32642078;16.90017432;16.7140179;15.26023422;13.21444974;15.9432306;22.41652122;18.0391788;8.2006332;19.62661746;14.3244561;21.9274959;19.03108056;22.7356869;4.36824378;13.20488148;9.99863394;20.56115682;14.37307692;10.86907284;9.1135287;12.6057852;9.06399978;26.49026448;13.46870052;14.69413032;20.07720804;19.91523048;8.91707772;17.65816056;21.6657924;8.00715462;17.00246826;19.22125668;37.97921586;28.8087045;11.86897512;63.63541458;25.15358382;18.66590478;25.4835984
110;35;23;20.03330442;13.21450482;11.82222468;19.96962648;14.50204974;19.42548024;12.68312826;18.50139528;11.18191428;18.38020194;13.52315688;13.73546916;15.86379174;24.4376244;21.43421598;18.05467584;21.15163584;8.58811818;13.10552676;14.57734836;10.33418652;13.42986156;17.87473086;27.23385756;10.07062734;6.77404626;22.65516126;20.2289148;14.71583502;18.5889747;17.32115448;20.69836932;18.27677634;21.36791928;4.68114636;22.95535794;17.65319658;19.91889498;17.03289768;18.26887758;10.87932984;8.16038832;8.00045106;18.56297394;12.37489404;8.87088996;2.90318658;15.9555573;2.28866862;24.4920816;12.41607144;18.0228708;21.80035968;17.9170476;9.32152308;20.98690104;19.66760952;5.37932202;11.31786498;13.16818488;41.30795634;32.13744498;9.87079224;66.96415506;28.4823243;21.99464526;28.81233888
116;64;54;15.87122808;9.19524858;10.74249858;12.55795776;15.73158342;3.0106617;20.72921934;14.79603102;18.32794332;5.61716046;29.45316246;10.4629815;5.695815;20.27554806;28.16010894;17.07328956;22.8963741;22.95879534;8.4296622;7.06524738;20.82091692;20.36225592;6.18920574;23.2458777;25.5504216;18.10681608;21.22879716;14.73645282;30.13711476;5.30571534;24.04704744;5.11939152;13.04926488;7.06457418;18.1929003;5.63721222;8.71373928;16.27361124;15.43999446;11.61601098;12.84556002;20.50773606;23.93045664;17.52963036;28.30489962;24.80089554;18.85760154;10.63197204;21.33743886;16.0645479;9.32989728;16.99238748;10.85741004;16.93566132;18.68372316;8.2130604;24.108822;21.93897732;11.49146826;10.31893632;43.9211382;34.75062684;25.80079782;69.57733692;31.09550616;24.60782712;23.17348986
118;39;47;25.06591512;3.10465374;2.4224877;15.67194978;7.51955556;11.07599586;16.90654698;14.48294256;8.55741462;8.9512797;20.83390284;16.50651684;10.14773586;27.4855953;30.49364616;12.25218534;20.4400248;13.03925214;11.58683154;10.69526766;14.55760524;22.48929174;12.762867;26.84079552;15.6308784;12.49787274;28.96308756;24.63797538;20.21757156;13.04822292;26.38058466;10.83704424;10.90181286;16.85390574;11.07868554;16.14975216;16.13333418;10.35427218;13.01444496;8.04457308;18.2607546;10.58819286;17.46185808;11.77659456;21.83630106;18.33229698;10.33074756;14.32414446;11.62658196;17.4912711;6.42880818;23.66439786;18.5066157;12.1145571;14.82878346;18.02050818;23.74859376;14.71723536;1.16649498;2.33137512;50.36738652;41.19687516;19.33219926;76.02358524;37.54175448;31.05407544;33.79894494
119;48;30;22.2134703;9.76649094;9.0843249;19.1271654;14.08068528;12.74871468;18.0753966;18.29631198;12.03929112;11.52489984;18.91542522;12.60900402;9.18702618;26.61779028;23.61438186;17.26251636;24.25339422;10.53139572;7.68931872;7.9005828;15.72645486;15.61002744;13.26485364;29.62109742;15.25420116;4.27188144;24.83532714;22.40908068;20.10810336;15.034269;19.50132036;13.41066438;14.71518228;19.42752588;5.69830848;18.7233723;18.45179226;17.98547718;16.82781438;14.54820546;13.04699232;8.5484448;13.3927194;16.99154622;17.76716238;14.2631583;6.42303414;10.53934926;7.85213928;20.06489124;5.73930588;20.20303668;21.08023584;17.12488812;7.20093864;20.56842684;25.05987786;10.67025504;8.2543182;10.67776896;43.48812222;34.31761086;15.26306058;69.14432094;30.66249018;24.17481114;30.99250476
120;49;51;19.955325;4.07284044;4.79480514;11.44295514;9.06559374;7.12181226;17.08847772;11.3016672;12.05333178;3.84068958;24.62231478;14.6606247;7.71439866;22.37500518;31.29859212;12.60162474;19.21250718;16.82766408;10.07105562;8.7066408;15.7111644;23.2942377;10.3003563;22.18206426;19.41929034;11.9560917;24.82909056;19.52738526;24.0059835;9.28948992;27.18553062;5.72645412;8.91977016;11.74331562;13.38251874;11.03916204;11.4125406;11.50783134;11.94563064;7.12531962;16.97169954;14.28350304;21.07692966;12.84056052;25.45137264;21.94736856;14.1072444;12.52019862;15.53634954;12.38068098;6.59069604;20.76288462;13.39602558;12.4639965;14.8851489;12.90991806;20.42495508;18.3544653;6.2770851;4.37124288;48.00523512;38.83472376;22.94727084;73.66143384;35.17960308;28.69192404;28.68835482
122;39;28;22.03496232;9.43546734;8.0431872;19.26787578;11.405913;16.45361838;14.89351854;18.07886856;9.41771196;15.40834008;15.92679162;15.10308726;13.0685328;26.4392823;23.43587388;17.04507294;23.36202612;7.09494168;10.18340196;11.78208942;12.5445768;15.43151946;16.96975734;29.44258944;11.81774712;7.06678788;24.65681916;22.2305727;16.9262253;18.7391727;19.32281238;17.7173346;14.49773886;23.35244226;4.02091326;21.31261926;19.65485448;16.94433948;16.61037096;14.4898401;12.88098774;6.00768108;10.4040858;16.7741028;14.77852878;11.2745247;3.27297528;13.0334325;4.56880968;23.99164854;9.44420958;20.0245287;22.29148212;16.9074447;8.37762222;22.98855894;21.8779998;7.65946308;7.5388275;9.3891474;43.30961424;34.13910288;12.27442698;68.96581296;30.4839822;23.99630316;30.81399678
125;103;47;13.6853682;22.1079594;24.22797552;18.04747212;27.11980938;14.76611124;19.43300742;17.64976596;23.91813342;17.27278638;26.25937602;18.85994874;17.1059961;8.91286986;26.55869556;21.46550232;22.1113272;21.32433732;19.52814852;18.1637337;19.524705;17.16846948;12.54192852;21.98264328;22.80684648;17.8689303;9.45618168;8.40978786;27.45205416;12.13711572;22.44563406;14.77075998;20.28697344;15.90963102;18.93866946;17.49706968;12.19490832;24.10159194;16.9474026;21.9132897;16.00380942;23.94291774;20.7366702;22.5086808;25.11111318;21.6071091;19.85156496;17.34764058;19.80203604;25.01947176;20.77885578;4.19177112;17.94766026;21.32787408;20.7979875;15.52861278;25.44582576;18.74519088;24.40417908;24.86845698;39.91771254;30.74720118;22.60701138;65.57391126;27.0920805;20.60440146;19.15235142
130;38;28;22.06193142;9.81047508;8.41819494;19.64288352;11.32012986;16.82862612;14.71175526;18.4538763;9.33192882;15.78334782;15.55178388;15.478095;13.44354054;26.4662514;23.46284298;17.42008068;23.18026284;7.46994942;10.5584097;12.15709716;12.36281352;15.45848856;17.34476508;29.26248456;12.09925434;7.44179562;24.68378826;22.2575418;16.74446202;19.11418044;19.34978148;17.79058008;14.8727466;23.39654628;4.395921;21.687627;19.68182358;17.23375164;16.9853787;14.86484784;12.90795684;5.63267334;10.02907806;17.14911054;14.40352104;10.89951696;3.64798302;13.40844024;4.94381742;24.36665628;9.81921732;20.0514978;22.66648986;17.28245244;8.75262996;23.01552804;21.69623652;7.5397857;7.91383524;9.76415514;43.33658334;34.16607198;11.89941924;68.99278206;30.5109513;24.02327226;30.84096588
