;ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25;T26;T27;T28;T29;T30;T31;T32;T33;T34;T35;T36;T37;T38;T39;T40;T41;T42;T43;T44;T45;T46;T47;T48;T49;T50;T51;T52;T53;T54;T55;T56;T57;T58;T59;T60;T61;T62;T63;T64;T65;T66
10;34;7;54;17.727016259000003;15.275876944;13.931230874;12.09957354;9.118073755000001;23.405203324;4.624452484;10.383173172;7.5244000380000005;20.364066479999998;11.486675112;16.305576428;21.195611142999997;23.122348417999998;24.296450652;9.629216698999999;12.643626616;7.775288693;20.212721086;20.146150456;2.318668306;16.019953542;21.083206024;18.352827632;7.423912049;11.333930168;24.581000554;18.547735518;8.268330664;20.9372652;19.074710911;18.59008284;12.949174186;17.299217794;11.443108989;18.599189033;17.266271308;12.78332484;9.26337972;12.523923693;13.790018848;9.56367294;9.044736077;10.538447399;11.186717753;7.644247901;11.119445813;19.548666152000003;10.379231238;15.813739463000001;17.030061005;21.263623384;13.597288932000001;9.617747682;12.436742637;18.255367846;10.928797506;10.040437028;14.641664669;13.544295256;43.054997767;34.769601838999996;8.834504098;46.996568636000006;30.408641362;24.470104727;26.217616166000003
11;38;49;16;16.345743539;14.875032604000001;14.227828334;19.97240034;15.975050215000001;17.569579983999997;13.482702304;19.241422992;12.079261577999999;16.5715599;14.239538172000001;9.619330628;14.219346823;20.675764898;17.634647952;18.487466519;21.501876436;9.732867653;11.631361845999999;12.739437856;11.176918126;9.358150841999999;14.421403324;22.908055712;10.806768869;1.7749800679999999;18.287193874;16.101151998000002;13.870958764;15.11271618;12.412908211;17.32072242;19.798813245999998;17.729301994;4.813504869;19.486247633;13.785682468000001;21.64157466;18.121629539999997;19.445755473;7.103773048;12.33299232;8.943165917;19.396697219;11.554963073;8.659827520999999;6.551611013;12.886863452;7.806804378;24.671989283;10.549455544999999;14.601820684;19.547265432;18.475997502000002;4.717230477;17.146853626;19.787047326000003;6.799628168;13.263889169;15.672208335999999;36.393195067;28.107799139;9.850083717999999;40.334765936;23.746838662000002;17.808302027;24.836343446
12;41;7;67;20.178930359000002;18.867771123999997;17.506279874;14.551487640000001;12.451138495;25.857117424;7.076366584;12.835087271999999;11.937249018;23.38614822;14.329152492;20.091465368;25.837800462999997;25.574262517999998;28.082339592;12.081130798999999;15.095540716;11.127404213;24.771514006;24.788339776;4.770582406;19.805842482000003;24.537298143999998;20.804741732;11.318382329;15.119819108;27.032914654;20.999649618;12.910519984;23.3891793;22.860599851;21.04199694;15.401088286;19.751131894;15.228997929;21.051103133;19.718185408;14.9012277;11.71529382;14.975837793;17.575907788;12.422606640000001;12.465416417;10.887367499;14.503472813;10.961002961;14.905334753;23.334555092000002;14.165120177999999;18.265653563;21.580776305;24.129307324;16.049203031999998;12.069661781999999;16.222631577;20.707281946;13.380711606;13.826325967999999;18.233558849;16.819101196;46.840886707;38.555490779;12.151259158;50.782457576;34.194530302;28.255993667;28.669530266000002
13;46;40;52;22.590674699;3.159866704;1.077946994;13.39169538;5.966851015;10.641757504000001;14.359333744;11.885674332;9.087137958;7.210539539999999;21.138350592;16.941986228;10.927304503;26.148443078;31.146677172;9.662106178999998;17.083887976;13.600557893;12.553149286;11.399072476;12.053549566000001;22.870180062000003;13.703751964;23.216486072000002;16.002884669;13.567578368;27.513793534;21.978814758000002;19.083534724;12.93148302;25.924937431;9.32807562;8.314431226;14.608649074;12.194114829;14.214640433;14.453015548;8.21993658;10.765880880000001;5.023895613;19.125834987999998;11.05203462;18.927083176999997;9.252112259;21.350147753;17.807677901;12.181248352999999;15.045863552;13.168698977999998;15.031645823000002;7.380252185000001;24.536797684;15.971390472;9.650637161999999;15.527289117;16.029621166;20.332098666;15.991182728;2.525654429;0.390768316;49.748451067000005;41.463055139;18.997934097999998;53.690021935999994;37.102094662;31.163558027;31.081274606
14;48;49;88;14.161525739;13.597671964;14.266995314;7.1602301399999995;15.698975455000001;14.960320084000001;7.651971904;5.428365072;15.400571178;11.34262434;18.739472892;21.996325568;15.337238923000001;19.556857898;29.987199792000002;9.390856799;9.083523916;15.537724613;17.620417186;16.193115316;7.759589926;20.310899022;18.022314544;14.787337112;15.300083189;19.210101308;21.015510034;14.982244997999999;16.144501804;17.30378796;24.765460051;8.99847306;7.4027880459999995;12.683471614;19.319280129;10.885247693;13.700780788000001;12.69000312;4.30857162;9.937582953;19.480767988;16.83292704;16.875736817;10.751920439000001;18.913793213;15.371323361;18.995616953;19.839906392000003;18.255402378;8.389055903000001;15.279028745;18.111902704;8.970059891999998;9.379387782;20.312913777;14.653114786;12.882099486;17.916608168;15.689090489;13.579816636;42.91923966700001;34.633843739;16.561579558;46.860810536;30.272883262;24.334346627;22.652125646000002
15;58;96;42;13.561232819;20.823427384;22.901853914;17.18788962;25.141560775000002;13.341572284;18.252990964000002;16.486131852;21.245772138;16.39932966;23.406048732;15.663072848;12.885872743;12.756753098;23.653947072;19.991875859;20.658304935999997;18.899378213;15.838357426;14.411055555999999;18.360608986;13.977646302;11.279935624;20.123544992;19.973279429;15.233403668;6.878843674;11.168835437999999;23.037469324;10.87363416;18.432207331;14.0932353;19.426323766;14.944791274;16.290676689;16.701736913;11.001171748;23.29102218;16.298908259999997;20.538602013;13.147515268000001;21.49950288;18.109676476999997;21.352939499;20.721473633000002;17.826338081000003;17.528886833;14.530748132;17.395333338;23.809338742999998;18.001544345000003;1.115486764;16.762754712;19.980406842;18.162495177;14.362342906;23.483118546;15.966138727999999;22.179258389;23.812079236;33.941753647000006;25.656357719;19.016594278;37.883324516;21.295397242;15.356860607;21.143582846
16;63;26;37;23.962174559;9.982994764;8.756183534;18.33473184;4.419203755;17.200784644;10.859610784;16.618331471999998;4.621549638;16.06459272;12.388809432;17.911984928;14.506038043;29.044325798;26.003208852;15.793365599;18.878784915999997;4.851016733;13.523147986;13.456577356;8.553826606;17.726711742000003;18.096262564;24.587985932000002;7.2533435090000005;13.040688368;26.655754774;24.469712898;10.941660544;19.64089428;20.781469111;18.44327598;14.994604306;23.271878554;11.582906229;21.473654633;22.154243368;14.351196;15.49853802;14.641546533;15.496777048;3.62602866;10.177542017;14.546575799000001;12.783075172999999;9.346042900999999;10.576494413;16.241883272000003;8.418969978;22.048897763;10.147584065;22.970381584;19.832447232;15.781896582;14.143500837;24.490526146;17.163955806;11.241453728;7.959397829;9.289389856;44.761755967000006;36.476360039;10.536299097999999;48.703326836;32.115399562;26.176862927;32.452774466
17;65;41;46;24.491628119;2.090413564;1.4432092939999999;15.4915413;6.508138375;10.220557684000001;15.818638024;14.335184832;7.6100136780000005;8.17201152;19.450983192;14.895601928;10.043356963;27.550017938;29.956115112000003;12.158927159;19.580708956;11.913190493;10.506764986;9.801338956;13.512853846;21.679618002;12.906533764;25.713307052;14.315517269;11.521194068;27.530101774;23.380389618000002;17.396167324;12.66066732;24.734375371;10.72965048;10.414277146;16.120705654;10.826535429000002;15.726697012999999;15.294374128000001;10.71675756;13.21539138;7.5207165929999995;17.079450687999998;9.57491034;17.215312336999997;11.748933239000001;19.827109493000002;16.330553621;10.302017513;13.225500272;11.481331577999999;17.502854542999998;5.520639545;23.265911703999997;18.033672671999998;12.147458142;13.480904816999999;17.541677746;22.122983046;14.303815327999999;0.028833449;2.7895182760000004;48.714662227000005;40.429266299;17.520809818;52.656233095999994;36.068305822;30.129769187;32.982228026
18;68;43;46;24.674907419;2.397921484;1.750717214;14.7335967;6.815646295;10.528065604;16.126145944;13.772845932;8.206761557999998;8.47951944;19.958964012;14.137657328;9.775139683;27.857525858;29.198170512;12.466435079;19.193361856;12.421171313;9.748820386;9.043394356;13.820361766;20.921673402;12.711373444000001;25.300718792;14.823498089000001;10.763249468;27.837609694;23.687897538;17.904148144;12.96817524;23.976430771;11.0371584;9.656332546;16.428213574;10.245608169;16.034204933;15.601882048;11.02426548;12.65305248;7.328865153;16.321506088;10.171658220000001;17.723293156999997;12.056441159;20.335090313000002;16.844051561;10.627431713;12.467555672;11.989312398;17.810362463;4.762694945000001;22.507967104;17.313291791999998;12.454966062;12.722960217;17.849185666;22.430490966;14.811796147999999;0.7867780489999999;3.195097216;47.956717627;39.671321698999996;18.034307758;51.898288496000006;35.310361222;29.371824587;33.165507326000004
19;85;43;79;14.293614118999999;12.493202584;12.470370434000001;3.4423674;16.127728075;16.008617644;8.080724524;5.229444852;15.829323797999999;12.3909219;19.168225512;22.128413948;16.385536483;19.688946278;30.119288172;7.057944959;10.486038496;15.966477233;18.668714746;17.241412876;8.188342546;20.442987402;18.651981904;14.919425491999998;15.728835809;19.638853928;21.147598414;15.114333378;16.573254424;17.50386306;24.897548431;10.04677062;3.242525446;13.510591174;19.748032749;11.712367253;13.832869168;10.22855676;4.73732424;6.4668005729999996;19.612856368;17.261679660000002;17.304489436999997;9.058274459;19.342545833000003;15.800075980999999;19.424369573;20.888203952;18.684154998;9.437353463;15.094426985;18.243991083999997;6.402278412;7.046475942;20.741666397;14.614964986;13.310852106;18.345360788;12.835965569;11.783191755999999;43.051328047000005;34.765932119;16.990332178;46.992898916;30.404971642;24.466435006999998;22.784214026
20;90;63;72;14.337341219;12.792710164;14.400592334;7.5627441;18.786764935;10.017193804;15.362139844;8.879589732;21.746852177999997;8.144165520000001;26.449640832;17.325853268;12.138780103;19.732673377999998;30.163015272000003;11.680928219;17.767453816;23.247892553;14.421958366;12.994656496;15.469757866;20.486714502;13.079188264;17.232693872000002;23.010251129;21.742471868;21.191325514;15.158060478;23.854669744;12.22128486;24.941275531;5.80001424;7.756303846;6.886141474;22.092582009;5.087917553;10.975960468;14.34738924;9.930672;10.181338412999999;19.656583467999997;23.711748840000002;24.585904756999998;13.709695379000001;26.623961153;23.081491301;22.988434793;16.641447572;23.904401538;12.921994223;13.051898285;18.287718184;6.416043852;11.669459202;23.275060257;6.561526486;20.592267426000003;22.475206928;14.884128689;13.713413656;43.095055147000004;34.809659219;24.271747498;47.036626016;30.448698742;24.510162107;22.442078306000003
21;96;44;18;18.476174519;13.655374324;13.008170054;20.63967126;15.656898115;18.198554104;13.164550204;18.923270891999998;11.761109478;16.958851619999997;13.921386072;11.774204708;14.606638543;22.806195878;19.765078932;18.169314419000003;21.183724335999997;9.414715553;11.775143746;13.126729575999999;10.858766026;11.488581821999999;16.551834304;25.038486692;10.488616769;1.9187619679999999;20.417624854;18.231582978000002;13.552806664;17.24314716;14.543339191000001;19.4511534;19.434977206;19.859732974;2.655163569;21.616678613;15.916113448;21.323422559999997;17.803477439999998;19.034495073;9.258647128;11.771304540000001;8.625013817;19.078545119;11.236810972999999;8.341675421;4.393269713;14.493879032;7.438202898;24.353837183;10.936747265;16.732251664;21.677696412;18.157845402000003;2.659916757;19.277284606;19.468895226;6.481476068;12.900053129;14.452550056;38.523626047;30.238230119;9.531931618;42.465196916;25.877269642;19.938733007;26.966774426
22;98;72;68;13.177484159;16.295604484;17.903486653999998;10.825156320000001;22.289659255;10.227971224000001;17.087859124;12.612233772;23.519624778;10.70393628;28.175360112;17.172292088;12.845770843;19.867292078;29.263628652;14.798479139;19.493173096;24.509059793;15.356462146;13.929160276;17.195477146;19.587327882;9.255533344;18.354260732;24.735970409;20.843085248;20.291938894;14.426032218;25.580389024;7.7600331;24.041888911;9.30290856;11.253856126;5.658494974;21.900358269;3.860271053;6.478918048;17.35712202;13.66331604;12.145612473;18.757196848;25.48452144;23.719358056999997;15.485286899;26.331155213000002;23.436019661;23.138568413;17.575951352;23.005014918;14.899283303;16.179231185000003;17.388331563999998;8.224551731999998;14.787010122;23.772176757;6.222748365999999;22.317986706000003;21.575820308;18.387023009;17.216307976;42.195668527;33.910272599;24.626275858;46.137239396;29.549312122;23.610775486999998;23.043936326
23;107;39;76;16.305469079;13.341145564;11.782680974;5.84940474;14.775340795000002;18.308985724;8.816765464;7.636482192;16.565364738;14.69128998;19.904266451999998;23.966171408;18.685904562999998;21.700801238;32.131143132;6.043398539;10.784634676;16.702518173;19.577334466;18.803946136;8.924383486;22.454842362;20.663836864;16.931280452;16.464876749000002;20.374894868;23.159453373999998;17.126188338000002;17.309295364;19.51571802;26.909403391;12.3471387;6.204361606;13.940973214;20.074122249000002;12.142749293;15.844724128000001;8.53153128;7.14436158;5.779111113;21.624711328;17.9977206;18.040530377;6.593448599;20.078586773;16.536116921;19.872869393;22.296069752;19.420195938;13.316681123;14.523246725;20.255846044;7.103192412;6.0319295219999995;21.477707337;14.300659006;13.965763146;19.081401728;13.230388409;11.095502296;45.063183007000006;36.777787079;17.726373117999998;49.004753875999995;32.416826602;26.478289967;24.796068986
24;109;59;16;16.446349679;15.998802484;17.516296693999998;20.07300648;16.957380235000002;14.313810844;14.465032324;19.371248712;13.061591598;13.33899714;15.221868192;6.463180988;12.015520903;20.776371038;16.658673312;19.469796539;22.484206456;10.715197673;10.405044646;10.738207396;12.159248146;9.369114102;14.522009464;23.008661852;11.789098889;5.331694747999999;18.387800014;16.201758138000002;14.853288784;15.21332232;11.436933571;15.8966361;22.311440626;17.829908134;8.106496149000002;19.586853773;13.886288608000001;22.62390468;19.10395956;22.364503533;3.947623408;13.31532234;9.925495937;20.379027239;12.537293092999999;9.642157541;9.344706293;12.141388712;9.211152797999999;25.654319302999998;13.176919445;14.702426824;19.647871572;19.458327522;8.273945157;17.247459766;20.769377346000002;7.781958188;16.552357529000002;18.960676696;36.493801207000004;28.208405279;10.832413738;40.43537207600001;23.847444802000002;17.908908167;24.936949586
25;110;35;23;19.719172379000003;13.034821744;11.808010514000001;19.81985796;13.991385415000002;19.118997964;12.344736904;18.103457591999998;10.941296178;17.87929548;13.101572772;13.017202568;15.527082403000001;24.049193738;21.008076792;17.349501119000003;20.363911035999998;8.426740733;12.992857965999999;14.047173436;10.038952726;12.731579682;17.794832164;26.073112052000003;9.668803469;6.617231407999999;21.660622714;19.474580838;12.732993364;18.48614502;15.786337051;20.43693444;18.046431286;21.102730834;4.366235049;22.859676473;17.159111308;19.73050812;16.98366414;17.693373513;10.501644988;8.18729478;7.805200517;18.258731819;10.416997673;7.521862121000001;2.776510133;15.711593252;2.253238278;23.534023883;11.857191125;17.975249524;21.317573352;17.338032102000003;8.848098957;20.520282466;18.649081926;5.027524688;11.011224809;12.642927196;39.766623907;31.481227979;8.712118318;43.708194776;27.120267502;21.181730867;28.209772286
26;116;64;54;15.698715059;8.831987104;10.303076894;12.708426540000001;15.160134655;3.001416124;20.390473204000003;14.495503992;18.251490018;5.63837298;29.177174651999998;9.858367688;5.333524122999999;20.028736417999998;27.657688992;16.315496399;21.542266876;22.683493313;8.061435346;6.634133476;20.498091226;19.748772222;6.0634105840000005;22.261027232;25.085820089000002;17.787629708;20.310960214;14.219789777999999;28.166470144;5.44152576;22.435949251;5.39027364;12.692188006;6.839489374;17.779681449;5.531426273;8.355313408;15.94338144;15.54658626;10.934769753;12.334461868;20.24531826;23.880802396999997;16.814142179;26.492599553;23.597464001000002;18.726575093;10.280924552;21.315521178;14.999007503000001;8.884204384999999;17.052101223999998;10.710954011999998;16.304027382;18.292218897;7.917773146;23.068871526000002;21.737264648;10.923405629000001;9.615898216;42.357112867000005;34.071716939;24.787720198;46.298683736;29.710756462;23.772219827;23.132761826
27;118;39;47;24.852665099000003;2.946483364;2.299279094;15.65368578;7.364208175;11.076627484000001;16.621324144000003;14.147664731999999;8.466083478;8.7688938;20.307052992;15.751671728;9.904320583;27.932545958;30.038041332000002;11.924096578999999;19.345878375999998;12.769260293;11.362834786;10.376088556;14.315539966;21.761544222;12.767497384;25.478476472;15.171587069000001;12.377263868;27.937472374;23.762917638;18.252237124;13.51673712;24.816301591000002;11.1121785;10.576421626;16.709978734;10.553622789;16.315970093;16.011369808;10.48192698;13.02787128;7.285886013;17.935520487999998;10.43098014;16.942399697;11.514102659;19.554196853;16.659061301;10.029104873;14.022879632;11.444585838;16.815748703;6.357268265;23.862462844;18.233380871999998;11.912627561999999;14.336974617;18.130950826;22.594089066000002;14.164723868;0.884903249;1.933448476;48.796588447000005;40.511192519;17.849317497999998;52.738159315999994;36.150232042;30.211695407;33.343265006
28;119;48;30;22.065845519000003;9.747299584;9.124722074000001;18.582344159999998;14.091478615000002;12.642202504;17.808038644000003;18.161157012;12.067261098;11.40250002;18.564874512;12.025785548;9.050286943;26.395866878;23.354749932;17.183677859;23.581672935999997;10.287378653;7.636948606;7.570377976;15.502254466;15.078252822;13.280146324;28.628157692000002;14.949456749000001;4.034150648;24.007295854;21.821253978;18.196295104;15.08231214;18.133010191;13.85642478;14.695706986;19.136998234;5.430256749;18.742989593;17.898244228;18.39827034;17.041363559999997;13.823181213;12.848318128;8.29154562;13.268502257;16.937152799;15.880299413;12.985163861;6.326790533;10.355683892;7.902847218;19.559994983;5.380395665;20.321922664;20.772076631999997;17.172208842;7.0586579369999995;20.205203626;24.112383666000003;10.539995648;8.160782909;10.569102076;42.113297047;33.827901119;14.175420058;46.054867916000006;29.466940642;23.528404007;30.556445426
29;120;49;51;19.712058119;3.786618784;4.681690754;11.43021354;8.842114735000001;7.038013744000001;16.695021484;11.058006072000001;11.962401677999999;3.60679578;24.013614311999998;14.126182688;7.414932583;22.770447938;31.372291332;12.278943299;18.196910056;16.475821613;9.665819146;8.238517276;15.657293326;23.095794222000002;10.100008204;21.152015432000002;18.878148389;12.051692048;23.910049774;18.600819618000003;21.958798444;9.32773926;26.150551591;5.95008048;8.549238406;11.547880714;13.447798149;11.153872073;10.849271788000001;11.823680340000001;12.10908834;6.8982166529999995;16.602276868;13.92729834;21.286043656999997;12.540773159;23.897840813000002;20.682941621;14.079057293;11.885308352;15.655113978;11.653650683;6.207046025;21.006442443999997;13.123027632;12.267474282;15.076199337;12.968852806;19.723514706000003;18.292262408;5.878037309000001;3.9945120760000004;46.370455927;38.085059999;21.873197817999998;50.312026796;33.724099522;27.785562886999998;28.202658026
