ID_NODO;COORDENADA_X;COORDENADA_Y;CENTRO_CERCANO;TIEMPO_CERCANO
1111;126;10;61;4.132769639
1125;38;83;38;3.7676232
1132;40;88;38;5.4479211
1149;47;81;32;4.987254346
1195;98;30;65;8.328852167
1200;138;-22;60;10.56524533
1201;67;35;11;4.717045088
1208;57;59;31;1.02632082
1239;132;30;65;4.192819007
1246;126;2;61;2.123416559
1247;79;60;36;3.850514368
1314;109;90;66;0.728621786
1325;109;91;66;0.487250846
1367;41;17;54;3.708150297
1378;90;13;40;13.52495673
1383;50;74;32;4.596967246
1386;130;49;64;5.616699082
1428;27;77;53;4.067264622
1429;126;-13;61;4.204911539
1448;50;88;38;5.44667658
1470;67;60;36;6.862752988
1476;115;68;13;5.480043218
1478;94;57;51;8.648291344
1507;28;39;41;4.40792862
1520;90;30;51;10.1451282
1539;42;63;39;3.827117253
1549;123;31;65;1.743757007
1562;38;96;16;3.825386956
1575;153;49;64;11.48772068
1582;57;70;31;3.66571734
1609;132;48;64;5.045201662
1610;50;77;32;5.378755846
1613;107;30;65;6.042956267
1678;123;30;65;2.002428287
1684;103;90;66;2.247978806
1688;42;82;38;2.10690282
1702;71;27;11;4.767557648
1718;84;39;51;8.086758064
1776;94;28;51;7.947994684
1822;73;57;31;3.76358172
1859;84;47;29;6.72189492
1866;115;91;66;2.047295906
1875;107;90;66;1.728794486
1883;28;75;53;3.513506142
1946;42;43;58;3.185709689
1959;28;81;6;3.458491744
1999;58;57;35;6.885294533
2001;82;28;40;8.502132808
2004;107;112;66;7.237306826
2013;107;110;66;7.739443946
2059;68;28;40;5.056961188
2086;112;68;13;6.233681198
2092;67;82;52;5.117978352
2100;87;50;36;5.645727988
2101;87;54;36;5.134410568
2102;84;58;36;4.534155028
2103;84;63;36;5.177395828
2104;84;68;36;5.806487548
2105;78;70;36;6.586102528
2106;76;75;36;7.264412668
2107;75;80;38;7.20281958
2108;71;83;38;6.59376972
2109;66;85;38;5.91002052
2110;61;84;38;5.27747094
2111;56;84;38;4.64560488
2112;52;87;38;4.01090976
2113;47;86;38;3.38706504
2114;43;85;38;2.96070324
2115;39;83;38;3.51992832
2116;33;84;6;3.821543284
2117;29;81;6;3.212359504
2118;24;80;6;2.577970804
2119;21;76;6;1.956592804
2120;17;73;6;1.312347484
2121;18;67;20;0.643479766
2122;15;63;20;0.039355426
2123;15;58;20;0.689393086
2124;10;54;20;1.487670886
2125;10;50;20;1.979193466
2126;12;45;20;2.678480206
2127;13;40;20;3.308191906
2128;17;37;20;3.928844806
2129;19;32;45;4.371831821
2130;19;28;45;3.880899941
2131;21;22;45;3.083586521
2132;24;19;45;3.596241101
2133;29;17;45;4.259527241
2134;34;17;57;3.987495848
2135;38;14;57;3.362033888
2136;43;14;57;3.992229848
2137;47;11;25;3.777384908
2138;52;13;25;4.456373648
2139;56;13;25;4.955280848
2140;61;13;40;4.619819668
2141;66;15;40;3.938537788
2142;71;16;40;4.571835148
2143;74;19;40;5.117581528
2144;78;23;40;5.834568088
2145;79;28;40;6.467464288
2146;81;32;40;7.042906408
2147;87;35;36;7.751753968
2148;85;40;36;7.056528688
2149;88;45;36;6.302132188
2150;18;-31;62;2.729099278
2151;20;-20;62;1.375518178
2152;20;-10;62;0.111006598
2153;20;1;45;0.125998841
2154;20;11;45;1.380299201
2155;19;22;45;2.825108081
2156;17;32;45;4.173759641
2157;15;43;20;3.434251606
2158;13;53;20;2.156811766
2159;9;63;20;0.794941186
2160;6;73;20;2.142594886
2161;2;83;20;3.478955566
2162;-3;92;20;4.764344446
2163;-8;101;20;6.001547926
2164;-13;110;20;7.308442846
2165;23;77;6;4.038550804
2166;77;21;21;5.250656022
2167;24;22;17;2.926440053
2168;66;12;40;3.753041788
2169;25;24;17;2.503932593
2170;104;62;13;3.374134418
2171;66;38;19;3.032849656
2172;29;88;16;6.544252336
2173;71;71;55;3.777309586
2174;40;48;2;0.450665294
2175;80;60;36;6.187890628
2176;78;36;22;5.995652524
2177;72;61;55;4.218092746
2178;50;84;7;2.503021512
2179;65;38;12;3.388287703
2180;64;48;5;0.831751084
2181;59;14;40;5.449196968
2182;90;35;51;8.004762964
2183;17;31;17;3.812051453
2184;43;74;32;1.668476506
2185;89;53;27;6.335561298
2186;27;19;42;4.647874217
2187;50;78;3;0.42648876
2188;101;53;51;6.302721124
2189;54;60;31;5.47320246
2190;31;36;41;4.34826192
2191;-13;117;20;10.25737865
2192;68;52;9;4.22124492
2193;121;-13;61;6.268099379
2194;64;57;31;3.12783042
2195;68;72;35;4.560233513
2196;88;60;27;2.951359938
2197;13;49;20;3.816917206
2198;40;17;46;2.917988153
2199;59;68;35;2.962774613
2200;37;94;16;4.054314616
2201;78;47;29;4.19161506
2202;60;47;9;2.94191196
2203;51;68;32;4.804101466
2204;60;44;12;1.296525523
2205;2;28;10;0.064473552
2206;47;58;39;4.371187413
2207;-18;117;20;12.33256319
2208;42;71;53;3.781786542
2209;80;66;55;6.288592066
2210;94;64;27;6.007276998
2211;56;68;35;4.191056393
2212;47;74;32;2.299801066
2213;63;71;52;4.418337912
2214;83;68;36;6.240168388
2215;34;79;53;6.985210182
2216;88;83;0;6.447903479
2217;78;50;29;4.67587956
2218;75;47;29;2.12601222
2219;66;42;5;3.118542244
2220;71;79;55;7.098181906
2221;34;23;48;2.944343958
2222;99;53;51;5.432652664
2223;67;85;38;6.33476364
2224;24;37;8;2.699325078
2225;79;11;21;7.766134062
2226;40;63;37;4.88184294
2227;51;47;50;2.151922085
2228;71;49;29;1.02765504
2229;36;28;46;4.855118993
2230;39;89;38;5.97154488
2231;80;58;36;2.853327088
2232;37;17;48;3.394997178
2233;92;83;0;4.780589699
2234;25;22;17;3.335720513
2235;86;36;51;7.061693524
2236;45;79;3;2.99195778
2237;19;68;20;3.696423826
2238;65;12;40;3.567166768
2239;24;18;42;3.799680137
2240;20;-4;45;2.207734961
2241;86;20;21;8.312799942
2242;94;52;51;6.840069184
2243;50;34;50;5.836743365
2244;25;-10;62;2.132424658
2245;112;67;13;6.034510478
2246;60;37;19;0.846253516
2247;57;35;18;1.238350546
2248;67;50;9;3.79424238
2249;74;42;29;2.9357154
2250;22;58;20;3.663804166
2251;97;54;51;8.410215124
2252;2;82;20;3.891325426
2253;19;24;17;3.922129913
2254;7;64;20;4.216841146
2255;84;34;22;9.440586184
2256;73;60;31;5.05272624
2257;0;67;20;7.210093726
2258;19;54;20;4.969549066
2259;25;28;17;1.440301073
2260;25;18;42;4.214849717
2261;26;38;41;4.5200487
2262;20;17;42;3.718181657
2263;77;83;38;9.14663934
2264;19;58;20;2.423474746
2265;123;29;65;2.425997267
2266;53;22;25;3.371518508
2267;56;44;50;3.007221965
2268;84;64;0;7.015578959
2269;7;55;20;3.723254266
2270;9;53;20;2.332644226
2271;48;34;50;4.423235765
2272;50;37;50;4.541262425
2273;47;65;39;2.586777633
2274;67;51;9;3.38814936
2275;37;30;46;4.570729793
2276;13;69;6;4.595724244
2277;81;45;29;5.1718227
2278;56;73;35;6.252824393
2279;24;77;6;3.814858444
2280;41;34;46;4.609051613
2281;18;22;45;3.225624581
2282;99;47;51;2.917693744
2283;87;68;0;6.582187739
2284;132;41;64;2.150831902
2285;36;32;41;5.31254712
2286;10;52;20;2.817619426
2287;59;73;35;5.022554633
2288;62;42;12;2.140971403
2289;88;64;0;5.386790039
2290;6;83;20;5.127555586
2291;115;88;66;3.309026186
2292;71;89;38;9.04060404
2293;42;88;38;4.60029048
2294;66;-3;30;2.658640831
2295;4;73;20;2.978743546
2296;50;21;25;1.696620308
2297;86;26;40;10.67904393
2298;37;84;38;4.71329316
2299;71;63;36;5.921195248
2300;36;94;16;3.626158756
2301;26;49;4;0.022638175
2302;38;78;38;3.64607058
2303;40;13;46;4.597834133
2304;99;52;51;4.120700344
2305;77;44;22;4.214190304
2306;23;68;43;4.188460979
2307;27;48;4;1.437477355
2308;72;49;29;2.27606172
2309;84;36;51;7.905774004
2310;55;37;18;2.882598646
2311;39;17;48;4.255552938
2312;45;85;38;2.11935954
2313;44;47;58;3.075995189
2314;76;64;55;3.859597186
2315;44;17;25;2.580234428
2316;66;89;38;7.56406956
2317;87;30;36;9.811460428
2318;22;54;4;3.900904315
2319;39;33;46;5.601485633
2320;45;88;38;3.38458638
2321;56;77;52;5.015851572
2322;126;39;65;4.971955427
2323;109;67;13;4.779254078
2324;81;28;40;8.769801268
2325;74;62;33;3.456804454
2326;35;61;39;4.181157393
2327;77;28;47;7.306085312
2328;79;40;22;4.969792504
2329;68;71;35;4.144526753
2330;78;18;21;4.654892802
2331;49;71;7;4.236499992
2332;146;-13;60;1.829451247
2333;94;45;51;4.174691464
2334;33;26;48;3.539660058
2335;70;64;55;1.302280666
2336;25;-14;62;3.787817098
2337;36;49;59;2.352795376
2338;62;44;12;2.155833043
2339;9;52;20;2.758138186
2340;44;22;34;0.460122789
2341;69;61;36;5.871761428
2342;65;50;5;1.851736744
2343;22;43;8;3.879723018
2344;43;76;32;2.506030366
2345;31;41;8;2.521178178
2346;40;57;59;2.575467436
2347;50;18;25;2.135437268
2348;94;53;51;7.284193204
2349;23;17;42;2.097301457
2350;45;65;39;2.338268733
2351;72;25;40;5.274963568
2352;68;89;52;8.234597232
2353;25;27;17;2.872260953
2354;76;57;36;2.701263148
2355;54;34;18;4.349929846
2356;72;67;33;2.547785194
2357;103;89;66;2.648501366
2358;29;36;41;3.40244922
2359;53;52;9;4.58875878
2360;19;46;8;4.773805338
2361;42;60;39;2.508891393
2362;6;50;20;3.717754906
2363;36;20;48;2.273469018
2364;36;71;53;1.875106062
2365;60;39;19;0.031113196
2366;51;52;1;4.182159424
2367;14;64;20;3.617520466
2368;38;98;16;2.972986816
2369;47;90;7;4.541064192
2370;13;56;20;3.775402606
2371;71;56;36;2.956680868
2372;104;61;13;3.786755738
2373;74;60;36;3.393826348
2374;28;70;53;3.952906722
2375;72;9;21;1.702285302
2376;44;70;32;0.446585806
2377;90;28;51;9.614920264
2378;69;85;38;7.179129
2379;46;89;38;3.99269412
2380;29;53;4;4.353521995
2381;91;60;27;1.675029978
2382;56;71;52;4.258528392
2383;65;17;40;1.450637968
2384;102;63;13;3.817278818
2385;41;94;16;5.505990076
2386;73;16;21;5.043109002
2387;86;31;40;10.02461187
2388;131;33;65;5.665649807
2389;44;13;57;4.586166788
2390;4;50;20;4.540684666
2391;36;78;38;4.49555442
2392;126;38;65;5.108875307
2393;65;56;35;4.616234573
2394;95;30;51;9.357496444
2395;82;35;22;8.048171824
2396;33;32;41;5.07959784
2397;118;-13;61;7.520615579
2398;14;67;20;4.880278306
2399;36;73;53;2.724366762
2400;66;48;5;0.013914244
2401;51;48;1;2.567684224
2402;47;23;25;1.264198628
2403;79;19;21;5.242673202
2404;86;70;0;6.203541779
2405;20;46;8;4.941322218
2406;92;27;51;9.793167064
2407;-12;117;20;10.66603661
2408;83;25;21;10.10995468
2409;114;-13;61;9.138561539
2410;41;30;46;2.938143173
2411;76;85;38;10.090845
2412;21;39;8;2.525677818
2413;69;60;36;5.402090188
2414;37;90;16;5.420348656
2415;78;19;21;5.075145342
2416;40;72;53;4.119332562
2417;88;71;0;5.534791739
2418;72;71;55;3.352382026
2419;73;49;29;2.72925966
2420;30;32;41;3.50973198
2421;97;46;51;3.330168844
2422;41;96;16;4.879380796
2423;47;29;25;3.798804068
2424;53;23;25;3.785986628
2425;41;61;39;2.282598033
2426;20;27;17;0.858021653
2427;39;26;46;2.726411873
2428;93;41;51;3.474059224
2429;37;23;48;1.705276578
2430;19;53;20;4.543218946
2431;33;33;48;5.403824178
2432;13;-31;62;4.839287338
2433;138;-15;60;13.57170745
2434;35;17;48;3.928587198
2435;56;27;25;6.683919068
2436;89;30;11;10.40010181
2437;46;87;38;3.13731186
2438;66;55;31;5.41601208
2439;34;19;48;1.280059818
2440;19;44;8;5.603559618
2441;83;26;21;9.691373082
2442;99;49;51;2.890978444
2443;103;84;66;4.821061766
2444;84;38;22;7.757149804
2445;89;80;0;4.790629319
2446;85;64;0;6.607395599
2447;46;40;50;4.646958905
2448;89;68;0;4.150044239
2449;69;44;22;0.844347364
2450;39;52;59;0.031113196
2451;79;38;22;6.720509344
2452;50;48;1;2.144156704
2453;25;53;4;5.089265155
2454;69;68;55;3.111376546
2455;72;48;29;0.42669438
2456;46;74;32;1.880826166
2457;64;59;35;4.332888233
2458;34;22;48;0.010671738
2459;60;35;18;0.019090186
2460;41;93;16;5.936624656
2461;41;48;58;0.834717569
2462;51;43;50;1.315044605
2463;93;46;51;4.768099144
2464;22;68;43;4.611514079
2465;84;41;51;7.267469584
2466;27;1;45;3.103003181
2467;79;50;29;5.55134928
2468;88;73;0;6.350388239
2469;131;1;61;6.049563899
2470;76;69;33;4.799406514
2471;-1;30;10;2.172153792
2472;93;70;0;0.862474739
2473;68;82;52;5.540626752
2474;20;-25;62;3.431437558
2475;59;18;40;3.798272128
2476;34;58;59;5.487692536
2477;94;54;51;7.684331704
2478;56;74;7;6.091267152
2479;84;53;36;6.014468308
2480;128;49;64;6.452451322
2481;99;51;51;5.957335804
2482;40;19;46;3.727900493
2483;74;50;36;3.416485528
2484;28;33;41;4.2148422
2485;52;82;3;2.96984682
2486;19;55;20;3.704818486
2487;6;54;20;3.133036966
2488;63;46;5;1.843893904
2489;75;73;33;6.310035574
2490;91;51;51;7.879198384
2491;95;23;51;9.551060044
2492;48;36;50;3.546078305
2493;67;31;47;3.491238092
2494;109;66;13;4.355450678
2495;105;63;13;3.962967218
2496;18;71;20;2.295750466
2497;8;52;20;3.171132526
2498;72;38;22;3.787663084
2499;29;33;41;3.75082008
2500;71;18;40;4.360487428
2501;56;76;7;4.994393592
2502;36;76;53;3.991501542
2503;66;39;19;2.603831956
2504;64;20;40;0.040636768
2505;67;54;36;4.651137748
2506;100;63;27;3.410411598
2507;88;41;51;5.540693644
2508;5;52;20;4.948395826
2509;51;78;3;0.0101241
2510;98;47;51;2.492703904
2511;35;25;48;1.699146318
2512;54;63;39;5.870582013
2513;138;1;61;9.054532079
2514;89;67;0;3.725167019
2515;83;30;22;10.5782037
2516;109;92;66;0.068332466
2517;68;77;52;3.963420492
2518;54;80;52;2.956793292
2519;67;46;29;4.0152711
2520;51;44;50;0.900144785
2521;53;74;52;4.175941452
2522;68;22;40;2.592658828
2523;34;86;6;6.527570524
2524;31;22;48;1.265878758
2525;53;73;3;2.69872446
2526;65;67;35;0.009545093
2527;67;30;47;3.078919892
2528;77;27;11;7.286541968
2529;77;22;21;6.487177962
2530;50;11;25;4.600778648
2531;77;38;22;5.643913564
2532;126;-11;61;3.363097259
2533;44;37;50;4.589290145
2534;119;29;65;1.493585147
2535;40;60;39;3.330321453
2536;84;45;29;6.39559164
2537;14;43;20;3.853896526
2538;13;39;20;3.717475666
2539;39;29;46;3.992888573
2540;85;38;36;7.892732728
2541;16;43;20;4.679107846
2542;84;56;36;5.109663628
2543;57;64;31;3.95693814
2544;39;87;38;6.03380556
2545;82;30;22;10.16918856
2546;46;34;50;5.821159565
2547;61;30;47;0.642333392
2548;34;33;41;4.3122846
2549;54;78;3;1.27702842
2550;25;17;42;4.633548797
2551;64;35;11;3.439827848
2552;80;52;29;4.6382145
2553;24;-20;62;3.055950778
2554;82;70;33;7.448188354
2555;53;49;9;3.34575378
2556;40;74;32;2.953000366
2557;120;-13;61;6.775032059
2558;31;42;8;2.892492978
2559;50;24;25;2.935681328
2560;15;47;20;5.096623666
2561;89;70;0;4.941459419
2562;60;74;35;5.879892173
2563;36;14;48;4.755492978
2564;95;46;51;4.776357544
2565;70;59;55;4.147692946
2566;35;24;46;2.974251653
2567;148;-8;60;2.183169787
2568;63;89;52;6.097789392
2569;13;68;6;5.003743564
2570;95;19;51;11.03075388
2571;12;63;20;2.022400366
2572;58;18;40;3.370027528
2573;36;54;59;4.421447236
2574;42;61;39;1.257555933
2575;13;-29;62;5.686547398
2576;5;48;20;4.966602706
2577;44;29;34;2.565153369
2578;103;53;51;5.942819764
2579;36;38;58;5.217799229
2580;95;51;51;6.795074404
2581;8;46;20;5.625322786
2582;47;85;38;2.97228378
2583;17;-25;62;4.646202178
2584;44;41;50;3.168845165
2585;67;52;9;4.61796468
2586;98;43;51;0.847378504
2587;99;44;26;4.221853594
2588;55;45;12;3.815824303
2589;32;39;8;4.646274738
2590;36;72;53;3.103846842
2591;72;21;40;4.686284728
2592;58;46;9;2.5464171
2593;34;18;57;1.634675288
2594;53;44;50;2.323265045
2595;91;41;51;4.271974024
2596;132;49;64;6.442700422
2597;106;84;66;3.552841226
2598;66;3;30;5.159895931
2599;133;33;65;6.535046327
2600;107;25;65;8.078536487
2601;3;52;20;5.278059286
2602;61;86;52;5.087844852
2603;79;42;22;5.803534684
2604;14;70;20;4.438805866
2605;82;29;40;10.11329217
2606;28;68;43;2.142682199
2607;4;68;20;5.064853966
2608;145;-8;60;0.938563987
2609;70;54;36;3.405569788
2610;151;49;64;12.33950294
2611;89;73;0;6.766935419
2612;134;49;64;7.275905662
2613;40;41;58;2.551548449
2614;8;70;20;6.522857206
2615;42;58;39;2.502851973
2616;90;43;51;5.573958064
2617;15;39;20;4.536905506
2618;112;63;13;6.847339958
2619;15;45;20;5.929734826
2620;128;54;64;8.506582462
2621;10;46;20;5.314438666
2622;72;37;22;3.349822864
2623;24;81;6;5.154438484
2624;90;52;27;6.923888178
2625;40;24;46;0.009545093
2626;60;85;52;3.418226532
2627;46;64;39;1.751183913
2628;28;38;8;2.538598578
2629;78;24;40;6.252513088
2630;58;41;19;1.720209976
2631;34;13;57;1.296256808
2632;46;60;39;3.421103913
2633;60;49;9;2.09904492
2634;67;90;52;8.154799332
2635;102;69;13;5.471756318
2636;77;47;29;3.77920104
2637;8;30;10;3.402606672
2638;18;77;6;2.598318544
2639;39;74;32;3.359696746
2640;47;35;50;4.150610045
2641;96;23;51;9.144642724
2642;48;41;50;1.485541085
2643;57;54;31;5.91255156
2644;65;64;35;1.258072313
2645;135;33;65;6.707572007
2646;36;88;16;5.878035496
2647;91;52;51;7.457485804
2648;27;-3;45;4.818282581
2649;83;14;40;11.65900389
2650;20;-1;45;3.500832161
2651;70;68;55;2.946564046
2652;57;58;31;1.44568536
2653;60;70;35;4.232840273
2654;25;34;41;3.30718308
2655;29;26;41;2.30040156
2656;38;80;38;2.84575674
2657;112;90;66;1.973415326
2658;72;44;22;0.445039144
2659;44;24;34;1.293715569
2660;48;17;25;1.469557928
2661;24;17;17;5.049439433
2662;60;75;3;5.80471896
2663;56;21;25;4.196372888
2664;23;19;17;3.781654493
2665;38;67;43;3.384250319
2666;33;83;6;4.243729024
2667;18;68;20;3.582612886
2668;60;71;35;4.653197693
2669;76;60;36;3.958791088
2670;41;62;39;1.855786833
2671;125;2;61;2.551125059
2672;54;65;39;5.285726733
2673;81;54;36;4.369707328
2674;39;93;16;5.513790736
2675;19;60;20;4.067807806
2676;69;11;40;5.208594208
2677;51;74;3;1.70825532
2678;38;91;16;5.687406076
2679;91;63;27;2.941586838
2680;17;54;4;5.994417595
2681;105;62;13;3.779174678
2682;99;55;51;5.389273384
2683;145;1;61;11.96943456
2684;13;52;20;5.075303686
2685;78;83;38;9.56420148
2686;41;86;38;4.1779467
2687;47;24;25;1.681216688
2688;15;77;6;1.314801904
2689;108;68;13;2.501783078
2690;135;30;65;5.452410647
2691;19;31;17;2.968870193
2692;56;90;38;7.1045952
2693;47;20;25;0.030559208
2694;90;14;40;13.94430081
2695;24;15;42;1.720063277
2696;79;47;22;4.512680104
2697;74;55;36;1.291321048
2698;126;32;65;2.606364287
2699;121;-19;61;8.722934819
2700;78;29;47;7.550837252
2701;38;61;39;2.924339313
2702;41;88;38;5.0193585
2703;76;62;36;3.349008148
2704;88;34;51;8.499680104
2705;66;70;35;1.653178013
2706;14;31;24;3.829074329
2707;42;28;34;3.551146269
2708;-1;73;20;5.030219566
2709;56;78;52;1.309999272
2710;78;25;40;6.664185088
2711;21;60;20;4.659315466
2712;59;47;5;3.117990544
2713;36;9;48;6.770153958
2714;39;95;16;4.490524636
2715;102;73;0;4.051157219
2716;40;14;57;4.184498888
2717;79;33;22;7.869137104
2718;68;59;35;5.994038453
2719;74;53;36;3.532640848
2720;44;50;1;2.743812724
2721;73;14;21;4.217306322
2722;13;77;6;2.147342644
2723;33;62;37;2.29119882
2724;51;34;18;3.918290686
2725;69;54;36;2.914580308
2726;27;68;43;2.548577579
2727;19;45;8;4.346832378
2728;109;86;66;2.577736646
2729;56;45;12;3.399353323
2730;77;16;21;6.230680362
2731;42;67;39;2.124272013
2732;65;62;35;2.104334153
2733;109;68;13;5.175347318
2734;70;47;29;1.67349786
2735;26;26;17;2.100676193
2736;39;97;16;3.854213056
2737;99;50;51;4.950661804
2738;33;23;48;0.594710598
2739;33;28;48;2.724362418
2740;91;47;51;5.391544624
