;ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25
10;34;7;54;14.265050460000001;22.161535380000004;11.195224679999999;22.536655200000002;34.6223229;14.850422640000001;11.236563960000002;21.48074172;13.655672880000001;20.13617802;23.66303376;12.338276880000002;8.18909028;15.214100580000002;11.566351440000002;12.66593892;15.8845278;20.013191340000002;14.19076206;18.274381380000005;47.218537919999974;21.387061559999996;10.7875641;49.51987673999997;36.89888292;36.40080767999999
11;38;49;16;16.09010568;20.598250320000002;20.504130660000005;21.06310788;33.05903784;14.23439076;12.26757234;15.19033206;22.964578860000007;12.904793280000002;16.431649020000002;15.571357920000002;17.49799626;20.554546320000004;12.597359820000001;21.974844900000008;24.377865659999998;29.322097320000005;20.33959536;18.2981376;39.98715317999999;22.418069940000002;11.81857248;42.28849199999999;35.33559786;29.16942294
12;41;7;67;18.037395540000002;24.707068500000005;13.740757799999997;25.082188320000004;37.16785602000001;17.395955760000003;15.397974;24.026274840000003;16.201206;24.463157940000002;28.329196440000008;17.240707560000004;10.734623399999998;17.759633700000002;15.727761479999998;15.211472039999999;18.430060920000003;22.558724460000004;16.736295180000003;20.819914500000007;51.884700599999974;25.548471600000003;14.94897414;54.18603941999998;39.44441604;41.06697036
13;46;40;52;3.8444069399999994;27.606975660000003;15.747656820000003;11.86410798;40.067763180000014;20.29586292;22.541382359999993;24.885089939999997;18.444735840000003;22.0528353;31.05371448;7.120122360000001;16.35313692;5.17652298;22.87116984;10.64716134;15.390083460000001;19.56514182;19.38951546;17.04302058;54.60921863999999;32.69187996;22.092382499999996;56.910557459999985;42.34432320000002;43.791488400000006
14;48;49;88;18.100756560000004;18.039183;7.29637788;11.884067340000001;30.499970520000012;10.728070259999999;19.95984474000001;17.35838934;8.3486547;17.795272439999998;30.230707020000015;18.505674600000003;7.7945194199999985;12.264032400000001;20.289632220000005;8.33736858;8.05295064;11.8738848;10.068409680000002;14.152028999999999;47.61845459999999;30.110342340000003;19.510844880000008;49.91979341999999;32.77653054;36.80072436
15;58;96;42;25.985387220000003;15.832486379999997;21.271459259999997;17.485368539999996;28.99284324;11.130624599999999;22.167757440000003;1.9357464599999998;23.188233899999997;5.77504608;22.897625880000007;24.982435140000003;19.400612340000002;23.870125320000003;22.497544920000006;22.42365726;21.2740995;28.49719398;17.2358292;15.194371440000003;37.42758978;32.318255040000004;21.718757580000005;39.7289286;31.26940326;26.609859540000006
16;63;26;37;7.039082520000001;29.09694648;18.130635780000002;21.73002204;41.55773399999999;21.78583374;12.845026619999997;24.030179460000006;20.59108398;21.744640680000003;25.271496420000002;6.52033476;15.12450138;14.287299659999999;13.174814099999999;18.292943700000002;22.819938899999997;26.94860244;21.126173160000004;25.20979248;48.82700057999999;22.99552422;12.396026759999998;51.12833939999999;43.83429401999998;38.00927034000001
17;65;41;46;4.3972466400000005;30.137083500000006;18.301656480000005;13.42579806;42.265367639999994;22.488904799999997;20.671492620000002;24.580319520000003;20.998735500000002;21.4149327;29.677752300000005;4.85204064;19.195781339999996;7.789140300000001;21.001280100000002;13.489805760000001;17.065470299999998;21.93751992;21.0649023;18.718407420000002;53.233256459999986;30.82199022;20.222492759999998;55.534595279999984;44.541927659999985;42.41552622
18;68;43;46;4.72186482;29.53274034;17.673421500000003;13.75041624;41.99352786000001;22.2216276;21.221320799999997;24.79025694;20.37050052;21.301026720000007;28.865410020000006;5.401868820000001;18.567546359999998;6.97679802;21.55110828;12.861570780000001;17.390088479999996;22.150776179999998;21.38952048;19.0430256;52.42091417999998;31.371818400000006;20.772320939999997;54.72225299999999;44.27008788000001;41.60318394
19;85;43;79;16.27543338;18.25992816;9.82234104;12.897233700000001;30.720715680000012;10.94881542;20.403926160000008;17.5791345;11.771861460000002;18.016017599999998;30.451452180000015;16.25879286;8.23860084;9.0641157;20.733713640000005;3.6944322599999997;7.715583540000001;12.887051159999999;10.289154840000002;14.372774159999999;47.83919975999999;30.554423760000002;19.954926300000007;50.14053857999999;32.9972757;37.02146952
20;90;63;72;17.828447999999998;18.29337354;17.99625192;8.01308586;30.671157120000004;8.65901412;28.29073032000001;17.61257988;19.913026560000002;18.04946298;30.484897560000004;20.406920579999998;16.125405000000004;13.09398984;28.620517800000005;11.31547242;5.062770240000001;16.9349583;7.76573934;5.7626307599999995;47.872645139999996;38.44122792;27.841730460000008;50.173983959999994;32.94771714000001;37.05491490000001
21;96;44;18;14.620045979999997;22.981539540000004;20.243827320000005;23.120593500000002;35.442327060000004;16.617679980000002;12.007268999999997;17.57362128;22.704275520000007;15.2880825;18.814938240000004;14.101298219999999;17.237692920000004;19.72323672;12.33705648;21.714541560000008;24.933130440000003;29.061793980000004;22.722884580000006;20.681426820000006;42.37044239999999;22.157766600000002;11.55826914;44.67178121999999;37.71888708;31.55271216
22;98;72;68;21.4736106;18.224766419999998;20.055350519999998;10.05845028;30.99703506;8.9862894;28.901789400000002;16.75934016;21.972125159999997;15.35920344;29.631657840000006;22.3675962;18.1845036;15.058026479999999;29.231576880000006;14.832292800000001;8.37824556;18.90721164;9.8483592;7.0082577;47.019405420000005;39.05228700000001;28.452789540000005;49.320744239999996;33.27359507999999;36.20167518000001
23;107;39;76;13.86176508;20.708642760000004;10.920983340000001;15.492309420000002;33.16943028000001;13.397530020000003;21.457020300000003;20.027849100000005;12.390522240000001;20.4647322;32.90016678000001;15.48362208;9.291694979999999;7.240125;21.78680778;5.9747325600000005;7.441215479999999;17.251526279999997;11.12663958;15.810646619999998;50.287914359999995;31.6075179;21.008020440000003;52.589253179999986;35.445990300000005;39.47018412
24;109;59;16;19.093984140000003;20.691599880000002;21.567333540000007;18.986933699999998;33.152387399999995;14.32774032;13.330775220000001;15.283681620000001;24.02778174000001;12.998142840000002;15.26429658;18.122004060000005;18.561199140000003;24.383177100000005;13.660562700000002;23.03804778000001;23.60829726;30.385300200000003;20.432944920000004;18.391487160000004;40.080502739999986;23.481272820000008;12.881775360000002;42.38184155999999;35.42894741999999;29.262772500000004
25;110;35;23;12.22164774;24.184258680000003;19.372782060000002;24.243048240000004;36.6450462;17.820399119999998;11.136223739999998;18.77634042;21.83323026;16.49080164;20.01765738;11.702899980000002;16.366647659999998;18.96242424;11.466011219999999;20.8434963;24.062085179999997;28.19074872;22.368319440000004;21.88414596;43.57316153999999;21.28672134;10.68722388;45.87450035999999;38.921606219999994;32.755431300000005
26;116;64;54;14.178292500000001;20.135235960000003;21.61474014;6.2118683400000005;30.67865634;12.288892500000001;28.970279820000002;16.62020028;22.667016959999998;13.407174659999999;27.618609180000004;16.635536520000002;22.041364140000002;13.59503046;29.300067300000002;15.844435440000002;11.359494419999999;19.38095166;13.14252108;7.858578240000001;47.178970920000005;39.12077742;28.52127996;49.48030974;32.955216359999994;36.36124068000001
27;118;39;47;5.24352426;29.99280372;18.133484880000005;13.580970840000003;42.453591240000016;22.681690980000006;21.382404719999997;24.963479099999997;20.830563900000005;22.26121032;30.22985112;5.69831826;18.738964980000002;7.56235104;21.7121922;13.032989399999998;17.10694632;21.091242299999998;21.106378319999997;19.21603074;53.78535528;31.53290232;20.933404859999996;56.0866941;44.730151260000014;42.967625040000016
28;119;48;30;10.48744722;26.773273200000006;22.54894674;16.768416119999998;39.23406072000001;20.409413640000004;16.926414180000002;21.365354940000003;25.246025760000002;18.783171720000002;22.606671900000002;9.96869946;22.1568381;14.88422352;17.25620166;17.737096020000003;20.294391599999997;24.27868758;24.293823599999996;21.864077100000003;46.16217606;27.076911780000003;16.47741432;48.46351488;41.51062074000001;35.344445820000004
29;120;49;51;6.9027788999999995;24.60028764;17.633062140000003;7.889002199999999;36.80383337999999;17.31680148;25.59975431999999;20.909984159999997;18.68533896;17.877393780000002;31.486085820000003;10.418609520000002;17.925361080000002;7.684617659999999;25.929541799999996;11.86275744;11.414977679999998;15.39927366;15.414409679999999;13.5240621;51.6440226;35.75025192;25.15075445999999;53.94536142;39.0803934;40.82629236
30;122;39;28;8.00482824;26.448961500000003;21.671472120000004;20.928440880000004;38.90974902000001;20.08510194;13.434913799999999;21.04104324;24.131920320000006;18.755504460000004;22.2823602;7.48608048;18.66533772;14.745604740000001;13.764701279999999;17.429274420000002;23.12336292;28.26116436;24.667009500000006;24.14884878;45.83786436;23.585411400000005;12.98591394;48.139203179999996;41.186309040000005;35.020134120000016
31;125;103;47;29.10169446;11.72399766;22.182902639999995;18.396811919999998;27.036474780000002;12.042067980000002;25.14045852;3.39829656;24.099677279999998;9.48101526;25.870326960000007;29.290819920000004;20.312055720000004;24.781568700000005;25.470246000000007;23.335100639999997;22.18554288;29.40863736;18.147272580000003;16.105814820000003;42.22624379999999;35.29095612000001;24.691458660000002;44.52758262;29.313034799999997;31.408513560000003
32;130;38;28;7.914079619999999;26.085705240000006;21.274228620000006;21.325684380000006;38.54649275999999;19.721845680000005;13.037670299999998;20.677786980000004;23.734676820000004;18.3922482;21.919103940000003;7.395331859999999;18.268094220000002;15.142848240000001;13.367457779999999;17.82651792;23.52060642;28.658407859999997;24.269766000000008;23.785592520000005;45.47460809999998;23.188167900000003;12.58867044;47.77594691999999;40.82305277999999;34.65687786
33;134;53;86;17.72758224;14.78692392;8.507276099999999;12.84385746;27.247711440000007;7.475811180000001;18.8017545;14.106130259999999;10.424050739999998;14.543013359999996;26.97844794000001;18.8470299;6.63642918;11.10594216;19.13154198;9.659474099999999;5.76761178;14.91462222;6.8161506;10.899769919999999;44.36619551999999;28.9522521;18.352754640000004;46.66753433999999;29.52427146;33.548465279999995
34;138;48;51;6.48503136;25.01803518;17.68420692;8.306749739999999;37.221580919999994;17.73454902;25.18200677999999;21.327731699999994;19.103086499999996;18.29514132;31.06833828;10.000861980000002;18.013168020000002;7.26687012;25.51179426;12.280504979999998;11.832725219999999;15.8170212;15.832157219999997;13.94180964;52.06177014;35.332504379999996;24.733006919999994;54.36310896;39.49814094;41.2440399
35;139;49;65;11.97726738;24.26225754;15.067875840000001;7.982515019999999;36.723045060000004;16.9511448;25.455133260000004;21.003496979999998;16.558413660000003;21.91435326;34.34978784000001;14.66613648;13.289807940000001;5.27241012;25.78492074;7.081836000000001;9.232230419999999;15.492786479999998;14.16266784;12.12770748;51.73753542000001;35.60563086;25.006133400000003;54.038874240000005;38.99960508;40.919805180000004
36;143;56;66;15.422376000000002;21.166365000000003;16.38311406;6.362495099999999;33.16550472000001;11.15336172;27.084839220000003;19.38347706;17.43539088;20.29433334;32.72976792000001;18.92784864;14.9195139;8.07331728;27.414626700000003;9.50475408;5.54146128;15.600399420000002;9.40106544;6.92998032;50.1175155;37.23533682;26.635839360000006;52.41885432;35.44206474;39.29978526
37;144;64;42;13.254570300000001;24.099428279999998;24.523170900000004;10.372472940000002;35.617774680000004;16.5305805;24.52397676;14.66656338;25.862870700000002;11.33669904;22.714906860000006;12.25161822;25.277494020000002;16.8806565;24.85376424;19.040289180000002;14.9938365;22.576805399999998;18.081639420000002;12.79769658;44.71273361999999;34.67447436;24.0749769;47.01407243999999;37.8943347;33.89500337999999
38;146;48;52;6.8872332599999995;25.41066372;17.28200502;8.69937828;37.61420946;17.64404364;25.584208679999993;21.720360239999998;19.495715039999997;18.69734322;31.47054018;10.403063880000001;17.61096612;6.8646682199999995;25.91399616;11.904990540000002;12.225353759999999;16.20964974;16.224785759999996;13.998350219999999;52.454398680000004;35.73470628;25.135208819999995;54.7557375;39.89076948;41.63666844
39;147;26;34;7.26489738;27.914842739999997;16.94853204;21.9558369;40.375630259999994;20.60373;11.588821319999997;22.77397416;19.408980239999998;20.488435380000002;24.015291120000004;6.746149619999999;13.942397640000001;14.513114519999998;11.9186088;18.41924628;21.637835159999995;25.766498699999996;19.94406942;24.02768874;47.570795279999984;21.73931892;11.139821459999999;49.87213409999999;42.65219027999999;36.75306504000001
40;150;64;68;18.48887862;17.2703226;18.156268139999998;8.67351648;30.962340240000007;8.95019724;29.395385100000006;18.520149420000003;19.208544959999998;18.34393542;31.392467100000005;19.382864220000002;17.23005978;12.0732945;29.725172580000006;11.84756082;5.3935135800000005;15.92247966;7.1765402400000005;6.05381388;48.78021467999999;39.5458827;28.946385240000005;51.08155349999999;33.23890026;37.96248444
41;156;49;72;18.40782588;20.6634849;14.13767454;9.64505946;33.12427242000001;13.35237216;24.678315480000002;19.982691239999998;16.300611720000003;20.419574339999997;32.85500892000002;18.68559546;12.512990160000001;11.1965082;25.008102960000002;7.0391213399999994;4.63089006;16.1614434;9.598493219999998;11.467737960000001;50.2427565;34.82881308;24.229315620000005;52.54409532;35.40083244;39.42502626
42;159;43;93;18.3295611;17.55915654;6.01238214;17.20094328;30.019944060000007;10.248043800000001;19.40373336;16.878362879999997;6.8745582;17.315245979999997;29.75068056000001;19.57574922;7.23840804;11.70792102;19.73352084;9.527839799999999;11.28214896;13.179760500000002;9.588383219999999;13.67200254;47.138428139999995;29.554230959999998;18.954733500000003;49.43976695999999;32.296504080000005;36.3206979
43;160;53;68;15.154192919999998;21.80365092;15.524003099999998;9.6251148;34.26443844;14.164537439999998;25.8184815;21.12285726;17.02982958;21.559740359999996;33.995174940000005;15.137552399999997;13.653156180000002;7.94287524;26.14826898;8.055248279999999;7.14479862;16.08050772;9.88117374;10.02113466;51.382922519999994;35.9689791;25.369481640000004;53.68426133999999;36.54099846;40.56519228
44;161;38;17;12.1935609;22.917908580000002;19.249425600000002;23.382766140000005;35.3786961;16.55404902;10.651686960000001;17.50999032;21.709873800000004;15.224451540000002;18.75130728;11.67481314;16.2432912;19.44177804;11.34265476;20.72013984;23.938728719999997;28.067392260000002;22.244962980000004;20.617795860000005;42.30681143999999;21.163364880000003;10.563867420000001;44.608150259999995;37.65525612;31.4890812
45;162;26;43;9.478244220000002;31.281259679999994;20.314948979999997;20.798368500000002;43.742047199999995;23.970146939999996;14.955238259999998;26.140391100000002;22.775397179999995;23.85485232;27.38170806;8.362693980000001;17.30881458;14.90617086;15.28502574;16.83235458;22.52644308;27.664244519999997;23.31048636;25.977281099999995;50.937212219999985;25.105735859999996;14.506238399999999;53.23855103999999;46.01860721999999;40.11948198000001
46;165;83;42;20.7906663;18.99354594;22.770521039999995;15.336627240000002;31.454333460000004;12.517812600000001;25.016036520000004;7.13046738;24.68729568;7.93323228;25.745904960000004;19.78771422;20.899674120000004;23.14034634;25.345824000000007;23.922719039999997;20.77499256;28.357961460000002;18.73489098;14.108020739999999;41.54178564;35.16653412000001;24.567036660000003;43.84312445999999;33.73089348;30.7240554
47;176;72;24;22.16261952;19.63638162;23.41335672;20.101239180000004;32.097169140000005;13.272522059999998;16.3994106;14.22846336;25.33013136;10.931213099999999;17.12927904;21.190639440000005;21.5425098;26.012022780000006;16.729198080000003;24.56555472;23.41599696;30.63909144;19.377726660000004;17.336268900000004;39.025284479999996;26.549908200000004;15.95041074;41.3266233;34.37372916;28.20755424
48;179;90;70;25.19738028;4.57482132;15.977074140000001;15.200493240000002;20.5640811;5.836239480000001;23.661754620000004;11.51930538;17.89384878;11.95618848;24.391623060000004;26.367483480000004;14.106227220000005;18.5757402;23.991542100000004;17.129272139999998;15.97971438;23.202808859999998;11.94144408;9.899986320000002;41.779370639999996;33.812252220000005;23.212754760000003;44.08070945999999;22.840641119999997;30.961640400000004
49;180;7;60;15.613042260000002;25.081715100000004;14.115404399999997;23.787193920000004;37.54250262000001;17.77060236;14.156743680000002;24.400921439999998;16.5758526;23.056357739999996;26.58321348;15.2584566;11.10927;16.44661962;14.48653116;15.586118639999999;18.80470752;22.93337106;17.11094178;21.1945611;50.13871763999998;24.307241279999992;13.70774382;52.44005645999998;39.819062640000006;39.3209874
50;181;54;76;18.98775612;19.00677582;12.727127999999999;10.050154319999999;31.467563340000005;11.69566308;23.021606400000003;18.32598216;14.643902639999999;18.762865259999998;31.19829984000001;20.14429212;10.85628108;12.9223053;23.351393880000003;9.862255919999999;1.54775988;13.802006519999999;6.94493628;11.340373679999999;48.58604742;33.172104;22.572606540000002;50.88738624;33.74412336;37.768317180000004
51;184;37;56;4.1452914000000005;27.962765880000003;17.4367014;12.295687500000001;40.4235534;20.651653139999997;22.842266819999992;25.316669459999993;19.814423820000002;24.858713760000004;33.85959294;7.77946602;16.545818099999998;4.81220436;23.1720543;11.301725880000001;15.82166298;19.805958959999995;19.821094979999998;17.010661619999997;56.0507079;32.99276442;22.393266959999995;58.35204672;42.70011342;45.232977659999996
52;191;68;23;20.706890400000002;19.98566562;23.76264072;20.074683719999996;32.44645314000002;13.621806059999999;15.5876379;14.57774736;25.67941536;8.933252699999999;16.04930328;20.18814264;20.81806182;25.049581080000003;15.91742538;24.914838719999995;23.765280959999995;30.988375440000006;19.727010659999998;17.685552899999998;39.37456848;25.738135500000002;15.138638040000002;41.675907300000006;34.72301316000001;28.55683824
53;192;53;71;16.38351264;20.5743312;14.294683379999999;9.443791260000001;33.03511872;13.263218460000001;24.58916178;19.89353754;16.211458020000002;20.330420639999996;32.765855220000006;16.366872119999996;12.423836460000002;9.172194959999999;24.91894926;9.284567999999998;7.289038679999999;14.851188;8.65185402;10.05990966;50.153602799999994;34.73965938;24.140161920000004;52.45494161999999;35.31167874;39.33587256
54;196;29;50;6.0811825200000005;28.483882440000002;17.51757174;17.906700179999994;40.944669960000006;21.1727697;16.39619052;27.803088780000003;19.97801994;25.80055722;29.327412960000004;5.28209286;14.511437340000002;9.5324796;16.725978;16.02200112;21.43267566;25.41697164;20.51310912;23.182827659999997;52.88291711999999;26.54668812;15.947190660000004;55.18425593999999;43.22122998;42.06518688000001
55;197;18;60;11.14930788;21.712630500000003;10.746319799999998;19.32345954;34.17341802000001;14.40151776;14.811972000000003;21.03183684;13.206768;21.46871994;27.2384418;12.55766934;7.7401854;11.982885239999998;15.141759480000005;12.21703404;15.435622920000004;19.56428646;13.74185718;17.825476500000004;50.79394595999997;24.9624696;14.362972140000002;53.09528477999997;36.449978040000005;39.97621571999999
56;199;77;24;22.138000499999997;17.5873548;21.3643299;18.052212360000002;30.048142320000007;11.223495239999998;16.37479158;12.17943654;23.28110454;9.685730520000002;16.29265128;21.166020420000002;19.493482980000003;23.962995960000004;16.70457906;22.5165279;21.36697014;28.590064620000003;17.328699840000002;15.28724208;36.976257659999995;26.52528918;15.925791720000001;39.27759648;32.32470234;26.158527420000002
57;202;28;45;5.0247714;30.489644220000006;19.52333352;19.356531540000002;42.95043173999999;23.178531480000004;14.976291119999999;26.161443960000007;21.983781720000003;23.875905180000004;27.402760920000006;3.5419220399999998;16.51719912;11.59152312;15.306078599999998;17.813057280000006;22.882507019999995;26.866802999999997;22.518870900000003;24.99159144;50.958265079999975;25.12678872;14.527291259999998;53.25960389999997;45.22699175999999;40.14053484
58;204;68;98;24.781811160000004;18.330612960000003;15.56150502;20.12695686;30.79140048;11.01950022;25.85598342000001;17.6498193;17.478279660000002;18.0867024;30.522136980000006;25.951914360000004;13.6906581;18.16017108;26.185770900000005;16.71370302;13.797046139999999;9.44701722;9.051920339999999;14.44345896;47.90988456;36.006481019999995;25.406983560000008;50.21122337999999;33.0679605;37.092154320000006
59;207;71;72;20.952607439999998;16.431012240000005;16.46360058;9.10577178;28.373039880000004;6.36089688;26.75807898000001;15.750218580000004;18.38037522;16.18710168;28.622536260000004;23.531080019999997;14.592753660000001;16.21814928;27.087866460000008;14.111562899999997;7.423605;17.952571080000002;8.463188939999998;3.53456682;46.01028384;36.90857658;26.30907912000001;48.31162266;30.649599900000005;35.192553600000004
60;208;18;64;12.75806022;20.10387816;9.13756746;20.47899798;32.564665680000004;12.792765420000002;13.203219660000002;19.423084499999998;11.59801566;19.859967599999997;25.62968946;14.16642168;6.131433059999999;13.009939439999998;13.533007140000002;10.608281700000001;13.826870580000003;17.95553412;12.133104840000001;16.216724160000002;49.185193619999964;23.353717259999996;12.754219800000001;51.48653243999997;34.8412257;38.36746337999999
61;209;77;39;20.27195142;18.154931940000004;21.93190704;15.573767460000001;30.615719460000008;11.79107238;20.1929367;11.937317039999998;23.84868168;5.13417216;20.92280514;18.709438199999997;20.061060120000004;23.17097514;20.52272418;23.084105039999997;20.841224099999998;28.424193;17.89627698;12.668535599999998;39.0048675;30.3434343;19.74393684;41.30620632;32.892279480000006;28.18713726
62;210;2;30;18.79506258;30.591024840000006;19.76846154;31.055882400000005;43.05181236;23.4236595;13.493201099999999;25.183106580000004;22.228909739999995;22.8975678;26.424423540000003;17.71639344;16.762327140000004;23.787337439999998;13.82298858;21.239175779999997;24.45776466;28.5864282;22.76399892;26.847618240000003;49.97992769999998;23.643698699999998;13.04420124;52.28126651999999;45.32837237999999;39.16219746000001
63;212;68;18;20.693784419999997;19.82704524;23.167133820000004;20.291902800000003;32.287832760000015;13.463185679999999;14.9305755;14.419126979999998;25.52079498;10.88944068;15.390243539999997;19.721804340000002;20.16099942;26.202686400000005;15.260362980000002;24.637848060000007;23.60666058;30.82975506;19.568390280000003;17.52693252;39.2159481;25.0810731;14.48157564;41.517286920000004;34.564392780000006;28.39821786
64;213;38;30;7.0789718399999995;26.920813020000008;21.805316040000008;20.644772580000005;39.381600539999994;20.556953460000003;13.872778079999998;21.512894760000005;24.265764240000003;19.227355980000002;22.754211720000004;6.560224079999999;18.799181640000004;14.327188979999999;14.202565559999998;17.923819860000002;23.617908359999998;28.155044040000003;24.800853420000006;24.620700300000006;46.309715879999985;24.023275680000005;13.423778219999999;48.61105469999998;41.65816055999999;35.491985639999996
65;216;41;35;11.30753394;30.403172639999998;23.680006019999993;17.39037102;42.863960160000005;22.733026680000002;20.093373059999998;24.995254380000002;25.077764820000002;19.4499456;26.23657134;11.228230739999999;21.8091591;10.42881072;20.423160539999998;16.10318352;20.9163465;24.900642480000002;24.9157785;22.996400159999997;49.79207549999999;30.243870660000002;19.644373199999997;52.093414319999994;45.140520179999996;38.97434526
66;217;35;55;5.02368792;27.94017726;16.55830488;12.99494286;40.40096478000001;20.62906452;23.720663339999994;26.01592482;19.2553839;25.37820504;34.37908422;8.65786254;16.523229479999998;5.1428811;24.050450820000002;10.8172539;16.52091834;20.505214319999997;19.96940394;17.88905814;56.74996326000001;33.87116094;23.271663479999994;59.051302080000006;42.6775248;45.932233020000005
67;218;91;50;24.45285528;12.302990820000002;16.07996592;12.767848380000002;24.763778340000005;5.939131260000001;19.037521800000004;3.7911358799999997;17.99674056;5.806211159999999;19.767390240000005;23.828750640000006;14.209119000000003;18.678631980000002;19.367309280000004;17.232163919999998;16.082606159999997;23.30570064;12.04433586;10.002878100000002;37.15513782;29.188019400000005;18.588521940000003;39.45647663999999;27.04033836;26.337407580000004
68;222;66;35;16.51580688;21.56503056;25.342005659999995;13.160456279999998;33.7685763;12.908838540000001;21.87785256;16.150082519999998;27.258780299999998;9.34693764;19.32806838;15.752688659999999;23.471158739999996;20.502398460000006;22.20764004;22.662031140000003;18.615578460000002;26.19854736;21.3063756;13.963702560000002;41.79159834;32.02835016;21.4288527;44.09293716;36.04513632;30.973868100000004
69;223;71;66;21.679530960000005;14.966322120000005;16.41714318;9.143309160000001;26.908349760000004;4.89620676;26.4279777;14.285528460000002;18.33391782;14.722411560000001;27.157846140000004;25.027399619999997;14.546296260000002;14.33047224;26.757765180000003;15.607882499999997;8.919924600000002;19.448890679999998;9.959508540000002;3.5721042;44.54559371999999;36.5784753;25.978977840000002;46.84693253999999;29.184909779999998;33.727863479999996
