ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25
41;7;67;22.62384994;31.36310495;16.92240847;31.06363515;45.42126442;21.92972064;18.94315581;30.02457487;20.00077793;30.6226482;34.97549624;21.36180871;13.58071874;21.93344908;19.50560062;18.58794022;22.96862496;28.49248324;21.12433014;26.64529942;63.27286232;31.48605398;18.64531858;67.11020248;48.45631035;50.25148306
46;40;52;5.016521081;34.61405825;19.67730475;14.25735117;48.67221772;25.18067394;27.87507951;30.51871879;22.95690275;27.55839756;38.41373594;8.559386831;20.78813588;6.693776142;28.43752432;13.64217262;18.1265133;24.13428472;23.32604796;21.18539266;66.71110202;40.41797768;27.57724228;70.54844218;51.70726365;53.68972276
48;49;88;23.04460798;22.96625165;8.711319549;14.50785513;37.02441112;13.53286734;25.04580741;21.62772157;9.90209699;22.2257949;37.2420839;22.27028737;10.08526274;14.98356616;25.60825222;10.47973378;9.5661789;15.5178286;12.72747684;18.24844612;57.8689556;37.58870558;24.74797018;61.70629576;40.05945705;44.84757634
58;96;42;31.32478456;20.33528057;26.41368037;21.64232505;35.04512332;13.81510152;28.04924253;2.449101734;29.27144675;7.047099184;28.58547584;31.53987823;24.70734536;29.60564878;28.61168734;27.50623828;26.5191555;34.92488902;21.67953504;19.51007518;45.4704218;40.5921407;27.7514053;49.30776196;38.08016925;32.44904254
63;26;37;8.936738381;36.85629887;22.41560239;27.94726149;50.91445834;27.42291456;16.12560351;30.33954025;25.49397185;27.55364604;31.55182958;8.331441491;19.07391266;18.36996502;16.68804832;22.7160856;28.46181888;33.98567716;26.61752406;32.13849334;59.84919566;28.66850168;15.82776628;63.68653582;53.94950427;46.8278164
65;41;46;5.412155681;37.41806945;22.48131595;17.25484413;51.47622892;27.98468514;25.64357931;30.76919197;25.76091395;27.191427;36.86480588;5.942642411;23.71815758;10.11591352;26.20602412;16.57219432;21.12400626;27.5564221;26.32354092;23.76219652;65.16217196;38.18647748;25.34574208;68.99951212;54.51127485;52.1407927
68;43;46;5.900644421;36.71300903;21.77625553;17.74333287;50.7711685;27.27962472;26.56862973;31.23924349;25.05585353;26.13822384;35.90318924;6.867692831;23.01309716;9.100939542;27.13107454;15.8671339;21.612495;28.04491084;26.47423422;24.25068526;64.20055532;39.1115279;26.2707925;68.03789548;53.80621443;51.17917606
85;43;79;20.74173538;23.19610565;11.86996201;15.98820663;37.25426512;13.76272134;25.41833367;21.85757557;14.23440563;22.4556489;37.4719379;19.82305609;10.457789;11.42049742;25.98077848;4.627590158;10.02458076;16.9981801;12.49822056;18.47830012;58.0988096;37.96123184;25.12049644;61.93614976;40.28931105;45.07743034
90;63;72;22.78433098;22.97543669;22.07606113;10.39709787;36.71000836;10.61330964;35.33027079;21.63690661;24.42614369;22.23497994;37.25126894;25.21652971;20.36972612;16.36131028;35.8927156;14.30424094;6.25628886;21.43341838;9.97671744;7.164519455;57.87814064;47.87316896;35.03243356;61.7154808;39.74505429;44.85676138
96;44;18;18.27111808;29.05276973;25.19010481;28.62949605;43.1109292;20.64435804;14.58232335;22.00829653;28.26847427;19.22240232;23.22058586;17.79477601;21.84841508;24.75705718;15.14476816;26.85563656;31.2363213;36.76017958;28.50879156;26.3393317;51.51795194;27.12522152;14.28448612;55.3552921;46.14597513;38.49657268
98;72;68;27.18316438;22.46138627;24.67330285;12.49963203;37.6103272;11.56285098;36.27054651;21.19241749;26.87438375;20.04326772;36.80677982;27.82094719;22.96696784;18.82357186;36.83299132;18.58807972;10.43301498;23.88165844;12.25927452;8.625065195;57.43365152;48.81344468;35.97270928;61.27099168;40.64537313;44.41227226
107;39;76;17.13962188;26.11228265;13.26807619;18.98469093;40.17044212;16.67889834;26.74486803;24.77375257;15.07573319;25.3718259;40.3881149;18.91603867;11.78432336;9.078580062;27.30731284;7.515627338;9.07390506;21.96896938;13.2889308;19.12464802;61.0149866;39.2877662;26.4470308;64.85232676;43.20548805;47.99360734
109;59;16;24.5820598;26.21880575;27.15155995;24.38131599;40.27696522;17.81039406;16.54377849;19.17433255;30.22992941;16.38843834;18.78426704;22.77885733;23.80987022;31.06703314;17.1062233;28.8170917;29.69896872;38.72163472;25.67482758;23.50536772;48.68398796;29.08667666;16.24594126;52.52132812;43.31201115;35.6626087
110;35;23;15.44711758;30.78467039;24.29926351;30.63974883;44.84282986;22.3762587;13.69148205;23.74019719;27.37763297;20.95430298;24.95248652;14.97077551;20.95757378;24.02317474;14.25392686;25.96479526;30.34548;35.86933828;28.50118518;28.07123236;53.2498526;26.23438022;13.39364482;57.08719276;47.87787579;40.22847334
116;64;54;17.9782603;24.89239955;26.49438295;8.084537186;38.05047526;15.06989616;35.63386761;20.55573859;27.68516039;17.36574546;34.09993622;20.82149539;27.3762317;16.9735708;36.19631242;19.65434026;13.32966216;24.69243508;15.99892008;9.706170095;56.79697262;48.17676578;35.33603038;60.63431278;41.08552119;43.77559336
118;39;47;6.606495761;37.66829087;22.73153737;17.21008989;51.72645034;28.23490656;26.03248767;31.31250757;26.01113537;27.81175038;36.67616252;7.136982491;23.8423685;9.748008762;26.59493248;16.69640524;21.07925202;27.08702344;26.27878668;24.12054754;64.9735286;38.57538584;25.73465044;68.81086876;54.76149627;51.95214934
119;48;30;13.08404404;34.15730021;27.44470657;20.96947605;48.21545968;25.74888852;21.32118723;27.11282701;30.72430457;22.98704442;28.32511634;12.53614387;28.58727896;18.95916094;21.88363204;21.53558494;24.83863818;30.8464096;30.03817284;27.65191468;56.62248242;33.8640854;21.02335;60.45982258;51.25050561;43.60110316
120;49;51;9.462056561;30.92262635;21.64273855;9.963857126;44.82367066;21.48090648;32.32680615;25.76227531;22.83351599;22.80195408;39.04846664;13.31583031;22.65473414;9.489608922;32.88925096;14.80269586;13.83301926;19.84079068;19.03255392;16.89189862;62.82719942;44.86970432;32.02896892;66.66453958;47.85871659;49.80582016
122;39;28;10.12924018;33.53645069;27.17505553;26.15513091;47.59461016;25.128039;17.06059197;26.49197749;30.45465353;23.70608328;27.70426682;9.652898111;24.3266837;18.70529734;17.62303678;21.2659339;28.06620144;35.38591336;31.8702951;30.82301266;56.0016329;29.60349014;16.76275474;59.83897306;50.62965609;42.98025364
125;103;47;36.1543282;15.35992481;27.18964987;23.44902681;31.95598186;14.59107102;31.03313853;3.991578794;30.04741625;11.35126596;31.56937184;36.21818713;25.48331486;30.38161828;31.59558334;28.28220778;27.295125;35.70085852;22.45550454;20.28604468;51.15475958;43.5760367;30.7353013;54.99209974;34.99102779;38.13338032
130;38;28;9.890072261;33.65675045;27.17134357;26.65216077;47.71490992;25.24833876;16.56356211;26.61227725;30.24971303;23.82638304;27.82456658;9.413730191;23.82965384;19.2023272;17.12600692;21.76296376;28.5632313;35.88294322;31.37326524;30.94331242;56.12193266;29.10646028;16.26572488;59.95927282;50.74995585;43.1005534
134;53;86;21.66588676;18.91283165;10.41287653;16.18776153;32.97099112;9.47944734;23.66708619;17.57430157;13.27064291;18.1723749;33.1886639;22.81425613;8.706541516;13.60484494;24.229531;11.50543444;7.1517531;19.42826134;8.67405684;14.19502612;53.8155356;36.20998436;23.36924896;57.65287576;36.00603705;40.79415634
138;48;51;8.915578121;31.46910479;21.92665909;10.51033557;45.3701491;22.02738492;31.78032771;26.30875375;23.37999443;23.34843252;38.78425682;12.76935187;22.31625896;8.943130482;32.34277252;15.04639018;14.3794977;20.38726912;19.57903236;17.43837706;63.37367786;44.32322588;31.48249048;67.21101802;48.40519503;50.3522986
139;49;65;15.08577862;30.20418431;18.12363307;9.603603386;44.26234378;20.7708;31.55801847;26.22571165;20.61133283;26.82378498;41.84007398;17.75673199;16.5974738;6.497198682;32.12046328;8.775010898;11.42832252;19.48053694;17.26231464;15.22423924;62.46694568;44.10091664;31.26018124;66.30428584;47.29738971;49.44556642
143;56;66;19.42329922;26.20559963;20.06969971;8.434520186;39.5783926;13.48169388;34.12904019;24.98371231;21.26047715;25.58178564;40.59807464;23.27539831;19.16849552;9.916345362;34.691485;12.02253226;6.57061212;20.01925558;11.88030414;8.778157235;61.22494634;46.67193836;33.83120296;65.0622865;42.61343853;48.20356708
144;64;42;15.42591178;30.72620531;30.12539971;13.17421881;43.88428102;20.90370192;30.03414633;18.34797451;31.31617715;14.25508932;28.26613046;15.64100545;31.15937252;20.8569103;30.59659114;23.28535702;18.49187154;28.32345184;21.83272584;15.53997586;54.3882452;42.5770445;29.7363091;58.22558536;46.91932695;41.36686594
146;48;52;8.733454241;31.49918723;21.43362721;10.54041801;45.40023154;21.79452252;31.59201267;26.80178563;23.41007687;23.8414644;38.83417868;12.27631999;21.82322708;8.450098602;32.15445748;14.5533583;14.40958014;20.41735156;19.6091148;17.4684595;63.4037603;44.13491084;31.29417544;67.24110046;48.43527747;50.38238104
147;26;34;9.294559361;35.43863609;20.99793961;28.30508247;49.49679556;26.00525178;14.70794073;28.92187747;24.07630907;26.13598326;30.1341668;8.689262471;17.65624988;18.727786;15.27038554;22.66347136;27.0441561;32.56801438;25.19986128;30.72083056;58.43153288;27.2508389;14.4101035;62.26887304;52.53184149;45.41015362
150;64;68;23.37663142;21.64484381;21.87707335;10.98939831;37.35401164;11.25731292;37.01574711;23.18167165;23.06785079;23.77974498;38.79603398;24.01441423;22.05520244;15.0170389;37.57819192;14.78154676;6.62648202;20.07512548;9.29573994;7.808522735;59.42290568;49.55864528;36.71790988;63.26024584;40.38905757;46.40152642
156;49;72;23.2717348;26.27379665;17.63686309;12.14078421;40.33195612;16.84041234;31.02805119;24.93526657;20.63160791;25.5333399;40.5496289;22.83297007;16.06750652;14.38452196;31.590496;8.937208418;5.71866954;20.2151197;11.56466682;13.81898314;61.1765006;43.57094936;30.73021396;65.01384076;43.36700205;48.15512134
159;43;93;22.60839922;22.62131951;7.219884969;20.82992721;36.67947898;13.1879352;24.60959865;21.28278943;8.34612245;21.88086276;36.89715176;23.84804521;9.649053976;14.5473574;25.17204346;11.87011456;14.22683952;16.32932296;12.3825447;17.90351398;57.52402346;37.15249682;24.31176142;61.36136362;39.71452491;44.5026442
160;53;68;19.4540152;27.50919365;18.64602799;12.64651155;41.56735312;18.07580934;31.90023765;26.17066357;20.95355201;26.7687369;41.7850259;18.53533591;16.93969298;10.13277724;32.46268246;10.10620894;9.21115716;20.32906564;12.1070757;13.23139078;62.4118976;44.44313582;31.60240042;66.24923776;44.60239905;49.39051834
161;38;17;15.19842166;28.95526715;24.00657475;29.40481125;43.01342662;20.54685546;12.73929267;21.91079395;27.08494421;19.12489974;23.12308328;14.72207959;20.66488502;24.5106766;13.9612381;25.6721065;30.05279124;35.57664952;28.20849642;26.24182912;51.42044936;25.94169146;13.10095606;55.25778952;46.04847255;38.3990701
162;26;43;11.73702496;39.65658545;25.21588897;26.70523143;53.71474492;30.22320114;18.92589009;33.13982683;28.29425843;30.35393262;34.35211616;10.52845087;21.87419924;19.35875902;19.4883349;20.93576122;27.73602876;35.05574068;29.41781064;32.8381594;62.64948224;31.46878826;18.62805286;66.4868224;56.74979085;49.62810298
165;83;42;24.50766598;23.53155797;27.72172513;18.95404491;37.58971744;15.12314628;30.72724053;9.266220314;30.57949151;9.376148584;31.26347384;24.72275965;26.01539012;27.69690412;31.28968534;28.81428304;25.33186536;35.16344566;22.9875798;17.69981914;49.74655622;43.2701387;30.4294033;53.58389638;40.62476337;36.72517696
176;72;24;28.58685934;24.58368713;28.77385429;25.03323123;38.6418466;16.17527544;20.54857803;17.53921393;31.63162067;14.28042138;21.08481134;26.78365687;27.06751928;31.9658227;21.11102284;29.8664122;28.87932942;37.28506294;24.03970896;21.8702491;47.04886934;33.0914762;20.2507408;50.8862095;41.67689253;34.02749008
179;90;70;31.33192564;5.880194207;20.07891541;19.33642323;24.61854514;7.3636938;29.62834719;14.55021817;22.93668179;15.1482915;30.1645805;32.48029501;18.3725804;23.27088382;30.190792;21.17147332;20.18439054;28.59012406;15.34477008;13.05866746;50.7914522;42.17124536;29.33050996;54.62879236;27.65359107;37.77007294
180;7;60;19.40835256;31.71250961;17.27181313;28.89634299;45.77066908;22.2791253;17.69237535;30.37397953;20.35018259;29.12041788;33.11860142;18.97708795;13.9301234;20.40027988;18.25482016;18.93734488;23.31802962;28.8418879;21.4737348;26.99470408;61.4159675;30.23527352;17.39453812;65.25330766;48.80571501;48.39458824
181;54;76;23.1869917;24.00224033;15.50228521;12.68451429;38.0603998;14.56885602;28.75649487;22.66371025;18.36005159;23.26178358;38.27807258;24.85190449;13.7959502;15.95433568;29.31893968;12.4034911;2.06234442;17.57441836;8.73273978;14.00744362;58.90494428;41.29939304;28.45865764;62.74228444;41.09544573;45.88356502
184;37;56;5.158157741;35.31250871;21.67791073;15.27093711;49.37066818;25.8791244;28.06102719;31.89304537;24.95750873;31.21843476;42.07377314;9.435346871;20.98454942;6.230920002;28.623472;14.31613234;19.14009924;25.14787066;24.3396339;20.57279578;68.1342794;40.60392536;27.76318996;71.97161956;52.40571411;55.11290014
191;68;23;26.52666712;25.22450639;29.41467355;25.36615227;39.28266586;16.8160947;19.23426375;18.18003319;32.27243993;12.17090526;19.44522962;25.46934259;26.50035548;32.41757146;19.79670856;30.50723146;29.52014868;37.9258822;24.68052822;22.51106836;47.6896886;31.77716192;18.93642652;51.52702876;42.31771179;34.66830934
192;53;71;20.86948468;27.30056693;17.22052117;12.11063811;41.3587264;17.63024838;30.47473083;25.96203685;19.52804519;26.56011018;41.57639918;19.96084273;15.51418616;11.55828406;31.03717564;11.24549014;9.08600454;18.90355882;10.68156888;12.92671174;62.20327088;43.017629;30.1768936;66.04061104;44.39377233;49.18189162
196;29;50;7.644428321;36.62904989;22.18835341;22.45651947;50.68720936;27.19566558;20.54909409;35.12401525;25.26672287;32.33812104;36.33630458;6.668274731;18.84666368;12.56710396;21.1115389;20.32879078;26.3256816;32.33345302;26.39027508;29.38456096;64.63367066;33.09199226;20.25125686;68.47101082;53.72225529;51.6122914
197;18;60;14.02203472;27.70563167;13.26493519;23.51002515;41.76379114;18.27224736;18.57295245;26.36710159;16.34330465;26.96517492;34.08446864;15.66108175;9.923245456;15.01396204;19.13539726;14.93046694;19.31115168;24.83500996;17.46685686;22.98782614;62.38183472;31.11585062;18.27511522;66.21917488;44.79883707;49.36045546
199;77;24;28.4436148;22.13253767;26.32270483;22.58208177;36.19069714;13.72412598;20.40533349;15.08806447;29.18047121;11.82927192;19.92292802;26.64041233;24.61636982;29.51467324;20.9677783;27.41526274;26.42817996;34.83391348;21.5885595;19.41909964;44.59771988;32.94823166;20.10749626;48.43506004;39.22574307;31.57634062
202;28;45;5.898017081;38.55767603;24.11697955;24.49931949;52.6158355;29.12429172;18.50589129;32.71982803;27.19534901;29.93393382;33.93211736;4.468864931;20.77528982;14.92202302;19.0683361;21.88947076;28.36848162;34.37625304;28.31890122;31.07653336;62.22948344;31.04878946;18.20805406;66.0668236;55.65088143;49.20810418
204;68;98;30.44071588;23.10268217;19.18770565;25.77062247;37.16084164;13.66929786;32.44191531;21.76415209;21.63818741;22.36222542;37.37851442;31.58908525;17.48137064;22.37967406;33.00436012;20.28026356;17.71174584;11.3676361;11.44284774;18.38487664;58.00538612;44.98481348;32.14407808;61.84272628;40.19588757;44.98400686
207;71;72;26.4874576;20.76972089;20.56687405;11.36039097;34.07405044;7.97735172;33.82108371;19.54783357;23.42464043;20.1459069;35.1621959;28.91965633;18.86053904;19.98677974;34.38352852;17.74650472;9.34336182;22.79200528;10.66699068;4.528561535;55.7890676;46.36398188;33.52324648;59.62640776;37.10909637;42.76768834
208;18;64;16.03154854;25.69611785;11.25542137;25.39664805;39.75427732;16.26273354;16.56343863;24.35758777;14.33379083;24.9556611;32.07495482;17.67059557;7.913731636;15.90452422;17.12588344;12.92095312;17.30163786;22.82549614;15.45734304;20.97831232;60.3723209;29.1063368;16.2656014;64.20966106;42.78932325;47.35094164
209;77;39;24.61478818;22.59376199;26.78392915;19.43389809;36.65192146;14.1853503;25.27375203;14.68156621;29.64169553;6.498364564;25.80998534;23.11731427;25.07759414;27.97418074;25.83619684;27.87648706;25.60914198;35.2951378;22.04978382;16.31283922;47.27617496;37.8166502;24.9759148;51.11351512;39.68696739;34.2547957
210;2;30;23.76601402;38.59228751;24.48579271;38.62701939;52.65044698;29.49310488;16.72776321;31.54781431;27.56416217;28.7619201;32.76010364;22.38091753;21.14410298;29.49683332;17.29020802;26.15132446;30.5320092;36.05586748;28.68771438;34.20868366;61.05746972;29.27066138;16.42992598;64.89480988;55.68549291;48.03609046
212;68;18;26.61827998;24.94841585;29.13858301;25.39795995;39.00657532;16.54000416;18.57999867;17.90394265;31.99634939;14.58147246;18.79096454;24.81507751;25.8460904;32.33055142;19.14244348;30.23114092;29.24405814;37.64979166;24.40443768;22.23497782;47.41359806;31.12289684;18.28216144;51.25093822;42.04162125;34.3922188
213;38;30;8.753893961;34.79292875;27.24806317;25.95510375;48.85108822;26.38451706;17.69974041;27.74845555;30.32643263;24.96256134;28.96074488;8.277551891;23.90637344;18.25070674;18.26218522;21.64473634;28.44500388;35.7647158;31.44998484;32.07949072;57.25811096;30.24263858;17.40190318;61.09545112;51.88613415;44.2367317
216;41;35;14.35747678;38.52977735;29.10922969;22.31557071;52.43082166;27.77023476;25.07482773;31.42829071;32.38882769;23.24508906;32.73979748;14.20066699;28.48625972;14.34878248;25.63727254;21.34029646;26.18473284;32.19250426;31.3842675;28.76036542;61.03716356;37.6177259;24.7769905;64.87450372;55.46586759;48.0157843
217;35;55;6.169313741;35.15356319;20.66675473;15.74214369;49.21172266;25.72017888;29.07218319;32.36425195;23.94635273;31.83348546;42.68882384;10.44650287;20.8256039;6.688126662;29.634628;13.67964064;19.61130582;25.61907724;24.81084048;21.58395178;68.60548598;41.61508136;28.77434596;72.44282614;52.24676859;55.58410672
218;91;50;30.03522202;15.76484123;19.95500839;16.21438533;29.8230007;7.35642954;23.79849705;4.665571154;22.81277477;7.078176004;24.33473036;30.03357589;18.24867338;23.1469768;24.36094186;21.0475663;20.06048352;28.46621704;15.22086306;13.0514032;44.96160206;36.34139522;23.50065982;48.79894222;32.85804663;31.9402228
222;66;35;20.0521966;27.19526615;31.38543331;16.58947425;41.09631046;16.43572356;27.83312439;20.09377951;34.24319969;11.91057786;24.76754396;20.00898847;29.6790983;25.4033143;28.3955692;27.8717788;23.07829332;32.90987362;26.44582842;17.42585422;51.01318598;40.37602256;27.53528716;54.85052614;44.13135639;37.99180672
223;71;66;26.70664648;18.92225237;20.74767193;11.44491063;32.29504534;6.19834662;32.77849407;17.70036505;23.60543831;18.29843838;33.31472738;30.55874557;19.04133692;17.19969262;33.34093888;19.30587952;11.31764292;24.76628638;12.64127178;4.613081195;53.94159908;45.32139224;32.48065684;57.77893924;35.33009127;40.92021982
229;19;50;12.1884586;32.80781771;18.36712123;26.74898649;46.86597718;23.3744334;16.00506381;30.82511491;21.44549069;28.0392207;32.03740424;11.21230501;15.0254315;17.11113424;16.56750862;20.03265298;24.41333772;29.937196;22.5690429;28.09001218;60.33477032;28.54796198;15.70722658;64.17211048;49.90102311;47.31339106
230;39;71;14.63230396;23.60496473;10.98334045;16.47737301;37.6631242;14.17158042;24.23755011;22.26643465;13.29086447;22.86450798;37.88079698;16.40872075;9.277005436;6.571262142;24.79999492;5.008309418;11.37950436;20.18410066;13.36618992;18.8871592;58.50766868;36.78044828;23.93971288;62.34500884;40.69817013;45.48628942
234;74;16;25.7490379;21.13964525;25.32981241;21.58918935;35.19780472;12.73123356;17.71075659;14.09517205;28.18757879;11.30927784;18.2469899;23.94583543;23.6234774;28.52178082;18.2732014;26.42237032;25.43528754;33.84102106;20.59566708;18.42620722;43.60482746;30.25365476;17.41291936;47.44216762;38.23285065;30.5834482
235;57;23;20.70181678;29.20275341;30.13550761;27.34466673;43.26091288;20.79434172;19.52772615;22.15828021;33.21387707;17.9957556;23.37056954;20.15391661;26.79381788;26.59272112;20.09017096;29.15335768;31.21382886;41.01368056;28.65877524;26.48931538;51.66793562;32.07062432;19.22988892;55.50527578;46.29595881;38.64655636
238;48;23;16.49661556;30.06768917;28.12014955;24.63004479;44.12584864;21.65927748;17.51236809;23.02321597;31.19851901;20.23732176;24.2355053;15.94871539;24.77845982;22.3875199;18.0748129;24.94815646;28.87257894;36.5270746;29.523711;27.35425114;52.53287138;30.05526626;17.21453086;56.37021154;47.16089457;39.51149212
240;41;60;10.4380636;29.56929239;16.94766811;12.91583853;43.62745186;20.13590808;29.96048469;28.23076231;19.25519213;28.82883564;43.84512464;14.27047249;15.2413331;1.103855862;30.5229295;8.095369838;15.4974213;22.79277208;19.33051758;18.26552362;64.47199634;42.50338286;29.66264746;68.3093365;46.66249779;51.45061708
241;65;70;25.24784446;18.47010989;22.39563829;8.508355646;34.17927772;8.082579;35.08506675;20.00693773;24.76242323;20.60501106;35.62130006;26.40343699;20.68930328;16.955407;35.64751156;16.7316031;8.32105446;21.76969792;8.74201302;4.633788815;56.24817176;47.62796492;34.78722952;60.08551192;37.21432365;43.2267925
242;28;44;6.431657201;38.62442495;24.18372847;24.70231521;52.68258442;29.19104064;18.52631325;32.74024999;27.26209793;29.95435578;33.95253932;4.495989251;20.84203874;15.12501874;19.08875806;21.91659508;28.57147734;34.57924876;28.38565014;31.27952908;62.2499054;31.06921142;18.22847602;66.08724556;55.71763035;49.22852614
247;51;41;12.86607118;34.14742895;25.75490107;14.60641815;48.20558842;25.01071002;29.26477029;24.67666789;29.03449907;19.88820504;35.59532786;10.84633837;26.9917427;17.28514288;29.8272151;19.84577944;18.8489523;27.69967978;24.04848696;21.04085956;60.9129932;41.80766846;28.96693306;64.75033336;51.24063435;47.89161394
249;72;43;20.8316089;24.30800177;28.49816893;15.71075949;37.81113118;15.89959008;28.44035175;14.83724071;31.35593531;9.993309124;27.61959146;18.81187609;26.79183392;24.0555553;29.00279656;26.48400202;21.69051654;31.52209684;23.7640236;12.58970062;51.07356602;40.98324992;28.14251452;54.91090618;40.84617711;38.05218676
250;8;39;16.20745534;32.86317569;18.42247921;32.56370589;46.92133516;23.42979138;15.88449987;30.09843661;21.50084867;27.3125424;31.31072594;15.60215845;15.08078948;23.43351982;16.44694468;20.08801096;24.4686957;29.99255398;22.62440088;28.14537016;59.60809202;28.42739804;15.58666264;63.44543218;49.95638109;46.58671276
253;94;51;32.13926428;18.31194305;26.02730911;19.52819085;31.38856882;13.42873026;28.75695345;5.248300094;28.88507549;8.402270764;29.29318676;32.44606885;24.3209741;28.27105006;29.31939826;27.11986702;25.9060113;34.53851776;21.29316378;18.77368144;49.32605624;41.29985162;28.45911622;53.1633964;34.42361475;36.30467698
255;43;30;11.21903386;33.45940979;26.33462119;23.48996385;47.51756926;25.0509981;19.39299033;26.41493659;29.61421919;23.62904238;27.62722592;10.74269179;26.37151334;17.57050762;19.95543514;20.42549956;27.2257671;33.3668974;31.03259988;30.03507874;55.924592;31.9358885;19.0951531;59.76193216;50.55261519;42.90321274
257;79;35;25.99239754;22.32788669;26.51805385;22.02029271;36.38604616;13.919475;25.00313289;13.81224025;29.37582023;5.629038604;25.5393662;25.70370889;24.81171884;29.71002226;25.5655777;27.61061176;26.62352898;35.0292625;21.78390852;18.89923384;47.01029966;37.54603106;24.70529566;50.84763982;39.42109209;33.9889204
258;34;44;3.790728881;39.87700757;24.94202887;21.81862737;53.93516704;30.44362326;21.21331689;33.80449711;28.22162687;28.96056552;36.33289442;1.612301411;23.52904238;12.2413309;21.7757617;19.03290724;25.6877895;31.69556092;29.63823276;28.39584124;64.6302605;33.75621506;20.91547966;68.46760066;56.97021297;51.60888124
